geocode,all
E02001882,52.15
E02001883,34.61
E02001884,71.55
E02001886,44.0
E02001888,50.15
E02001889,89.92
E02001890,39.43
E02001892,49.22
E02001893,50.38
E02001895,31.62
E02001896,82.81
E02001897,40.47
E02001898,58.98
E02001899,34.19
E02001900,42.88
E02001901,47.28
E02001902,53.96
E02001903,104.86
E02001904,29.11
E02001905,22.1
E02001906,50.42
E02001907,33.42
E02001908,167.98
E02001909,92.41
E02001910,80.91
E02001911,57.24
E02001913,28.89
E02001914,28.93
E02001915,59.62
E02001916,59.11
E02001918,54.42
E02001919,61.01
E02001920,27.31
E02001921,39.33
E02001922,89.18
E02001923,59.97
E02001924,55.75
E02001925,30.25
E02001926,40.92
E02001927,50.65
E02001928,42.66
E02001929,69.08
E02001930,61.08
E02001931,31.36
E02001932,20.41
E02001933,45.93
E02001934,56.59
E02001935,39.82
E02001936,52.49
E02001937,43.17
E02001938,41.72
E02001939,33.83
E02001941,44.3
E02001942,58.62
E02001943,38.07
E02001944,43.47
E02001945,48.43
E02001946,42.65
E02001947,50.22
E02001948,59.44
E02001949,30.55
E02001950,44.43
E02001951,50.78
E02001952,53.37
E02001953,32.8
E02001954,42.37
E02001955,22.42
E02001956,39.54
E02001957,58.95
E02001958,27.73
E02001959,14.45
E02001961,49.7
E02001962,42.1
E02001963,46.45
E02001964,24.44
E02001965,35.61
E02001966,59.01
E02001967,3.84
E02001968,44.89
E02001969,68.91
E02001970,31.19
E02001971,52.08
E02001972,53.08
E02001973,63.37
E02001974,46.34
E02001975,66.18
E02001976,21.07
E02001977,61.31
E02001978,65.14
E02001979,41.02
E02001980,43.69
E02001981,95.04
E02001982,34.31
E02001983,36.52
E02001984,56.23
E02001985,69.86
E02001986,38.09
E02001987,69.32
E02001988,40.23
E02001989,43.4
E02001990,40.74
E02001991,25.47
E02001992,33.49
E02001993,17.8
E02001994,59.24
E02001995,14.3
E02001996,44.45
E02001997,39.32
E02001998,45.6
E02001999,20.13
E02002021,25.11
E02002022,40.56
E02002023,58.55
E02002024,38.81
E02002025,36.04
E02002026,45.2
E02002027,47.3
E02002028,46.71
E02002029,30.9
E02002030,36.46
E02002031,33.31
E02002032,38.25
E02002033,25.81
E02002034,45.26
E02002035,11.97
E02002036,28.71
E02002037,38.6
E02002038,46.46
E02002039,37.76
E02002040,14.3
E02002041,21.71
E02002042,21.13
E02002074,58.81
E02002075,45.35
E02002076,54.9
E02002077,41.17
E02002078,53.2
E02002079,41.56
E02002080,27.54
E02002086,37.18
E02002087,50.09
E02002088,55.89
E02002089,5.15
E02002090,47.57
E02002091,21.92
E02002092,42.59
E02002093,39.74
E02002094,26.43
E02002095,5.65
E02002096,27.34
E02002097,1.39
E02002098,43.2
E02002099,17.19
E02002101,43.47
E02002102,29.82
E02002103,38.54
E02002104,22.61
E02002105,3.41
E02002106,10.34
E02002107,24.13
E02002108,11.01
E02002109,5.54
E02002905,0.26
E02002906,8.24
E02002907,2.09
E02002908,0.37
E02002909,0.48
E02002911,0.64
E02002912,1.34
E02002913,0.71
E02002914,15.85
E02002915,4.67
E02002916,30.2
E02002917,25.63
E02002918,30.29
E02002919,31.28
E02002920,1.77
E02002921,47.2
E02002922,0.41
E02002923,2.09
E02002925,0.49
E02002926,11.83
E02002927,0.56
E02003212,2.65
E02004600,10.81
E02004601,12.62
E02004602,32.51
E02004603,52.43
E02004604,65.17
E02004605,41.46
E02004606,44.29
E02004607,58.18
E02004608,48.29
E02004609,23.05
E02004610,38.47
E02004611,9.36
E02004612,47.76
E02004613,15.7
E02004614,24.55
E02004615,0.78
E02004616,0.81
E02004617,0.5
E02004618,0.28
E02004619,0.32
E02004620,11.62
E02004621,4.99
E02004622,4.62
E02004623,1.22
E02004624,0.83
E02004625,0.65
E02004626,0.62
E02004627,1.91
E02004628,3.12
E02004629,3.3
E02004630,0.79
E02004631,0.77
E02004632,9.17
E02004633,2.06
E02004634,2.83
E02004635,1.57
E02004636,40.46
E02004637,29.79
E02004638,40.08
E02004639,10.57
E02004640,80.79
E02004641,40.58
E02004642,28.8
E02004643,67.8
E02004644,32.54
E02004645,48.05
E02004646,18.7
E02004647,30.29
E02004648,41.46
E02004649,31.27
E02004650,29.83
E02004651,1.4
E02004652,0.83
E02004653,0.91
E02004654,18.12
E02004655,15.64
E02004656,16.65
E02004657,8.15
