geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E00001663,116,1,6,2,0
E00001667,124,1,4,3,1
E00001680,94,2,34,5,0
E00001681,116,0,7,6,1
E00001682,105,1,10,14,0
E00001683,107,3,8,7,2
E00001684,11,0,2,78,0
E00002081,50,0,8,41,0
E00002090,86,1,2,1,0
E00002091,98,0,2,2,0
E00002093,108,0,1,2,1
E00002094,131,2,3,1,0
E00002095,131,1,3,1,0
E00002097,113,0,4,1,1
E00002099,129,0,10,0,1
E00002100,116,1,11,2,1
E00002103,100,2,38,2,1
E00002106,96,2,12,9,0
E00003116,114,0,12,1,0
E00003117,119,0,10,0,0
E00003118,119,8,77,2,2
E00003119,93,1,27,15,0
E00003120,106,0,10,2,0
E00003122,107,0,9,0,0
E00003123,121,0,14,7,1
E00003126,103,1,8,2,0
E00003127,38,0,3,56,0
E00003128,131,2,12,0,0
E00003129,132,1,9,3,1
E00003130,111,2,10,1,0
E00003131,126,1,3,2,0
E00003132,83,1,19,28,0
E00003133,122,4,3,1,0
E00003134,124,0,19,2,0
E00003135,103,1,17,3,1
E00003136,87,0,19,1,1
E00003137,64,0,55,0,0
E00003138,92,2,13,9,0
E00003139,109,2,19,2,0
E00003140,108,1,15,14,0
E00003141,119,2,9,5,0
E00003142,102,1,33,2,0
E00003143,120,3,10,2,0
E00003144,94,1,28,4,3
E00003145,118,0,13,1,0
E00003232,108,2,58,32,1
E00003233,103,0,5,1,0
E00003234,89,1,5,2,0
E00003235,128,2,8,3,0
E00003236,52,2,54,5,0
E00003241,77,0,13,1,0
E00003242,130,0,51,15,1
E00003243,190,1,37,1,7
E00003244,90,0,8,2,0
E00003245,49,0,40,39,0
E00003246,90,1,23,38,0
E00003247,28,4,47,67,1
E00003248,85,0,21,0,1
E00003249,97,5,41,32,1
E00003250,84,4,57,17,0
E00003251,118,0,42,5,0
E00003253,83,1,24,4,0
E00003254,64,2,90,9,1
E00003255,38,10,72,6,0
E00003256,60,1,20,46,0
E00003257,87,0,36,21,0
E00003258,94,1,17,7,1
E00003259,86,3,12,0,0
E00003260,43,1,42,0,2
E00003261,75,1,49,0,0
E00003262,82,0,5,0,0
E00003263,117,0,19,1,1
E00003264,56,2,41,4,0
E00003265,116,1,21,8,0
E00003266,90,3,62,2,2
E00003281,109,1,11,5,0
E00003282,112,0,32,9,1
E00003284,48,0,5,77,0
E00003329,104,2,26,6,0
E00003330,107,3,11,18,0
E00003333,131,1,2,3,0
E00003334,60,1,11,47,0
E00003335,108,0,17,2,0
E00003336,125,0,12,1,0
E00003337,97,4,8,1,0
E00003338,86,3,25,13,0
E00003339,122,3,15,3,0
E00003340,96,5,34,1,0
E00003341,97,1,37,1,1
E00003342,111,0,3,4,1
E00003343,87,5,22,0,0
E00003346,85,1,4,39,2
E00003347,61,0,14,46,0
E00003348,48,2,15,49,2
E00003349,98,1,21,6,0
E00003350,98,2,16,2,0
E00003351,118,0,10,1,0
E00003352,110,0,7,4,0
E00003354,115,0,7,9,1
E00003355,103,1,3,2,1
E00003356,61,3,9,62,0
E00003357,113,2,5,18,0
E00003358,100,3,5,9,0
E00003359,68,5,50,10,0
E00003360,95,0,30,5,0
E00003361,98,1,13,14,1
E00003362,129,0,9,0,3
E00003363,81,2,33,1,0
E00003364,99,0,17,13,0
E00003365,108,0,2,2,0
E00003366,102,1,8,0,0
E00003367,120,0,5,0,0
E00003368,154,0,7,1,0
E00003369,103,10,23,1,0
E00003370,91,3,24,2,0
E00003371,109,1,20,1,0
E00003372,86,2,26,4,0
E00003373,128,0,11,0,0
E00003374,105,4,26,0,0
E00003375,101,0,24,1,1
E00003376,113,1,7,0,1
E00003805,102,1,6,3,0
E00003806,56,1,4,51,1
E00003807,65,0,9,43,2
E00003808,120,0,13,3,0
E00003809,41,0,15,47,18
E00003810,52,0,9,60,1
E00003811,64,2,11,43,0
E00003812,73,5,7,38,0
E00003813,107,2,19,9,0
E00003814,84,2,5,7,0
E00003815,69,1,27,20,0
E00003816,48,1,11,51,0
E00003817,30,3,16,56,1
E00003818,57,1,19,49,1
E00003819,99,1,3,29,3
E00003820,31,2,6,85,0
E00003821,63,1,11,52,0
E00003822,51,2,11,54,2
E00003823,44,0,13,61,1
E00003824,68,0,12,38,1
E00003825,24,2,38,88,0
E00003826,50,2,11,59,1
E00003827,63,2,10,50,1
E00003828,50,0,10,60,3
E00003829,69,2,14,37,5
E00003830,61,0,15,63,0
E00003831,77,2,17,40,1
E00003832,58,2,15,52,0
E00003833,57,3,9,62,1
E00003834,98,0,9,1,0
E00003835,73,0,25,1,0
E00003836,92,0,4,25,1
E00003837,83,5,25,3,1
E00003838,93,2,5,17,0
E00003839,84,2,14,2,0
E00003991,42,3,8,92,1
E00003992,54,2,9,67,0
E00003993,65,1,13,11,0
E00003994,132,2,8,6,0
E00003995,111,0,12,2,0
E00003996,68,0,7,22,0
E00003997,87,1,35,26,0
E00003998,112,3,57,35,0
E00003999,96,1,35,18,0
E00004000,88,2,38,4,0
E00004001,99,1,38,12,1
E00004002,104,1,42,9,1
E00004003,115,1,7,20,1
E00004004,52,3,8,55,0
E00004005,77,2,63,21,9
E00004006,98,0,7,4,1
E00004007,102,1,12,4,1
E00004008,95,0,7,1,0
E00004009,102,0,8,3,1
E00004010,79,0,13,15,0
E00004011,110,0,6,1,0
E00004012,65,1,4,59,1
E00004013,106,0,4,5,0
E00004014,94,3,4,22,0
E00004015,6,0,1,77,1
E00004016,44,1,10,55,0
E00004017,106,2,27,36,18
E00004018,98,0,6,2,1
E00004020,52,2,9,54,0
E00004022,84,1,21,7,0
E00004023,94,0,8,1,1
E00004024,90,0,16,0,0
E00004025,53,1,9,38,0
E00004026,80,1,15,4,0
E00004027,51,0,29,28,0
E00004028,36,1,23,45,0
E00004029,105,0,17,17,0
E00004030,70,0,43,15,0
E00004031,103,4,22,10,1
E00004032,58,0,43,48,0
E00004033,97,1,33,5,0
E00004034,93,3,38,16,0
E00004035,98,0,17,6,0
E00004036,37,3,24,43,0
E00004037,113,1,9,6,0
E00004038,96,2,38,43,1
E00004039,95,4,40,10,0
E00004040,91,0,34,4,3
E00004041,93,2,34,18,2
E00004042,87,1,22,20,1
E00004043,85,3,25,26,0
E00004052,130,0,3,2,0
E00004053,108,1,36,15,0
E00004070,87,1,29,12,1
E00004071,116,1,10,3,0
E00004074,118,1,12,3,0
E00007932,48,2,8,68,0
E00007933,54,0,5,80,0
E00007934,55,1,8,31,2
E00007935,101,1,10,6,0
E00007936,86,1,18,14,0
E00007937,97,0,10,10,1
E00007938,61,2,29,21,0
E00007939,86,2,39,22,0
E00007940,76,0,34,11,0
E00007941,103,1,13,5,0
E00007942,123,2,11,3,0
E00007943,68,0,7,36,1
E00007944,90,2,38,12,0
E00007945,71,3,7,43,1
E00007946,117,0,9,4,0
E00007947,116,1,10,3,2
E00007948,108,1,7,2,0
E00007949,81,0,18,31,1
E00007950,80,0,29,27,1
E00007951,76,0,35,9,1
E00007952,63,4,5,37,0
E00007953,43,0,11,59,0
E00007954,88,2,12,33,1
E00007955,75,0,11,27,1
E00007956,60,0,5,50,0
E00007957,107,2,3,6,1
E00007958,51,1,6,61,1
E00007959,111,1,7,5,0
E00007960,61,1,7,49,0
E00007961,115,0,5,4,1
E00007962,106,0,2,4,0
E00007963,118,0,10,2,0
E00007964,90,0,15,1,0
E00007965,13,3,7,129,1
E00007966,103,1,4,5,0
E00007967,115,1,1,1,0
E00007968,40,0,6,81,1
E00007969,76,1,11,34,0
E00007970,56,2,4,58,0
E00007971,52,2,4,57,0
E00007972,43,3,8,72,0
E00007973,103,2,19,5,1
E00007974,21,4,20,86,0
E00007987,102,2,6,4,0
E00007988,28,2,14,75,0
E00007989,58,0,7,56,0
E00007990,77,20,15,22,0
E00007991,64,2,28,20,0
E00007992,73,3,32,9,0
E00008016,110,1,37,17,2
E00008017,40,2,16,65,5
E00008018,60,0,11,58,1
E00008019,56,3,39,38,2
E00008020,101,2,14,13,2
E00008021,116,1,45,3,0
E00008022,32,0,7,96,1
E00008023,25,3,17,100,0
E00008024,94,1,19,1,0
E00008025,66,2,25,1,1
E00008026,35,1,6,83,1
E00008027,36,1,12,79,0
E00008028,48,0,14,50,0
E00008030,114,1,6,6,8
E00008033,69,3,17,29,0
E00008035,85,1,24,11,0
E00008036,64,1,18,38,0
E00008037,88,1,11,30,1
E00008038,133,0,9,5,0
E00008039,91,1,11,23,0
E00008040,131,3,36,9,0
E00008041,109,1,20,6,0
E00008042,73,3,31,20,1
E00008043,119,1,6,3,0
E00008044,42,2,5,83,0
E00008045,96,0,9,9,2
E00008046,89,2,18,2,0
E00008047,57,2,37,37,0
E00008048,70,3,38,13,2
E00008049,89,4,43,21,46
E00008051,71,3,25,33,0
E00008053,95,1,7,5,0
E00008054,94,0,3,1,0
E00008055,103,1,7,0,0
E00008056,59,0,8,28,1
E00008057,29,0,14,81,0
E00008058,47,8,64,16,0
E00008088,95,1,5,11,0
E00008089,64,2,5,67,1
E00008091,60,0,4,54,1
E00008234,81,2,9,25,0
E00008235,87,3,8,35,0
E00008236,15,1,13,141,0
E00008237,69,0,23,68,0
E00008238,39,1,7,77,0
E00008239,99,4,10,5,0
E00008240,80,1,9,10,0
E00008241,57,1,5,58,0
E00008242,59,1,10,65,1
E00008243,58,2,5,65,0
E00008244,47,1,9,80,0
E00008245,23,0,10,89,0
E00008246,14,2,5,80,0
E00008247,38,0,9,71,0
E00008248,41,0,10,54,0
E00008249,50,2,15,58,1
E00008250,44,2,6,59,0
E00008251,48,1,6,60,1
E00008252,53,0,5,66,0
E00008253,42,2,10,65,1
E00008254,33,1,18,63,0
E00008255,41,0,10,84,0
E00008256,28,0,13,65,4
E00008257,41,0,10,51,0
E00008258,43,1,9,59,1
E00008272,97,0,8,8,0
E00008274,97,2,19,11,0
E00008275,114,0,10,3,0
E00008276,48,0,11,61,0
E00016256,74,4,21,22,0
E00016276,59,3,48,40,0
E00016277,57,1,34,29,3
E00016278,75,1,18,9,1
E00016284,80,2,16,16,0
E00016285,67,1,27,15,0
E00016296,71,2,28,19,0
E00016297,83,2,25,28,0
E00016298,107,1,21,8,2
E00016348,47,0,10,25,9
E00016349,53,1,13,58,0
E00016350,55,1,18,58,1
E00016351,76,3,15,102,0
E00016352,49,0,13,48,0
E00016353,57,1,13,46,0
E00016356,67,1,8,58,2
E00016362,64,2,15,46,4
E00016364,59,2,14,51,0
E00016365,34,2,7,66,0
E00016369,50,1,19,61,1
E00016370,54,0,33,57,0
E00016371,57,0,22,40,0
E00016372,44,1,17,53,3
E00016373,44,2,27,49,1
E00016374,44,0,16,60,0
E00016375,53,1,21,30,0
E00016376,49,2,13,47,0
E00016377,49,0,14,56,1
E00016378,51,0,12,60,2
E00016379,60,0,13,58,0
E00016381,55,1,37,49,1
E00016382,53,1,11,40,2
E00016383,67,0,15,50,0
E00016387,62,2,20,61,1
E00016389,46,2,11,50,1
E00016392,51,0,7,61,0
E00016393,55,0,16,45,2
E00016394,60,0,13,47,0
E00016493,60,4,34,63,0
