geocode,female,male
E01015693,800,745
E01015694,733,710
E01015695,799,793
E01015696,747,638
E01015697,934,837
E01015698,880,1005
E01015699,919,919
E01015700,1210,1228
E01015701,1075,1144
E01015702,888,892
E01015703,1043,1102
E01015704,1078,1038
E01015705,794,903
E01015706,734,672
E01015707,720,722
E01015708,679,720
E01015709,755,711
E01015710,763,731
E01015711,842,861
E01015712,875,930
E01015713,699,709
E01015714,855,872
E01015715,907,915
E01015716,987,867
E01015717,775,762
E01015718,845,769
E01015719,701,722
E01015720,761,764
E01015721,763,773
E01015722,654,621
E01015723,658,653
E01015724,1115,1227
E01015725,864,887
E01015726,1138,1190
E01015727,858,1040
E01015728,881,921
E01015729,865,1096
E01015730,1073,1267
E01015731,951,1020
E01015732,789,734
E01015733,961,846
E01015734,934,921
E01015735,840,890
E01015736,900,840
E01015737,786,749
E01015738,796,1010
E01015739,851,1057
E01015740,784,781
E01015741,1006,1250
E01015742,839,930
E01015743,712,836
E01015744,736,702
E01015745,789,801
E01015746,797,710
E01015747,744,690
E01015748,878,782
E01015749,979,915
E01015750,1081,1105
E01015751,928,793
E01015752,695,644
E01015753,702,711
E01015754,938,835
E01015755,884,788
E01015756,850,743
E01015757,817,716
E01015758,754,740
E01015759,776,730
E01015760,775,715
E01015761,851,801
E01015762,853,846
E01015763,806,746
E01015764,801,754
E01015765,836,813
E01015766,860,815
E01015767,764,808
E01015768,763,690
E01015769,621,574
E01015770,627,652
E01015771,744,683
E01015772,775,700
E01015773,699,634
E01015774,771,673
E01015775,819,790
E01015776,981,911
E01015777,871,861
E01015778,852,874
E01015779,762,712
E01015780,834,811
E01015781,795,750
E01015782,1020,1050
E01015783,870,852
E01015784,1089,1111
E01015785,1073,1061
E01015786,1093,1117
E01015787,1003,1010
E01015788,993,1040
E01015789,776,971
E01015790,770,850
E01015791,1155,1337
E01015792,805,937
E01015793,813,914
E01015794,1139,1366
E01015795,882,1272
E01015796,729,732
E01015797,651,656
E01015798,701,641
E01015799,696,692
E01015800,759,764
E01015801,880,881
E01015802,788,730
E01015803,761,744
E01015804,913,917
E01015805,656,679
E01015806,666,652
E01015807,711,652
E01015808,733,681
E01015809,677,736
E01015810,737,654
E01015811,707,721
E01015812,693,666
E01015813,684,630
E01016734,612,607
E01016735,1019,1052
E01016736,764,618
E01016783,997,947
E01016820,847,801
E01016821,791,674
E01016822,788,773
E01016823,864,839
E01016824,819,803
E01016825,759,757
E01016826,779,778
E01016827,859,833
E01016828,899,896
E01017371,679,621
E01017372,762,710
E01017373,740,748
E01017374,739,733
E01017375,722,721
E01017379,595,596
E01017380,633,608
E01017398,1184,1216
E01017399,739,756
E01017400,751,745
E01017401,636,635
E01017402,793,806
E01017403,711,708
E01017404,658,690
E01017405,729,720
E01017406,780,775
E01017407,795,807
E01017408,534,538
E01017409,614,611
E01017416,978,1003
E01017419,818,794
E01017420,798,722
E01017421,874,864
E01017441,946,989
E01017444,918,924
E01017445,923,868
E01017450,1136,1164
E01017451,733,685
E01017452,607,559
E01017555,967,943
E01017556,785,794
E01017557,949,810
E01017558,912,886
E01017559,881,822
E01017560,748,743
E01017561,733,764
E01017562,766,674
E01017563,817,766
E01017564,714,692
E01017565,773,748
E01017566,777,721
E01017567,843,812
E01017568,946,904
E01017569,831,781
E01017570,966,970
E01017571,640,591
E01017572,674,680
E01017573,709,715
E01017575,1233,1245
E01017576,719,688
E01017577,1072,1097
E01017578,873,876
E01017579,776,691
E01017580,1136,1002
E01017581,954,874
E01017582,751,767
E01017583,934,909
E01017584,1032,936
E01017585,692,725
E01017586,738,717
E01017587,768,780
E01017588,612,560
E01017589,807,846
E01017590,745,783
E01017591,862,834
E01017592,782,758
E01017593,767,720
E01017594,1118,1048
E01017595,608,589
E01017596,803,736
E01017597,734,714
E01017598,506,552
E01017599,1067,1058
E01017600,938,1001
E01017601,763,724
E01017602,798,756
E01017603,741,760
E01017604,831,830
E01017605,730,686
E01017606,772,742
E01017607,714,695
E01017608,901,828
E01017609,885,783
E01017610,578,555
E01017611,644,623
E01017612,680,645
E01017613,703,684
E01017614,729,766
E01017615,1058,1039
E01017616,1161,1159
E01017617,650,655
E01017618,848,797
E01017619,1091,1080
E01017620,900,902
E01017621,818,822
E01017622,844,837
E01017623,840,840
E01017624,985,892
E01017625,809,800
E01017626,849,860
E01017651,800,757
E01017652,728,738
E01017657,720,701
E01017658,714,712
E01023433,755,709
E01023624,665,666
E01033191,703,714
E01033192,775,749
E01033193,790,799
E01033508,849,867
E01033509,824,841
E01033511,711,803
E01033512,827,841
