geocode,employee,inactive,self-employed,student,unemployed
E01017701,936,343,207,33,36
E01017702,596,264,172,15,27
E01017739,500,249,124,20,16
E01017740,563,236,123,19,40
E01017741,576,296,119,29,31
E01017742,643,263,133,35,30
E01017743,646,287,132,33,57
E01017744,586,249,148,19,38
E01017745,723,322,161,12,17
E01017746,634,259,138,38,21
E01017747,519,254,125,33,39
E01017748,655,370,166,36,47
E01017749,677,326,136,35,20
E01017750,788,436,316,45,28
E01017752,802,441,303,31,28
E01017758,434,318,118,22,16
E01017759,619,352,202,21,31
E01017760,528,382,202,31,23
E01017761,748,383,257,37,27
E01017762,445,329,185,21,25
E01017763,618,322,138,22,21
E01017764,565,383,185,43,18
E01017765,539,388,180,37,23
E01017766,732,518,341,34,30
E01017769,654,287,190,36,39
E01017770,617,252,157,25,30
E01017771,506,324,146,19,22
E01017773,589,303,128,35,22
E01017774,470,292,119,25,13
E01017775,548,317,133,20,33
E01017776,595,308,161,26,48
E01017777,556,344,142,33,25
E01017778,433,288,164,14,9
E01017779,375,276,130,30,13
E01017780,504,242,147,28,27
E01017781,447,221,126,19,45
E01017782,453,360,152,17,19
E01017783,538,279,200,20,20
E01017784,540,354,200,28,27
E01017789,469,253,92,13,42
E01017790,473,276,90,24,60
E01017791,630,225,138,24,34
E01017792,727,353,166,25,59
E01017793,591,317,162,19,41
E01017794,861,443,245,37,40
E01017795,838,421,191,32,82
E01017882,608,298,173,38,23
E01017937,582,282,177,35,17
E01017942,568,318,142,32,23
E01023345,710,242,121,39,42
E01023346,481,250,100,16,44
E01023347,500,260,94,20,27
E01023348,556,316,97,27,55
E01023349,735,386,124,50,60
E01023350,655,277,88,42,55
E01023351,654,288,117,34,43
E01023352,886,495,316,43,37
E01023354,768,258,153,46,30
E01023355,531,350,188,25,13
E01023356,347,250,141,17,6
E01023357,577,371,105,28,50
E01023358,511,288,97,55,56
E01023359,690,332,111,65,47
E01023360,619,230,125,38,38
E01023361,812,250,205,17,35
E01023362,597,316,219,18,17
E01023363,724,214,131,31,26
E01023364,494,280,105,26,20
E01023365,587,201,131,12,34
E01023366,653,229,138,38,57
E01023367,381,240,95,11,14
E01023368,648,267,218,38,25
E01023369,504,279,103,29,45
E01023370,745,216,168,25,29
E01023371,547,309,146,26,23
E01023372,469,327,142,25,12
E01023373,624,723,133,37,55
E01023374,562,226,198,23,19
E01023375,502,335,205,23,24
E01023376,542,229,120,24,26
E01023377,387,265,171,13,16
E01023378,595,387,207,30,23
E01023379,710,264,143,32,30
E01023380,530,177,114,20,21
E01023381,523,281,120,22,19
E01023382,612,272,113,22,30
