geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01012662,550,16,94,157,15
E01012663,560,4,182,4,1
E01012664,586,9,114,3,2
E01012665,726,8,119,6,4
E01012666,396,11,233,27,0
E01012667,571,3,66,2,0
E01012668,585,4,133,5,1
E01012669,588,9,269,7,2
E01012670,225,5,298,46,0
E01012671,177,8,366,35,0
E01012672,144,2,339,53,2
E01012673,145,11,309,246,1
E01012674,286,6,391,34,3
E01012675,268,4,361,63,1
E01012676,422,3,128,56,2
E01012677,450,6,141,16,1
E01012678,150,7,123,458,0
E01012679,200,14,267,150,6
E01012680,327,9,239,100,9
E01012681,136,11,514,97,4
E01012682,276,19,305,144,1
E01012683,220,9,407,77,2
E01012684,298,3,204,169,15
E01012685,463,6,163,6,0
E01012686,260,7,56,311,2
E01012687,254,8,57,313,0
E01012688,433,13,104,105,3
E01012689,451,6,115,56,2
E01012690,606,6,120,8,0
E01012691,577,8,128,74,3
E01012692,444,9,106,248,20
E01012693,592,3,120,6,4
E01012694,422,12,153,56,2
E01012695,377,3,191,43,2
E01012696,449,3,195,16,4
E01012697,488,8,100,82,2
E01012698,318,9,130,180,0
E01012699,610,8,113,26,2
E01012700,630,1,115,10,2
E01012701,496,6,107,6,4
E01012702,407,18,109,229,3
E01012703,557,8,81,58,2
E01012704,348,27,109,585,9
E01012705,458,7,107,147,8
E01012706,598,4,95,10,2
E01012707,334,5,139,159,3
E01012708,449,2,152,2,2
E01012709,448,6,280,4,6
E01012710,397,2,78,2,1
E01012711,413,9,133,47,0
E01012712,588,4,101,2,0
E01012713,638,9,172,7,0
E01012714,615,12,123,44,2
E01012715,534,6,147,8,3
E01012716,536,7,95,3,1
E01012717,628,3,70,13,1
E01012718,675,7,69,18,2
E01012719,542,6,70,6,1
E01012720,238,13,63,332,3
E01012721,126,23,33,648,5
E01012722,375,10,124,5,0
E01012723,515,5,96,37,1
E01012724,209,23,50,332,7
E01012725,500,4,88,1,2
E01012726,558,7,145,47,0
E01012727,568,6,70,8,1
E01012728,421,9,290,15,1
E01012729,660,4,81,3,1
E01012730,584,7,92,2,0
E01012731,575,7,132,11,3
E01012732,510,7,123,187,2
E01012733,245,6,193,25,2
E01012734,416,4,195,12,4
E01012735,278,5,407,9,1
E01012736,141,3,308,15,1
E01012737,209,8,554,30,4
E01012738,275,11,230,46,1
E01012739,322,2,150,102,2
E01012740,483,6,179,16,1
E01012741,482,8,114,3,1
E01012742,364,4,143,26,4
E01012743,451,6,270,15,0
E01012744,379,7,211,145,4
E01012745,536,8,192,14,5
E01012746,521,12,234,27,2
E01012747,562,5,42,1,1
E01012748,313,5,383,12,2
E01012749,356,10,339,6,4
E01012750,580,4,147,3,1
E01012751,151,12,566,5,1
E01012752,322,2,257,2,0
E01012753,358,8,101,1,1
E01012754,278,5,231,7,1
E01012755,468,4,132,4,0
E01019138,438,7,137,27,0
E01019139,224,6,410,216,0
E01019140,206,5,91,181,0
E01019141,260,5,280,147,0
E01019142,415,8,259,17,2
E01019143,336,6,259,115,2
E01019147,545,10,108,6,1
E01019148,564,4,27,8,0
E01019149,528,9,93,22,1
E01019150,536,8,90,104,1
E01019151,503,10,28,81,1
E01019152,406,6,41,7,1
E01019153,443,2,14,1,0
E01019154,585,4,21,5,0
E01019155,638,10,31,0,1
E01019156,270,13,127,356,0
E01019157,374,11,286,72,0
E01019158,317,7,192,51,1
E01019159,384,9,91,20,1
E01019160,357,10,23,222,5
E01019161,563,3,25,101,2
E01019162,593,2,32,2,1
E01019163,462,3,36,2,1
E01019164,191,10,39,369,0
E01019165,419,11,63,165,1
E01019166,409,13,80,146,2
E01019167,597,9,105,11,1
E01019168,488,8,65,51,1
E01019169,464,2,45,4,0
E01019170,455,6,42,2,1
E01019171,458,10,157,8,0
E01019172,458,14,153,15,1
E01019173,415,4,149,51,0
E01019174,305,6,54,107,0
E01019175,449,2,43,99,1
E01019176,682,3,19,4,0
E01019177,385,5,44,164,0
E01019178,631,12,56,5,0
E01019179,478,4,28,9,1
E01019180,858,7,64,12,1
E01019182,531,6,61,27,0
E01019184,496,5,86,46,0
E01019185,570,2,31,11,0
E01019186,496,3,94,7,1
E01019187,426,12,37,81,1
E01019379,529,11,57,36,0
E01019380,429,4,34,6,1
E01024984,538,6,113,12,1
E01024985,536,5,72,14,0
E01024986,479,13,390,25,9
E01024987,222,6,449,75,1
E01024989,492,10,147,6,1
E01024993,546,13,41,25,1
E01024997,587,10,64,8,2
E01024998,484,8,71,155,3
E01024999,546,8,54,81,2
E01025000,505,5,70,14,2
E01025001,514,18,100,159,2
E01025002,503,3,127,31,0
E01025003,680,11,96,1,4
E01025004,514,8,61,15,2
E01025005,616,5,92,22,1
E01025006,293,14,130,229,1
E01025007,434,6,55,6,0
E01025008,452,8,31,6,1
E01025009,468,14,136,105,5
E01025010,468,7,23,26,0
E01025011,378,9,156,129,3
E01025012,654,11,45,68,17
E01025013,396,4,145,154,17
E01025014,535,7,71,72,0
E01025015,561,9,40,24,0
E01025016,900,11,105,6,2
E01025017,459,11,62,281,0
E01025018,493,4,59,8,1
E01025019,539,9,52,18,2
E01025023,540,1,44,15,4
E01025024,499,7,142,45,6
E01025025,503,9,135,44,4
E01025026,440,13,70,30,1
E01025027,434,11,200,63,0
E01025028,434,1,45,65,0
E01025029,761,10,112,38,3
E01025030,417,6,123,134,3
E01025031,472,9,40,10,4
E01025085,500,6,90,6,2
E01025086,575,5,71,3,2
E01025087,439,14,207,19,4
E01025100,463,4,129,69,3
E01025101,244,10,111,265,1
E01025103,466,3,44,5,2
E01025107,551,13,105,7,3
E01025110,187,10,396,78,26
E01025111,563,12,112,35,6
E01025112,329,4,218,207,21
E01025113,520,5,108,6,0
E01025114,580,6,88,7,0
E01025115,419,8,105,128,0
E01025116,394,7,209,39,11
E01025117,202,2,397,40,5
E01025118,339,0,124,12,3
E01025119,473,3,100,1,0
E01025120,342,4,266,11,10
E01025121,612,7,97,23,0
E01025122,647,11,114,8,1
E01025123,753,6,103,32,11
E01025124,365,15,94,200,2
E01025136,298,6,206,192,13
E01025137,476,10,81,36,1
E01025138,406,7,150,18,4
E01025139,269,17,530,20,17
E01025140,355,11,222,54,2
E01025153,433,5,35,25,1
E01025155,464,6,32,6,2
E01025157,287,4,24,257,0
E01025161,564,6,55,1,1
E01025162,618,6,46,9,3
E01025163,581,7,31,9,0
E01025164,526,2,89,14,1
E01025165,500,6,70,10,1
E01025170,655,5,121,47,6
E01025171,396,14,83,300,1
E01025172,476,4,139,37,0
E01025173,487,15,75,195,3
E01025541,522,5,132,29,5
E01025542,610,1,69,2,2
E01025543,542,4,153,35,13
