geocode,bad,fair,good
E02003965,702,1708,8492
E02003966,244,911,5908
E02003967,496,1245,6544
E02003968,582,1320,6717
E02003969,641,1126,4923
E02003970,301,993,6456
E02003971,371,1013,6637
E02003972,531,1311,7390
E02003973,791,1510,6450
E02003974,611,1214,5971
E02003975,467,966,5022
E02003976,291,893,5674
E02003977,380,857,5170
E02003987,409,945,4702
E02003989,344,1061,6204
E02003990,396,1251,8110
E02003991,374,951,6396
E02003992,530,1194,6870
E02003993,317,1027,7238
E02003994,531,1140,5844
E02003995,807,1573,7114
E02003996,572,1141,7985
E02003997,784,1487,7310
E02003998,542,1094,5272
E02003999,444,1228,7708
E02004000,386,818,4302
E02004001,512,952,4148
E02004002,552,1261,8519
E02004003,853,1867,9299
E02004004,850,1543,7005
E02004005,569,1201,6424
E02004006,435,1189,7420
E02004007,663,1685,8150
E02004009,214,742,5122
E02004012,206,697,4763
E02004015,255,889,5350
E02004016,318,1074,7009
E02004021,204,699,4373
E02004022,228,751,4596
E02004026,499,1243,6280
E02004027,430,1383,6001
E02004028,417,1058,6284
