geocode,asian,black,mixed,other,white
E01017701,15,3,20,4,2165
E01017702,7,3,12,4,1441
E01017739,69,6,24,11,1144
E01017740,121,7,48,3,1148
E01017741,61,14,45,1,1502
E01017742,95,13,71,9,1507
E01017743,103,5,52,2,1457
E01017744,63,9,16,1,1358
E01017745,109,19,41,6,1593
E01017746,101,6,23,8,1395
E01017747,249,12,58,2,1088
E01017748,339,43,35,6,1382
E01017749,61,14,39,10,1512
E01017750,28,2,36,6,2131
E01017752,47,4,30,2,2120
E01017758,132,6,30,3,1095
E01017759,33,6,36,5,1735
E01017760,73,11,40,6,1569
E01017761,38,4,49,2,2039
E01017762,97,6,37,3,1329
E01017763,129,13,45,9,1522
E01017764,77,7,39,5,1625
E01017765,80,3,45,4,1632
E01017766,18,1,20,0,2265
E01017769,58,5,13,5,1503
E01017770,250,10,69,3,1165
E01017771,61,1,17,0,1381
E01017773,19,4,21,0,1489
E01017774,20,5,18,4,1249
E01017775,128,8,52,6,1370
E01017776,160,13,45,6,1395
E01017777,142,12,33,7,1443
E01017778,14,4,28,6,1253
E01017779,27,10,18,2,1106
E01017780,104,11,32,6,1109
E01017781,342,20,33,5,812
E01017782,45,3,37,3,1354
E01017783,19,3,24,4,1443
E01017784,66,7,37,6,1459
E01017789,64,8,21,9,1120
E01017790,177,35,36,5,1129
E01017791,63,22,51,1,1354
E01017792,104,17,63,10,1669
E01017793,60,10,29,1,1421
E01017794,37,4,34,9,2227
E01017795,269,17,64,6,1783
E01017882,53,4,30,7,1525
E01017937,61,7,45,9,1426
E01017942,42,8,33,3,1424
E01023345,83,20,36,3,1415
E01023346,74,43,31,2,1159
E01023347,72,27,24,9,1194
E01023348,113,48,40,1,1454
E01023349,128,61,55,11,1690
E01023350,83,28,42,6,1470
E01023351,110,37,45,2,1395
E01023352,33,7,25,5,2377
E01023354,58,5,40,7,1573
E01023355,22,1,14,4,1505
E01023356,13,3,18,1,1090
E01023357,211,65,30,8,1355
E01023358,275,55,41,2,1104
E01023359,218,46,53,8,1498
E01023360,112,30,43,2,1286
E01023361,63,10,47,3,1578
E01023362,25,2,21,3,1683
E01023363,33,4,30,2,1484
E01023364,24,1,19,4,1246
E01023365,28,5,17,1,1213
E01023366,16,5,19,7,1452
E01023367,6,4,10,2,1149
E01023368,34,2,30,9,1641
E01023369,25,7,28,6,1396
E01023370,56,5,44,3,1551
E01023371,44,2,17,1,1445
E01023372,21,3,16,3,1410
E01023373,126,204,91,20,1462
E01023374,35,1,23,1,1358
E01023375,4,3,21,1,1508
E01023376,12,2,16,5,1233
E01023377,9,5,18,2,1178
E01023378,93,23,48,4,1493
E01023379,47,7,26,0,1525
E01023380,18,7,20,5,1098
E01023381,23,1,16,2,1283
E01023382,82,13,31,4,1358
E01023383,57,20,30,6,1384
E01023384,73,36,29,3,1769
E01023385,52,24,24,4,1557
E01023386,142,67,26,8,1279
E01023387,162,56,45,3,1120
E01023388,139,34,39,10,1370
E01023389,82,39,37,7,1518
E01023390,56,42,46,5,1879
E01023391,98,26,42,0,1536
E01023392,57,15,35,6,1513
E01023393,98,81,30,6,1454
E01023394,81,80,32,7,1176
E01023395,108,92,35,4,1393
E01023396,72,96,37,17,1337
E01023397,69,43,31,1,1194
E01023398,265,112,62,14,1972
E01023399,54,31,52,0,1465
E01023400,84,59,40,11,1608
E01023401,119,67,59,6,1569
E01023402,126,123,42,6,1321
E01023403,97,62,36,2,1307
E01023404,99,41,34,15,1126
E01023405,126,94,41,12,1234
E01023406,50,15,34,3,1813
E01023407,42,21,45,9,1547
E01023408,51,7,37,6,1534
E01023409,128,29,35,11,1294
E01023410,53,12,17,1,1274
E01023411,97,29,28,5,1334
E01023412,68,16,15,2,1169
E01023413,96,37,34,5,1172
E01023414,147,32,36,9,1208
E01023415,104,20,35,4,1218
E01023416,28,10,26,8,1382
E01023417,30,8,23,13,1285
E01023418,22,3,33,2,1349
E01023419,32,14,20,3,2049
E01023420,25,1,29,3,1493
E01023421,37,0,23,9,1409
E01023422,8,1,17,2,1242
E01023423,8,7,24,1,1350
E01023424,12,10,16,1,1351
E01023425,9,3,25,1,1299
E01023426,31,13,46,1,1455
E01023427,58,30,20,3,1562
E01023428,66,22,30,2,1357
E01023429,52,38,39,9,1663
E01023430,20,6,24,1,1155
E01023431,11,11,18,1,1254
E01023432,7,12,23,1,1405
E01023434,121,98,17,5,1292
E01023435,181,102,47,6,1157
E01023436,81,53,32,7,1035
E01023437,110,106,72,11,1232
E01023552,169,42,33,6,1414
E01023553,299,51,47,10,1280
E01023554,138,59,48,25,1400
E01023555,144,55,44,21,1442
E01023557,117,24,31,19,1331
E01023558,119,49,40,14,1460
E01023559,129,22,56,5,1302
E01023560,156,71,33,12,1210
E01023561,108,64,50,25,1373
E01023562,132,38,25,5,1269
E01023563,104,14,39,5,1334
E01023690,52,8,30,9,1508
E01023691,50,4,45,9,1350
E01023692,72,62,44,11,1223
E01023694,48,16,24,5,1381
E01023696,97,3,32,1,1603
E01023699,47,3,23,3,1458
E01023700,11,6,23,4,1312
E01023701,102,19,30,4,1624
E01023717,45,14,31,6,1136
E01023722,27,11,18,8,1365
E01023723,50,10,27,5,1600
E01023724,38,3,33,3,1511
E01023725,35,13,18,6,1445
E01023730,59,23,52,17,1596
E01023731,109,11,27,6,1326
E01023732,118,25,18,3,1510
E01023733,72,17,32,4,1478
E01023742,71,8,43,4,1358
E01023744,44,22,29,1,1374
E01023802,39,19,27,7,1631
E01023803,47,9,18,5,1457
E01023804,34,34,42,4,1405
E01023805,108,55,41,4,1463
E01023807,40,21,33,3,1413
E01023808,95,45,70,7,2310
E01023809,161,49,27,22,1392
E01023810,398,35,27,17,1259
E01023811,159,38,30,15,1232
E01023812,406,21,43,10,979
E01023813,314,21,37,17,1162
E01023814,149,8,24,4,977
E01023815,78,2,31,5,1428
E01023816,37,9,23,1,1223
E01023817,83,8,31,2,1231
E01023818,52,2,26,0,1295
E01023819,58,9,26,9,1478
E01023820,66,9,26,3,1178
E01023821,82,8,24,5,1173
E01023822,55,7,22,2,1275
E01023823,60,8,23,1,1293
E01023824,55,17,19,1,1844
E01023825,286,41,58,18,1862
E01023826,126,15,47,1,1272
E01023827,123,66,43,13,1941
E01023828,94,33,27,7,1346
E01023829,65,58,51,4,1530
E01023830,35,22,17,10,1328
E01023831,58,32,60,8,1869
E01023832,154,87,58,16,1374
E01023833,224,57,59,7,2015
E01023834,134,67,39,5,1316
E01023835,89,13,20,2,1283
E01023836,67,32,37,5,1253
E01023837,82,19,34,2,1413
E01023838,49,17,47,6,1132
E01023839,1061,13,64,27,1084
E01023840,479,12,31,6,1143
E01023841,745,40,30,14,783
E01023842,46,68,30,7,1425
E01023843,148,94,47,7,1633
E01023844,77,67,61,8,1398
E01023845,111,56,71,7,1579
E01023846,125,18,31,9,1329
E01023847,121,27,48,12,1682
E01023848,83,23,46,14,1493
E01023849,128,11,33,5,1258
E01023850,87,16,30,10,1269
E01023851,215,22,44,16,1339
E01023852,88,26,37,10,1332
E01023853,185,6,53,8,1815
E01023854,36,3,22,5,1783
E01023855,245,90,89,23,1366
E01023856,269,163,92,13,1742
E01023857,498,141,57,17,943
E01023858,270,111,63,13,1239
E01023859,357,147,88,22,1498
E01023860,336,119,81,36,1263
E01023861,586,183,78,35,1349
E01023862,327,155,72,14,1397
E01023863,504,177,53,17,976
E01023864,433,115,62,18,928
E01023865,484,113,50,30,984
E01023866,311,132,47,28,1035
E01023867,579,154,112,35,1249
E01023868,252,97,70,4,1305
E01023869,412,52,29,3,881
E01023870,403,80,66,32,902
E01023871,138,39,57,14,942
E01023872,346,116,45,13,1186
E01023873,48,143,52,4,1040
E01023874,112,78,28,12,1090
E01023875,187,87,51,6,1509
E01023876,150,152,80,17,1339
E01023877,152,101,65,24,1305
E01023878,387,48,59,27,1423
E01023879,509,92,83,33,1501
E01023880,231,73,79,14,1434
E01023881,221,63,44,7,1278
E01023882,71,26,37,2,1428
E01023883,372,93,64,15,1116
E01023884,86,23,39,16,1545
E01023885,234,55,33,7,1490
E01023886,700,136,122,29,1722
E01023887,298,23,33,5,1339
E01023888,405,64,63,22,1043
E01023889,323,16,65,12,1358
E01023890,110,116,55,9,989
E01023891,113,111,67,10,1139
E01023892,64,82,35,5,1126
E01023893,175,99,55,7,1374
E01023894,144,49,35,10,1216
E01023895,294,52,50,11,1197
E01023896,181,86,41,9,1024
E01023897,165,67,24,7,1323
E01023898,215,30,36,4,1284
E01023899,678,139,49,35,647
E01023900,814,123,50,13,728
E01023901,532,186,81,19,1091
E01023902,311,141,42,21,995
E01023903,616,154,57,26,710
E01023904,128,113,53,16,1683
E01023905,140,102,64,11,1565
E01023906,89,49,55,8,1284
E01023907,165,73,47,12,1426
E01032609,28,7,17,5,1153
E01033022,136,38,53,6,1078
E01033023,85,38,40,9,1337
