geocode,bad,fair,good
E00009228,21,20,269
E00009229,9,18,236
E00009231,7,19,168
E00009232,1,14,202
E00009234,8,29,244
E00009237,13,17,283
E00009239,3,22,272
E00009241,10,12,222
E00009243,5,14,139
E00009244,14,23,390
E00009245,1,17,152
E00009246,15,30,167
E00009249,11,30,206
E00009250,7,13,168
E00009251,5,17,304
E00009252,7,11,256
E00009256,4,13,222
E00009258,15,17,248
E00009259,19,41,154
E00009260,17,24,167
E00009261,5,15,216
E00009263,9,20,227
E00009268,3,10,126
E00009270,6,18,205
E00009315,16,33,375
E00009316,14,19,309
E00009317,20,16,274
E00009318,19,30,263
E00009319,11,24,326
E00009320,8,23,302
E00009321,26,42,284
E00009322,8,21,237
E00009324,6,24,268
E00009325,6,18,197
E00009326,12,25,245
E00009327,6,28,296
E00009328,9,21,305
E00009329,9,15,257
E00009330,3,21,245
E00009331,14,18,294
E00009332,9,19,178
E00009333,8,11,145
E00009335,24,41,175
E00009336,20,51,218
E00009337,3,11,244
E00009338,14,20,113
E00009339,5,16,209
E00009340,12,35,260
E00009342,12,19,251
E00009343,6,24,177
E00009344,5,32,252
E00009345,12,16,149
E00009346,19,26,161
E00009348,20,24,212
E00009349,19,31,192
E00009350,18,21,294
E00009351,16,52,217
E00009352,13,15,212
E00009353,12,16,232
E00009354,22,67,681
E00009355,7,26,196
E00009356,9,19,190
E00009357,2,22,189
E00009358,8,24,279
E00009385,26,44,258
E00009386,6,22,157
E00009387,22,34,437
E00009388,24,22,177
E00009390,6,24,373
E00009392,19,35,202
E00009394,4,12,213
E00009398,20,24,162
E00009399,4,17,222
E00009400,11,19,286
E00009401,14,36,197
E00009402,15,27,318
E00009403,25,40,193
E00009404,27,28,189
E00009405,41,60,264
E00009406,18,40,257
E00009407,14,23,237
E00009408,10,19,238
E00009409,38,44,112
E00009410,15,25,138
E00009411,33,52,221
E00009412,3,14,201
E00009413,17,14,256
E00009414,13,30,138
E00009415,16,32,303
E00009416,12,10,264
E00009417,27,37,224
E00009418,35,39,215
E00009419,14,25,398
E00009420,8,22,194
E00009421,13,23,318
E00009423,31,45,238
E00009425,17,29,303
E00009426,10,36,251
E00009427,23,35,256
E00009428,11,14,197
E00009431,13,22,329
E00009433,20,38,317
E00009434,21,41,226
E00009435,5,29,250
E00009436,13,34,206
E00009437,11,25,226
E00009440,4,16,337
E00009441,10,12,168
E00009442,25,33,203
E00009443,31,26,234
E00009444,19,34,403
E00009446,21,33,204
E00009447,13,20,215
E00009448,20,24,230
E00009450,11,18,291
E00009451,5,22,260
E00009453,13,38,416
E00009454,3,16,366
E00009456,10,22,292
E00009458,34,45,165
E00009517,11,11,263
E00009518,12,36,357
E00009519,34,46,218
E00009538,15,44,201
E00009539,27,32,261
E00009540,8,15,177
E00009541,7,15,245
E00009542,5,11,195
E00009543,5,12,128
E00009544,11,28,374
E00009545,3,11,260
E00009546,1,9,295
E00009547,2,16,254
E00009548,14,24,233
E00009549,14,23,220
E00009550,1,10,192
E00009551,5,14,144
E00009552,4,22,287
E00009553,9,25,243
E00009554,6,14,190
