geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E01004896,4,18,470,9,48,8,1,3,17
E01004933,7,28,626,24,33,9,3,2,54
E01004934,10,29,625,18,41,7,4,5,40
E01004935,7,29,773,42,32,11,4,1,64
E01004937,7,11,697,33,63,9,5,3,31
E01004940,8,23,565,44,34,9,5,1,33
E01006212,12,43,558,30,12,5,2,1,3
E01006213,14,49,441,58,19,9,3,9,12
E01006214,15,46,477,39,17,12,1,1,10
E01006215,18,61,439,42,10,10,2,4,15
E01006216,12,78,971,25,43,14,12,5,20
E01006217,27,86,795,68,33,6,3,6,38
E01006218,27,93,709,60,21,15,8,3,20
E01006219,11,49,527,48,11,17,4,3,6
E01006220,12,42,601,56,20,11,7,5,9
E01006221,12,34,651,89,15,7,3,5,19
E01006222,12,28,665,47,29,3,0,1,10
E01006223,12,39,641,77,28,7,5,5,10
E01006224,9,22,771,50,35,7,3,3,14
E01006225,5,25,546,49,37,3,1,1,16
E01006226,13,31,723,78,27,7,3,2,12
E01006227,16,26,667,70,18,7,2,1,9
E01006228,11,41,635,107,24,8,7,4,7
E01006239,19,79,497,79,15,8,4,3,28
E01006240,15,55,364,55,12,12,1,9,18
E01006241,9,45,569,74,21,10,4,4,48
E01006242,19,61,561,75,29,5,7,3,23
E01006243,11,55,941,36,38,7,4,1,36
E01006244,18,51,458,111,27,2,1,0,37
E01006245,18,94,1047,72,45,13,5,1,33
E01006246,18,50,497,72,20,9,3,3,4
E01006247,7,38,513,55,27,9,2,3,8
E01006248,16,94,351,43,13,9,1,3,7
E01006249,8,61,442,60,29,5,1,4,5
E01006252,8,53,547,76,24,9,2,4,6
E01006261,5,24,539,53,22,11,3,3,13
E01006262,14,50,520,59,15,9,2,4,18
E01006263,11,14,610,44,22,5,3,2,18
E01006264,7,16,614,44,19,2,12,3,23
E01006265,2,41,528,85,22,3,1,2,23
E01006266,4,32,525,46,19,6,1,2,23
E01006267,5,32,457,61,19,5,5,1,24
E01006268,9,43,667,70,25,5,4,4,40
E01006269,17,41,552,76,24,9,1,3,24
E01006270,12,57,393,33,15,8,2,4,13
E01006272,13,43,583,88,22,7,5,5,49
E01006273,4,36,516,56,8,8,4,1,21
E01006274,12,69,417,77,8,6,3,7,20
E01006275,18,43,380,72,12,6,2,3,29
E01006276,20,68,950,74,38,10,6,5,29
E01006277,13,37,877,38,45,8,7,1,18
E01006278,7,58,542,57,20,6,3,3,16
E01006279,3,64,696,36,32,7,3,2,14
E01006280,5,48,490,37,12,8,1,3,9
E01006281,12,34,831,26,30,6,2,2,20
E01006282,14,57,568,53,25,10,5,5,12
E01006283,14,68,438,51,17,12,6,4,6
E01006284,16,56,523,57,13,4,4,7,6
E01006285,13,49,799,33,39,5,4,1,19
E01006286,12,36,506,50,20,8,5,1,7
E01006287,5,33,520,34,28,5,4,2,49
E01006288,9,60,478,55,20,9,6,5,16
E01006289,12,76,436,76,17,6,14,1,27
E01006290,4,33,519,42,19,10,1,2,52
E01006291,8,56,494,68,23,4,4,2,38
E01006292,7,51,569,74,20,4,3,2,28
E01006293,3,46,550,92,18,6,3,6,23
E01006294,15,87,819,95,35,10,8,1,12
E01006295,13,82,556,72,25,15,3,2,9
E01006296,13,46,394,119,11,7,4,10,5
E01006297,23,63,452,98,12,7,3,8,2
E01006298,22,57,377,97,15,3,1,2,8
E01006299,17,41,808,68,43,9,8,3,23
E01006300,8,14,499,30,34,4,2,1,4
E01006301,4,18,596,21,37,7,5,1,10
E01006302,10,39,742,46,42,6,1,0,14
E01006303,10,38,579,36,23,9,2,1,7
E01006304,12,32,529,42,29,6,5,1,7
E01006309,24,41,447,122,6,9,3,6,17
E01006310,11,35,349,111,12,3,4,7,17
E01006322,14,72,522,53,19,9,3,5,11
E01006323,20,70,455,74,11,3,4,5,4
E01006324,18,36,427,66,5,4,2,10,5
E01006325,11,38,626,68,20,9,3,3,6
E01006326,26,73,443,116,11,5,3,5,1
E01006327,9,57,354,50,18,9,3,4,4
E01006328,13,79,426,124,35,7,3,0,3
E01006329,17,43,397,29,9,2,2,6,9
E01006330,10,47,609,108,39,6,4,6,13
E01006331,9,39,691,84,26,5,6,2,6
E01006332,25,60,716,146,42,7,4,4,8
E01006333,14,86,589,163,16,8,0,2,3
E01006334,13,75,481,175,11,4,2,5,9
E01006335,20,58,605,138,15,8,4,2,4
E01006336,9,53,318,98,6,0,2,13,7
E01006337,14,51,584,55,13,7,1,3,16
E01006338,13,67,553,119,15,6,4,1,10
E01006339,9,24,574,28,42,6,4,3,16
E01006340,8,38,528,36,26,8,4,3,11
E01006341,9,30,607,52,34,5,3,2,7
E01006342,23,53,460,102,15,5,2,1,10
E01006343,7,24,814,27,50,8,2,1,26
