geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E00112696,3,2,45,19,6,1,1,0,1
E00112697,2,0,82,7,6,2,2,0,9
E00112698,0,0,70,21,27,0,1,1,7
E00112699,0,1,39,8,9,0,0,1,7
E00112700,1,0,37,6,16,1,2,0,2
E00112701,3,0,145,14,36,2,2,0,9
E00112702,0,0,46,22,22,2,4,0,2
E00112703,0,1,64,15,5,1,0,1,2
E00112704,1,4,103,36,7,1,2,0,2
E00112705,0,2,63,14,13,0,2,0,3
E00112706,1,1,73,25,22,0,1,0,2
E00112707,0,6,127,32,10,0,0,0,1
E00112708,1,2,92,34,15,1,0,0,3
E00112709,0,2,49,22,17,1,0,0,4
E00112710,0,0,112,12,31,1,1,0,3
E00112711,1,0,129,12,10,4,0,0,3
E00112712,4,3,108,10,19,4,0,2,3
E00112714,2,0,75,14,24,3,2,0,6
E00112717,4,2,62,12,9,1,1,0,6
E00112719,9,3,136,34,7,1,3,1,1
E00112721,1,3,35,26,15,0,1,0,0
E00112722,6,0,80,11,5,1,1,1,1
E00112723,3,0,64,18,18,0,2,0,3
E00112724,10,6,159,53,15,1,2,1,3
E00112725,7,5,80,44,4,2,0,0,1
E00112726,7,3,96,41,4,1,0,0,1
E00112728,2,1,66,23,3,0,0,0,0
E00112851,3,3,130,23,29,3,2,0,6
E00112852,0,3,122,12,24,2,5,0,9
E00112854,0,2,105,16,41,3,4,1,10
E00112855,0,1,45,5,10,0,0,0,1
E00112856,2,1,133,18,53,1,2,1,4
E00112887,5,1,94,23,13,0,0,0,4
E00112888,1,2,65,15,11,1,0,0,1
E00112889,0,2,44,23,6,1,0,0,2
E00112890,4,1,116,13,9,3,1,0,2
E00112891,3,2,98,16,10,0,1,0,3
E00112893,12,3,84,28,10,1,2,0,6
E00112894,3,2,124,47,9,1,1,0,1
E00112895,2,0,51,22,9,0,3,0,4
E00112896,4,3,98,16,9,2,0,0,2
E00112897,0,2,81,23,20,0,0,0,10
E00112898,0,2,97,34,5,0,0,1,3
E00112905,3,4,133,14,26,0,0,0,5
E00112906,0,4,99,11,19,1,0,0,11
E00112907,1,0,67,18,15,1,0,0,5
E00112908,2,0,69,9,14,1,1,0,7
E00112909,2,5,152,10,13,1,3,0,1
E00112910,2,9,176,15,18,4,1,0,6
E00112911,1,2,175,9,10,3,2,0,3
E00112954,1,2,117,32,48,1,4,0,10
E00145138,2,1,117,15,34,0,1,1,6
E00145139,0,3,86,9,27,0,0,0,8
E00145140,1,5,120,9,26,2,0,0,4
E00145141,0,1,51,13,36,1,2,0,7
E00145142,2,3,106,18,11,0,0,1,2
E00145143,2,1,128,11,27,2,2,0,2
E00145144,2,0,127,18,19,0,1,0,6
E00145145,0,2,76,16,25,1,3,1,10
E00145146,0,1,81,1,11,1,3,0,5
E00145220,4,3,130,37,32,3,4,0,9
E00145221,2,1,95,8,17,1,1,0,5
E00145222,1,0,85,7,25,0,1,0,3
