geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00043747,26,41,23,33,41,41,58,25,41
E00043750,12,31,32,19,52,41,70,12,18
E00043752,27,42,30,18,55,50,62,14,25
E00043757,24,42,16,17,51,37,45,20,45
E00043768,33,40,26,25,49,54,58,22,29
E00043770,24,21,24,21,36,61,53,26,48
E00043771,18,38,29,12,38,59,59,34,69
E00043772,58,48,34,39,37,43,23,8,10
E00043773,19,20,14,17,16,43,54,15,28
E00043779,15,26,31,16,46,74,55,21,25
E00043780,6,4,5,6,9,36,61,24,42
E00043784,11,13,23,11,44,31,64,18,54
E00043785,15,25,26,13,45,41,54,22,32
E00043787,26,48,28,30,69,42,25,9,10
E00043788,46,52,16,41,70,41,20,6,5
E00043789,10,12,7,5,23,21,50,25,24
E00043790,52,67,31,40,70,62,25,13,19
E00043791,57,52,28,32,47,29,20,3,9
E00043792,8,31,31,20,26,52,29,5,45
E00043793,44,42,20,31,23,30,24,11,16
E00043794,32,33,31,31,24,36,18,6,17
E00043796,29,30,31,24,60,37,37,13,21
E00043827,40,29,22,26,41,23,31,6,42
E00043828,57,62,47,50,54,26,21,7,6
E00043830,72,51,34,46,32,32,25,9,22
E00043833,21,24,34,30,37,22,27,9,27
E00043834,47,49,31,38,42,28,30,4,16
E00043843,40,60,40,50,66,42,32,6,25
E00043846,32,35,29,37,35,35,35,15,22
E00043847,30,46,38,36,62,47,35,13,17
E00043848,35,36,37,32,36,35,26,16,30
E00043849,39,59,45,33,60,45,35,7,19
E00043850,20,41,33,21,47,41,37,11,31
E00043851,24,28,32,18,40,43,23,12,40
E00044089,36,30,34,35,40,40,44,16,25
E00044090,30,24,19,29,34,22,37,15,32
E00044091,32,46,27,48,43,35,23,12,30
E00044092,31,37,34,35,48,33,41,9,21
E00044093,35,43,33,40,46,44,43,10,18
E00044094,29,34,34,36,29,53,44,21,44
E00044095,17,25,22,21,39,37,42,18,24
E00044096,17,34,20,16,32,62,39,9,20
E00044097,17,25,17,26,35,33,40,12,29
E00044098,24,28,17,19,38,30,32,32,55
E00044099,16,27,29,29,34,43,32,7,37
E00044100,31,29,17,32,38,22,56,30,28
E00044101,32,36,32,31,47,41,31,7,28
E00044102,15,16,13,22,18,40,47,12,28
E00044103,7,16,10,16,27,21,16,13,52
E00044104,20,17,13,15,35,34,40,24,40
E00044105,20,18,16,19,27,27,29,16,47
E00044106,28,39,22,24,40,47,41,16,46
E00044108,8,3,29,26,20,19,8,9,13
E00044109,20,17,20,17,35,39,30,17,40
E00044110,26,39,41,22,50,61,32,15,27
E00044111,20,21,19,14,33,20,25,10,6
E00044112,48,47,33,37,55,44,37,5,13
E00044113,21,43,29,28,59,53,71,17,25
E00044176,24,17,22,11,29,15,22,11,16
E00044178,25,23,40,17,36,34,50,17,29
E00044179,11,7,28,12,15,38,25,9,14
E00044180,0,1,19,10,27,53,52,26,50
E00044181,24,22,58,29,38,23,16,12,27
E00044182,30,25,27,39,43,36,25,7,25
E00044183,20,24,55,25,27,41,36,15,25
E00044184,57,140,105,48,43,51,23,10,6
E00044187,22,22,36,41,28,31,23,11,35
E00044188,57,54,37,24,39,21,18,3,10
E00044190,49,29,41,52,45,34,21,12,15
E00044193,23,33,80,31,39,51,32,6,6
E00044194,15,24,67,36,32,36,37,8,13
E00044195,0,1,12,2,13,20,23,17,39
E00044196,49,49,41,53,46,39,25,8,29
E00044198,19,35,83,40,33,21,13,11,57
E00044199,23,35,31,34,30,37,37,9,11
E00044201,61,55,87,57,54,35,10,11,16
E00044202,55,34,50,43,37,35,23,18,18
E00044204,39,41,108,42,27,26,14,8,6
E00044205,45,107,288,51,44,30,23,10,18
E00044206,59,48,82,41,70,46,15,1,18
E00044207,34,17,72,37,37,31,19,6,20
E00044208,47,63,60,44,52,35,23,8,14
E00044209,50,34,55,45,36,45,30,11,12
E00044210,36,48,39,36,59,42,23,9,23
E00044211,34,27,40,36,32,38,27,5,19
E00044212,25,24,24,33,35,37,49,20,53
E00044213,50,32,74,44,58,63,26,6,19
E00044214,18,35,40,21,48,58,29,19,29
E00044216,14,23,29,26,28,35,31,20,30
E00044217,38,25,37,31,40,30,26,15,24
E00044218,37,25,38,37,59,51,33,18,29
E00044219,22,42,19,27,54,51,38,25,34
E00044220,36,32,35,49,54,49,26,8,19
E00044221,24,21,21,25,29,33,14,2,7
