geocode,asian,black,mixed,other,white
E00065992,0,0,3,0,330
E00065993,2,0,1,0,355
E00065995,0,1,2,2,334
E00065996,0,0,0,0,174
E00065997,2,0,1,0,225
E00066014,1,0,2,0,232
E00066019,0,1,2,0,146
E00066021,2,0,1,0,294
E00066022,0,0,0,0,395
E00066023,1,1,5,0,326
E00066024,2,0,0,0,282
E00066025,1,0,0,0,255
E00066026,1,1,3,0,260
E00066027,1,0,6,0,279
E00066028,2,0,1,0,336
E00066029,16,0,1,0,272
E00066030,0,1,0,0,265
E00066031,3,0,1,0,407
E00066032,3,0,0,0,248
E00066033,0,0,1,0,310
E00066034,0,0,1,0,289
E00066035,0,0,1,0,379
E00066036,0,0,1,0,220
E00066037,0,1,0,1,277
E00066038,0,1,1,0,267
E00066039,1,0,1,0,242
E00066040,0,3,0,0,292
E00066041,0,0,1,0,275
E00066042,0,1,1,1,216
E00066444,1,2,2,1,311
E00132235,0,1,2,0,361
E00132236,0,1,4,0,351
E00132237,0,0,0,0,275
E00132238,0,0,1,0,407
E00132239,5,0,0,0,346
E00132240,0,0,0,0,182
E00132241,2,0,1,0,242
E00132305,0,0,5,0,153
E00132306,0,0,0,0,318
E00132307,0,0,0,0,326
E00132308,0,0,2,0,161
E00132322,0,0,1,2,251
E00132323,0,0,0,0,348
E00132324,3,0,4,0,336
E00132325,1,0,2,0,345
E00132326,0,0,0,1,231
E00132327,0,0,1,0,280
E00132328,0,4,0,2,171
E00132329,4,0,1,0,320
E00132330,1,0,1,0,200
E00132331,0,1,1,0,272
E00132332,1,0,1,0,274
E00132333,6,0,1,0,298
E00132334,4,1,1,0,344
E00132335,7,0,2,0,264
E00132336,2,0,1,0,269
E00132337,1,0,1,0,299
E00132338,1,1,3,0,359
E00132339,0,0,5,0,291
E00132340,1,0,0,0,255
E00132341,0,0,0,0,286
E00132342,0,0,2,0,251
E00132351,0,1,0,0,255
E00132352,1,0,3,0,188
E00132353,2,0,1,0,132
E00132354,1,0,3,0,322
E00132355,0,0,5,0,232
E00132356,0,0,1,0,185
E00132357,0,0,2,0,377
E00132358,0,1,0,0,324
E00132359,1,0,1,0,156
E00132363,3,0,1,0,268
E00132368,1,0,0,1,279
E00132369,4,1,2,0,381
E00132370,1,0,0,0,215
E00132371,0,0,0,1,254
E00132372,0,0,2,0,331
E00132373,0,0,0,0,259
E00132374,0,1,0,0,230
E00132375,0,0,0,0,291
E00132383,1,0,0,0,230
E00132384,0,1,5,0,289
E00132389,2,0,2,0,298
E00132390,0,0,4,0,233
E00132391,1,0,1,0,272
E00132421,2,0,4,0,343
E00132425,0,3,6,1,396
E00132428,2,1,2,0,281
E00132429,1,0,4,0,288
E00132430,0,0,1,0,313
E00132431,1,0,0,1,438
E00132432,1,0,0,1,287
E00132433,0,0,2,0,275
E00132434,1,0,2,0,319
E00132435,2,0,0,0,294
E00132436,1,0,1,0,297
E00132440,0,0,1,1,255
E00132441,2,0,2,0,233
E00132442,1,0,0,0,246
E00132445,2,0,2,0,399
E00132446,3,1,0,0,303
E00132447,3,0,3,0,332
E00132448,0,0,1,0,296
E00132449,0,1,2,0,203
E00132450,1,0,3,0,315
E00132451,3,0,1,0,265
E00132452,0,0,0,0,286
E00132493,1,0,4,0,131
E00132494,0,0,1,0,128
E00132495,1,1,0,0,308
E00132496,0,0,2,0,231
E00132497,0,0,1,0,164
E00132498,1,0,0,0,163
E00132499,0,1,2,0,358
E00132500,0,0,1,0,292
E00132501,0,0,0,0,275
E00132541,9,0,7,1,452
E00132542,0,4,1,0,250
E00132543,0,1,3,0,195
E00132549,0,3,4,2,441
E00132550,3,0,4,1,405
E00132551,0,0,3,0,285
E00132552,0,0,3,0,280
E00132553,0,0,4,0,298
E00132554,5,0,2,0,330
E00132555,4,0,2,0,325
E00132556,0,0,0,0,286
E00132558,0,0,1,0,264
E00132562,3,0,1,0,332
E00132605,0,2,4,0,149
