geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01015693,484,1,27,1,1
E01015694,443,1,49,1,3
E01015695,439,2,48,3,2
E01015696,396,0,82,26,1
E01015697,554,3,92,8,2
E01015698,221,11,253,46,1
E01015699,173,11,276,155,2
E01015700,436,4,251,74,8
E01015701,338,5,125,40,1
E01015702,261,5,141,60,5
E01015703,348,10,105,23,4
E01015704,306,10,205,47,2
E01015705,164,17,276,102,2
E01015706,477,5,60,61,1
E01015707,507,6,66,3,3
E01015708,470,1,35,4,0
E01015709,492,3,111,22,1
E01015710,521,3,110,7,2
E01015711,386,7,106,13,2
E01015712,476,3,131,19,2
E01015713,392,1,108,15,1
E01015714,449,8,142,32,0
E01015715,311,4,93,86,2
E01015716,251,7,140,211,7
E01015717,340,2,129,38,3
E01015718,399,19,144,108,10
E01015719,474,2,62,11,3
E01015720,246,7,92,207,2
E01015721,498,8,103,45,2
E01015722,357,6,102,55,2
E01015723,338,4,78,74,0
E01015724,388,13,194,61,2
E01015725,192,14,174,114,2
E01015726,326,12,151,83,2
E01015727,226,7,181,31,5
E01015728,339,5,145,23,3
E01015729,174,10,308,99,4
E01015730,306,8,330,96,3
E01015731,340,9,183,19,2
E01015732,234,7,47,226,0
E01015733,300,17,49,242,0
E01015734,490,7,114,100,5
E01015735,207,9,339,133,2
E01015736,243,19,81,346,0
E01015737,294,6,78,122,3
E01015738,324,7,378,78,1
E01015739,403,11,521,24,4
E01015740,401,1,146,18,2
E01015741,243,15,489,268,7
E01015742,359,4,339,33,4
E01015743,231,5,328,121,2
E01015744,346,9,90,197,1
E01015745,513,3,34,6,1
E01015746,497,10,54,59,1
E01015747,452,1,24,9,0
E01015748,586,8,60,65,1
E01015749,230,9,66,390,5
E01015750,474,6,203,32,3
E01015751,365,8,80,170,1
E01015752,347,7,57,64,3
E01015753,428,5,103,78,1
E01015754,284,7,78,398,1
E01015755,486,3,81,114,3
E01015756,429,2,93,116,7
E01015757,302,9,57,245,0
E01015758,293,4,87,139,1
E01015759,232,11,77,296,1
E01015760,247,13,51,296,4
E01015761,369,8,59,168,2
E01015762,483,5,145,34,3
E01015763,492,9,56,80,2
E01015764,533,2,45,12,1
E01015765,361,7,160,130,0
E01015766,418,6,107,21,3
E01015767,444,3,117,28,3
E01015768,472,7,38,54,9
E01015769,311,3,71,109,2
E01015770,459,2,26,3,1
E01015771,184,7,53,333,0
E01015772,226,8,92,205,3
E01015773,181,6,30,230,14
E01015774,237,9,109,161,2
E01015775,451,5,219,27,2
E01015776,510,9,87,128,2
E01015777,475,6,179,22,1
E01015778,525,8,139,8,2
E01015779,195,7,52,239,1
E01015780,475,3,97,53,2
E01015781,339,5,74,113,2
E01015782,488,4,111,30,3
E01015783,307,5,92,120,0
E01015784,394,1,118,17,2
E01015785,485,6,270,56,3
E01015786,373,5,152,33,1
E01015787,366,6,157,36,5
E01015788,308,6,81,60,1
E01015789,92,13,250,477,0
E01015790,368,2,188,53,2
E01015791,201,15,557,338,4
E01015792,279,5,335,69,3
E01015793,411,5,164,63,1
E01015794,130,10,739,170,5
E01015795,141,6,649,179,10
E01015796,501,13,93,53,7
E01015797,469,2,21,11,3
E01015798,350,9,62,116,2
E01015799,506,2,53,12,1
E01015800,504,8,104,11,0
E01015801,398,9,112,223,4
E01015802,295,5,51,255,2
E01015803,535,2,37,17,1
E01015804,491,4,100,118,0
E01015805,453,1,26,10,1
E01015806,406,3,124,20,1
E01015807,349,7,39,137,0
E01015808,415,3,162,45,1
E01015809,468,3,25,6,0
E01015810,313,0,82,119,0
E01015811,473,1,101,4,1
E01015812,470,2,45,5,2
E01015813,339,13,149,186,1
E01016734,390,6,60,60,1
E01016735,590,3,172,59,45
E01016736,459,10,70,50,2
E01016783,328,1,173,96,146
E01016820,368,5,112,134,10
E01016821,281,1,94,42,71
E01016822,236,2,152,231,41
E01016823,270,1,367,19,131
E01016824,307,4,78,154,115
E01016825,250,2,150,85,148
E01016826,446,1,50,11,23
E01016827,381,6,166,109,53
E01016828,476,3,105,28,120
E01017371,491,2,37,16,1
E01017372,444,5,69,129,0
E01017373,471,4,45,39,1
E01017374,472,4,88,9,0
E01017375,422,17,104,95,1
E01017379,310,10,90,109,1
E01017380,431,6,64,16,0
E01017398,771,13,63,74,11
E01017399,421,3,97,44,5
E01017400,235,12,29,365,0
E01017401,366,3,104,49,0
E01017402,572,10,57,11,4
E01017403,479,7,53,49,16
E01017404,466,3,19,4,1
E01017405,504,8,92,6,1
E01017406,506,1,107,15,2
E01017407,522,6,124,27,2
E01017408,371,1,41,2,1
E01017409,395,8,33,69,0
E01017416,602,7,99,66,7
E01017419,544,3,40,11,6
E01017420,417,18,60,154,0
E01017421,550,8,36,108,4
E01017441,395,5,156,59,5
E01017444,564,7,88,129,4
E01017445,574,11,71,66,10
E01017450,697,10,60,92,7
E01017451,309,38,173,62,0
E01017452,363,30,120,68,0
E01017555,479,26,252,189,9
E01017556,506,10,131,23,2
E01017557,516,14,113,269,7
E01017558,596,4,95,34,8
E01017559,531,7,48,78,2
E01017560,578,2,30,6,3
E01017561,533,4,24,30,0
E01017562,482,8,70,131,6
E01017563,611,1,47,13,0
E01017564,454,12,110,26,2
E01017565,553,3,26,36,0
E01017566,566,4,24,10,1
E01017567,441,5,91,157,1
E01017568,443,12,255,159,5
E01017569,457,10,168,111,4
E01017570,513,18,285,93,16
E01017571,385,7,24,108,3
E01017572,469,8,62,23,7
E01017573,523,7,45,6,5
E01017575,726,5,199,139,7
E01017576,417,4,25,101,0
E01017577,727,13,79,105,4
E01017578,574,8,73,28,1
E01017579,399,5,41,148,4
E01017580,500,8,138,219,20
E01017581,468,8,106,211,5
E01017582,537,0,56,8,0
E01017583,600,3,84,23,10
E01017584,621,6,101,44,15
E01017585,514,2,20,4,0
E01017586,448,7,38,120,1
E01017587,576,6,50,32,2
E01017588,424,8,42,63,1
E01017589,435,16,224,107,5
E01017590,557,6,70,22,0
E01017591,526,8,99,92,8
E01017592,485,10,84,115,5
E01017593,503,6,49,85,0
E01017594,302,13,46,494,9
E01017595,281,5,18,158,2
E01017596,307,14,44,239,1
E01017597,426,8,32,138,8
E01017598,361,7,23,14,3
E01017599,484,10,161,186,22
E01017600,607,3,175,28,4
E01017601,258,2,52,176,2
E01017602,292,6,44,254,24
E01017603,557,3,71,10,0
E01017604,555,3,52,26,5
E01017605,285,5,27,180,3
E01017606,610,3,23,8,0
E01017607,468,6,25,8,0
E01017608,483,6,98,126,6
E01017609,264,21,54,333,11
E01017610,415,0,21,9,1
E01017611,440,4,64,0,2
E01017612,472,3,51,4,1
E01017613,495,2,72,33,2
E01017614,489,7,59,33,0
E01017615,725,16,59,76,2
E01017616,702,7,156,77,10
E01017617,392,6,46,65,0
E01017618,310,12,62,225,2
E01017619,421,7,59,294,6
E01017620,577,8,111,35,9
E01017621,605,4,28,14,0
E01017622,408,14,87,163,9
E01017623,478,9,181,80,3
E01017624,569,1,106,19,28
E01017625,623,4,17,2,1
E01017626,593,0,62,10,0
E01017651,529,5,31,35,2
E01017652,470,8,66,76,5
E01017657,514,8,30,31,1
E01017658,487,11,65,30,1
E01023433,393,7,104,168,4
E01023624,290,11,108,114,1
E01033191,383,2,91,66,22
E01033192,369,3,103,58,38
E01033193,477,2,72,45,6
E01033508,378,3,73,81,92
E01033509,272,4,135,129,62
E01033511,190,2,208,88,107
E01033512,430,1,75,51,49
