geocode,bad,fair,good
E01020099,65,211,1104
E01020100,53,164,878
E01020101,91,237,1138
E01020111,132,243,1076
E01020112,137,286,1199
E01020113,117,257,1081
E01020114,81,164,987
E01020115,71,191,950
E01020116,112,245,1294
E01020117,86,248,1164
E01020118,89,204,1095
E01020126,86,253,1308
E01029336,119,330,1625
W01000736,92,189,1434
W01000737,101,247,1188
W01000749,181,287,1392
W01000771,88,178,1065
W01000776,120,216,1517
W01000804,99,232,1152
W01000805,38,127,1028
W01000823,73,206,1449
W01000824,100,220,1268
W01000825,83,214,1140
W01000826,70,205,1090
W01000827,40,145,1173
W01000839,52,150,809
W01000840,79,233,1365
W01000856,233,326,1206
W01000859,106,243,1066
W01000860,61,203,1225
W01000861,77,200,1536
W01000873,90,193,1526
W01000874,81,202,1802
W01000875,108,223,1692
W01000876,45,137,1868
W01000879,80,230,1448
W01000880,87,254,1238
W01000881,191,274,917
W01000882,191,299,1239
W01000883,121,212,1071
W01000884,107,197,940
W01000885,157,253,915
W01000886,212,233,1034
W01000889,152,258,1379
W01000898,142,230,1098
W01000899,118,226,1335
W01000900,233,294,1182
W01000932,113,201,729
W01000933,96,183,1695
W01000949,121,178,1038
W01000950,111,229,1210
W01000951,146,258,1179
W01000952,99,154,918
W01000957,269,372,1035
W01000958,269,320,1090
W01000959,155,244,1419
W01000960,213,292,1217
W01000961,244,297,1070
W01000962,232,277,1068
W01000963,287,347,1158
W01000964,280,361,1104
W01000966,162,225,1045
W01000967,179,230,1061
W01000968,181,307,1409
W01000974,144,278,1617
W01000975,325,401,1527
W01000977,166,237,985
W01000979,74,173,1455
W01000980,103,167,1113
W01000981,116,192,878
W01000982,96,226,1178
W01000983,65,141,1333
W01000984,90,206,1861
W01000985,50,105,1244
W01000986,73,177,1069
W01000987,215,306,1731
W01000989,68,195,1150
W01000990,162,266,1091
W01000996,151,255,1075
W01000997,140,285,1112
W01000998,164,389,2040
W01000999,160,230,995
W01001000,140,262,1374
W01001001,136,225,1088
W01001002,228,324,1897
W01001003,175,228,962
W01001008,122,293,1732
W01001009,156,182,905
W01001010,83,158,978
W01001011,92,186,1106
W01001012,80,168,1315
W01001013,173,267,1029
W01001014,215,300,1125
W01001015,145,275,1055
W01001016,220,305,1133
W01001017,113,233,1131
W01001018,178,263,946
W01001019,179,268,1065
W01001020,173,225,1038
W01001021,130,235,1238
W01001022,143,237,1013
W01001023,174,335,1187
W01001026,222,377,1396
W01001027,118,267,1186
W01001028,116,269,1470
W01001029,165,316,1318
W01001030,121,284,1404
W01001031,151,212,1161
W01001032,148,290,1331
W01001033,160,258,1320
W01001034,171,232,976
W01001035,133,263,1226
W01001036,76,212,1296
W01001037,120,249,1224
W01001038,202,346,1673
W01001041,165,301,1981
W01001042,118,199,1021
W01001043,139,165,857
W01001044,191,310,1162
W01001045,155,287,1283
W01001046,213,338,1224
W01001047,145,264,1265
W01001048,86,193,1122
W01001049,178,227,910
W01001050,152,244,1143
W01001051,140,247,1409
W01001052,144,248,962
W01001053,72,162,776
W01001054,99,219,939
W01001055,172,235,818
W01001056,111,211,896
W01001057,178,231,1026
W01001058,157,206,1569
W01001105,98,262,2283
W01001127,74,155,970
W01001128,71,171,1197
W01001918,36,73,1484
W01001919,33,87,1285
W01001920,34,91,1081
W01001921,63,129,1385
W01001938,73,117,979
W01001957,103,157,776
W01001958,106,133,1043
