geocode,asian,black,mixed,other,white
W00005719,0,0,2,0,292
W00005720,0,0,0,0,298
W00005721,0,0,0,0,202
W00005722,0,1,1,0,265
W00005723,2,0,1,0,249
W00005724,3,0,0,0,242
W00005725,0,0,1,0,246
W00005726,1,0,6,0,367
W00005727,1,0,7,0,278
W00005728,0,0,0,0,259
W00005729,0,2,9,0,247
W00005730,0,0,0,0,237
W00005731,0,0,1,5,291
W00005732,1,0,6,0,245
W00005733,0,1,3,0,291
W00005734,1,0,4,0,387
W00005735,1,0,0,0,218
W00005736,6,1,6,1,492
W00005737,5,0,3,0,352
W00005738,1,0,5,0,326
W00005739,0,1,0,1,306
W00005839,9,0,0,5,372
W00005840,1,0,5,2,332
W00005842,1,0,0,0,243
W00005843,5,0,6,1,391
W00005844,0,1,0,0,225
W00005845,0,1,6,1,296
W00005846,1,0,1,0,252
W00005847,2,6,6,3,404
W00005848,1,0,1,0,293
W00005849,0,0,3,0,291
W00005850,0,0,3,0,340
W00005851,4,0,0,1,268
W00005852,0,0,0,1,276
W00005853,2,1,2,0,218
W00005854,1,1,3,0,315
W00005855,0,0,0,0,329
W00005856,0,0,0,1,303
W00005857,0,0,0,1,176
W00005858,0,0,1,0,297
W00005859,1,1,2,0,287
W00005860,4,0,5,1,280
W00005861,0,1,1,0,239
W00005862,0,0,0,0,368
W00005863,1,0,0,0,255
W00005864,1,2,4,0,280
W00005865,1,0,1,0,337
W00005866,0,0,0,0,321
W00005867,1,0,2,0,299
W00005868,0,0,0,0,233
W00005869,2,1,2,0,279
W00005870,7,0,5,0,289
W00005871,1,0,8,0,257
W00005872,1,0,0,0,285
W00005873,10,10,5,0,326
W00005874,3,0,4,2,228
W00005875,0,0,4,0,242
W00005876,0,0,0,1,248
W00005878,2,2,6,0,454
W00005883,4,0,8,6,516
W00005900,4,0,7,1,359
W00005901,0,1,1,0,374
W00005918,9,0,1,1,322
W00005919,2,1,9,2,356
W00005920,1,6,11,0,424
W00005921,1,0,3,0,348
W00005922,0,0,1,0,281
W00005924,6,3,3,0,333
W00005925,1,1,6,0,253
W00005926,0,0,0,0,254
W00005927,0,0,2,0,332
W00005928,2,1,7,0,353
W00005987,8,0,7,0,377
W00009840,1,0,2,0,264
W00009841,4,19,19,0,850
