geocode,all
E01016016,84.41
E01016017,52.06
E01016018,155.64
E01016019,115.76
E01016020,60.18
E01016021,94.55
E01016022,100.78
E01016023,99.53
E01016024,101.56
E01016025,33.26
E01016026,10.99
E01016027,2.32
E01016028,6.91
E01016029,2.39
E01016030,41.55
E01016031,105.54
E01016032,50.5
E01016033,76.13
E01016034,37.14
E01016035,57.1
E01016036,98.59
E01016037,97.94
E01016038,70.46
E01016039,84.34
E01016040,84.89
E01016041,88.11
E01016042,113.28
E01016043,63.96
E01016044,111.3
E01016045,55.28
E01016046,91.01
E01016047,124.91
E01016048,66.6
E01016049,107.86
E01016050,35.35
E01016051,34.49
E01016052,15.33
E01016053,27.73
E01016054,9.78
E01016055,52.57
E01016056,47.22
E01016057,36.52
E01016058,3.68
E01016059,71.19
E01016060,44.98
E01016061,100.95
E01016062,36.87
E01016063,119.28
E01016064,37.88
E01016065,65.52
E01016066,22.88
E01016067,43.69
E01016068,68.5
E01016069,129.19
E01016078,46.35
E01016079,47.49
E01016080,53.27
E01016081,45.37
E01016082,72.14
E01016083,58.1
E01016084,50.48
E01016085,28.77
E01016086,13.93
E01016087,41.31
E01016088,58.8
E01016089,59.35
E01016090,61.1
E01016091,36.39
E01016092,66.34
E01016093,3.92
E01016094,17.61
E01016095,22.07
E01016096,50.0
E01016097,63.59
E01016098,62.52
E01016099,70.91
E01016100,28.4
E01016101,68.85
E01016102,55.75
E01016103,4.56
E01016104,70.21
E01016105,35.47
E01016106,64.65
E01016107,40.83
E01016110,18.43
E01016111,23.7
E01016113,65.9
E01016114,101.02
E01016115,57.08
E01016116,60.6
E01016117,116.21
E01016118,83.02
E01016119,37.88
E01016120,23.15
E01016121,17.64
E01016122,17.16
E01016123,54.33
E01016124,58.78
E01016125,84.64
E01016126,62.42
E01016127,4.43
E01016128,29.64
E01016129,47.27
E01016130,39.7
E01016131,39.39
E01016132,28.23
E01016136,34.39
E01016139,58.48
E01016140,68.97
E01016141,81.03
E01016150,67.27
E01016151,48.72
E01016152,50.58
E01016153,66.43
E01016154,22.09
E01016155,34.03
E01016156,106.27
E01016157,25.51
E01016158,30.85
E01016159,19.55
E01016160,43.12
E01016161,52.23
E01016162,56.7
E01016163,66.19
E01016164,63.73
E01016165,48.62
E01016166,41.98
E01016167,50.46
E01016168,45.87
E01016169,41.74
E01016170,65.48
E01016171,73.06
E01016172,38.84
E01016173,46.68
E01016174,58.0
E01016175,39.85
E01016176,15.0
E01016177,91.1
E01016178,72.03
E01016179,35.3
E01024270,2.91
E01024271,4.45
E01024272,5.41
E01024273,1.85
E01024274,11.9
E01024275,29.69
E01024302,1.28
E01024320,21.77
E01024321,40.89
E01024322,38.78
E01024323,30.91
E01024324,14.46
E01024325,4.05
E01024326,40.09
E01024327,54.58
E01024328,23.84
E01024329,17.71
E01024330,31.51
E01024331,5.26
E01024332,0.75
E01024333,21.36
E01024334,32.69
E01024335,0.78
E01024336,7.94
E01024337,44.39
E01024338,18.95
E01024339,55.95
E01024340,23.79
E01024341,37.58
E01024342,16.67
E01024343,4.82
E01024344,18.95
E01024345,0.98
E01024346,1.77
E01024347,0.89
E01024348,48.62
E01024349,62.49
E01024350,4.13
E01024351,45.47
E01024352,80.49
E01024353,29.3
E01024354,57.29
E01024355,80.72
E01024356,68.27
E01024357,95.85
E01024358,17.53
E01024360,24.33
E01024363,2.06
E01024366,0.56
E01024367,21.39
E01024369,57.2
E01024371,41.26
E01024372,64.69
E01024373,56.16
E01024374,82.09
E01024375,1.91
E01024376,8.49
E01024377,1.29
E01024378,4.06
E01024379,0.6
E01024382,122.73
E01024383,22.78
E01024384,38.69
E01024385,44.16
E01024386,46.83
E01024387,0.38
E01024388,18.01
E01024389,64.78
E01024390,38.87
E01024391,54.15
E01024392,14.72
E01024393,10.61
E01024394,39.67
E01024395,51.97
E01024396,39.19
E01024397,57.56
E01024398,55.43
E01024399,55.59
E01024400,40.1
E01024401,23.18
E01024402,9.92
E01024403,24.73
E01024404,24.01
E01024405,34.48
E01024410,3.04
E01024411,1.74
E01024570,1.79
E01024571,4.4
E01024572,1.04
E01024573,14.84
E01024575,2.26
E01024717,3.56
E01024718,24.15
E01024719,3.8
E01024720,29.51
E01024721,2.97
E01024722,38.73
E01024727,2.31
E01024728,5.1
E01024735,13.04
E01024736,6.92
E01024737,31.29
E01024740,3.34
E01024741,54.06
E01024742,10.82
E01024743,5.92
E01024744,1.27
E01024746,0.68
E01024760,29.89
E01024761,19.57
E01024762,14.59
E01024763,60.61
E01024764,36.47
E01024765,49.44
E01024771,15.82
E01024772,30.19
E01024773,32.58
E01024774,4.37
E01024781,3.9
E01024782,19.46
E01024783,5.14
E01024784,5.75
E01024785,58.31
E01024798,1.17
E01024813,18.49
E01024814,13.47
E01032620,1.07
E01032798,13.9
E01032825,10.76
E01032826,29.54
E01032827,34.88
E01032828,45.48
E01032829,0.95
E01032830,27.3
E01033087,56.49
E01033088,23.43
E01033089,56.03
E01033090,29.21
E01033091,92.21
E01033092,47.52
