geocode,bad,fair,good
E00086108,36,55,278
E00086109,17,29,171
E00086111,22,51,276
E00086112,39,48,268
E00086113,31,56,289
E00086114,10,50,402
E00086115,21,44,260
E00086117,41,54,271
E00086143,13,39,226
E00086144,21,62,228
E00086145,15,48,207
E00086161,7,42,270
E00086168,7,39,277
E00086413,16,47,308
E00086414,23,70,258
E00086415,22,46,235
E00086416,33,65,306
E00086417,36,38,292
E00086420,24,56,209
E00086421,22,40,285
E00086422,27,31,339
E00086423,32,54,218
E00086424,4,20,298
E00086425,20,50,316
E00086426,11,28,214
E00086427,27,58,331
E00086428,26,43,276
E00086429,11,46,266
E00086430,33,40,275
E00086431,21,44,298
E00086432,10,37,234
E00086433,23,45,250
E00086434,13,60,230
E00086435,25,54,237
E00086436,22,59,179
E00086437,19,42,225
E00086438,21,65,305
E00086439,28,68,210
E00086440,13,57,243
E00086441,21,39,302
E00086442,22,55,175
E00086443,31,59,308
E00086444,22,52,196
E00086445,14,35,232
E00086446,42,74,245
E00086447,28,39,243
E00086448,17,34,189
E00086449,25,55,135
E00086450,35,45,181
E00086451,11,35,223
E00086452,24,53,332
E00086453,11,50,285
E00115488,8,22,223
E00115489,10,28,267
E00115490,7,25,259
E00115491,10,24,303
E00115492,12,27,252
E00115493,13,32,366
E00115494,5,35,230
E00115495,12,70,287
E00115496,27,54,223
E00115497,24,67,199
E00115498,12,37,234
E00115499,13,63,191
E00115500,30,40,305
E00115501,12,33,236
E00115509,4,13,117
E00115510,7,15,272
E00115511,8,29,323
E00115512,9,28,302
E00115513,6,28,288
E00115514,11,51,238
E00115515,15,37,255
E00115516,23,43,218
E00115517,19,61,311
E00115518,16,63,297
E00115519,21,56,327
E00115520,12,42,262
E00115521,4,30,274
E00115522,14,56,246
E00115523,4,22,239
E00115524,11,23,254
E00115525,16,37,167
E00115526,16,48,284
E00115527,19,51,266
E00115528,8,42,239
E00115529,8,28,301
E00115530,37,53,254
E00115531,11,55,200
E00115532,5,29,265
E00115533,9,49,265
E00115534,13,48,261
E00115535,16,46,264
E00115536,22,69,318
E00115537,13,41,288
E00115538,23,42,217
E00115539,12,43,265
E00115540,12,47,273
E00115541,24,56,381
E00115542,17,48,241
E00115543,22,57,209
E00115544,7,20,334
E00115545,4,25,277
E00115546,5,35,305
E00115547,23,55,231
E00115548,14,41,280
E00115549,8,36,285
E00115550,7,34,255
E00115551,24,46,176
E00115552,15,53,182
