geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E00075591,17,1,23,1,0
E00075592,115,1,37,8,2
E00075593,135,1,11,0,0
E00075601,57,0,5,1,1
E00075709,78,2,7,6,1
E00075710,89,3,17,4,0
E00075714,91,5,10,0,0
E00075715,113,3,8,2,0
E00075719,109,0,18,1,0
E00112976,49,2,10,24,0
E00112977,107,1,22,7,0
E00112978,129,4,23,4,0
E00112979,106,7,21,22,0
E00112980,115,1,30,2,0
E00112981,109,11,21,3,0
E00112982,75,2,26,28,0
E00112983,61,5,20,53,0
E00112984,101,1,18,8,11
E00112985,89,2,19,23,0
E00112986,178,1,18,2,1
E00112987,80,5,22,6,1
E00112988,42,2,14,47,4
E00112989,106,5,12,1,0
E00112990,112,7,10,9,1
E00112991,123,2,17,84,0
E00112992,43,1,5,20,0
E00112993,98,1,8,6,1
E00112994,140,2,12,14,0
E00112995,89,1,6,4,0
E00113002,139,0,11,16,1
E00113003,97,1,7,5,0
E00113004,90,0,4,16,0
E00113005,124,4,16,0,0
E00113006,49,0,1,1,0
E00113007,106,2,8,1,1
E00113008,102,2,15,15,2
E00113009,40,2,8,63,0
E00113010,102,3,20,0,1
E00113011,27,3,10,64,11
E00113012,94,2,23,22,4
E00113019,151,6,6,11,0
E00113020,92,0,16,5,0
E00113021,118,0,3,2,0
E00113022,82,1,3,7,1
E00113023,121,4,7,2,1
E00113030,104,0,9,4,0
E00113031,78,0,13,20,0
E00113032,109,0,17,8,1
E00113033,109,2,25,4,0
E00113034,54,5,11,40,0
E00113035,83,1,47,7,0
E00113036,47,5,22,55,0
E00113037,38,3,7,72,0
E00113038,98,2,11,18,0
E00113039,97,1,9,17,0
E00113040,100,3,25,3,1
E00113041,104,1,15,18,3
E00113042,96,1,24,3,2
E00113043,71,2,11,37,0
E00113044,113,5,2,4,0
E00113045,113,2,17,4,1
E00113047,90,3,71,7,0
E00113048,57,1,11,36,0
E00113049,42,4,5,94,0
E00113050,35,4,8,62,0
E00113051,151,1,46,23,2
E00113052,74,0,13,61,0
E00113053,90,1,63,10,0
E00113054,144,1,27,21,0
E00113055,72,0,5,23,0
E00113056,95,1,13,4,0
E00113057,94,4,5,21,0
E00113058,116,5,37,2,0
E00113059,64,7,13,46,1
E00113060,84,1,6,2,0
E00113061,107,1,8,5,0
E00113062,54,5,31,48,0
E00113063,59,2,14,42,0
E00113064,120,1,8,1,0
E00113065,82,3,14,36,0
E00113066,85,3,35,4,0
E00113067,86,4,11,29,0
E00113068,73,0,52,4,0
E00113069,135,3,13,0,0
E00113070,71,3,15,56,0
E00113071,114,0,12,3,0
E00113072,102,3,5,2,1
E00113073,73,1,6,55,0
E00113074,43,0,7,65,0
E00113075,74,0,26,3,0
E00113076,76,1,24,3,0
E00113077,71,1,36,27,0
E00113078,62,4,11,30,0
E00113079,115,2,19,3,0
E00113080,54,3,7,54,1
E00113081,59,4,10,47,2
E00113082,111,0,6,1,0
E00113083,106,2,14,0,0
E00113084,127,0,13,12,0
E00113085,67,2,4,50,1
E00113086,128,1,11,1,0
E00113092,117,2,5,7,0
E00113093,63,3,10,1,0
E00113094,104,0,4,0,0
E00113095,112,1,3,0,1
E00113096,74,3,10,33,4
E00113097,140,3,7,4,0
E00113098,110,1,14,6,0
E00113099,124,2,6,2,1
E00113100,82,4,22,38,0
