geocode,asian,black,mixed,other,white
E01005320,893,35,74,10,901
E01005321,824,67,35,7,676
E01005322,200,24,53,14,976
E01005323,20,24,32,0,1321
E01005324,24,13,39,2,1391
E01005325,17,12,21,2,949
E01005326,2655,31,22,16,284
E01005383,639,52,65,9,1203
E01005386,36,45,63,6,1238
E01005389,27,43,57,1,1533
E01005406,16,6,12,1,1379
E01005407,11,6,18,2,1669
E01005408,22,4,20,2,1723
E01005409,29,0,9,3,1617
E01005413,21,2,31,5,1606
E01005419,19,7,14,0,1462
E01005427,1903,37,20,2,59
E01005429,1616,19,36,7,140
E01005430,1840,28,36,21,469
E01005431,244,28,50,2,1396
E01005440,14,16,20,1,1283
E01005451,466,19,33,8,810
E01005744,24,6,17,0,1391
E01005745,8,6,19,4,1396
E01005746,8,9,16,5,1380
E01005747,11,1,8,2,1432
E01005748,7,2,8,0,1519
E01005749,24,10,24,1,1588
E01005752,14,13,47,1,1402
E01005835,23,2,7,13,1352
E01005837,44,3,22,19,1500
E01005839,30,0,6,8,1272
E01005841,59,7,37,1,1434
E01005842,18,8,15,6,1573
E01005843,28,4,5,6,1467
E01005878,26,1,17,3,1388
E01005879,26,6,27,2,1247
E01005880,5,2,17,2,1462
E01005881,21,2,18,1,1236
E01005882,21,8,17,3,1331
E01005883,4,6,15,2,1509
E01005884,26,2,9,4,1453
E01005885,20,4,13,1,1348
E01005897,20,6,21,3,1445
E01005898,14,3,31,2,1553
E01005899,26,0,19,1,1570
E01005900,22,2,25,0,1500
E01005901,14,2,3,1,1378
E01005902,16,6,37,1,1558
E01005903,13,4,7,0,1414
E01005904,8,3,19,1,1431
E01005905,10,5,47,2,1372
E01005906,13,3,14,1,1431
E01005907,18,6,12,3,1254
E01005908,3,1,6,1,1483
E01005909,6,3,16,2,1525
E01005910,23,6,16,1,1487
E01005911,3,11,7,5,1327
E01005912,8,2,11,0,1345
E01005913,12,2,8,0,1419
E01005933,114,22,22,5,1304
E01005934,50,7,17,18,1387
E01005935,96,20,14,1,1344
E01005936,100,23,22,0,1342
E01005937,88,6,31,1,1390
E01005938,160,16,18,7,1437
E01005939,412,7,17,9,860
E01005940,354,11,21,3,1105
E01005941,517,19,33,9,1072
E01005942,110,15,26,4,1494
E01005943,125,3,24,0,1641
E01005944,250,18,28,11,1160
E01005945,239,34,46,14,1641
E01005946,251,19,26,0,1357
E01005947,347,37,28,4,1165
E01005948,554,29,48,2,1136
E01005949,258,5,27,9,1258
E01005950,1207,36,33,11,636
E01005952,351,83,51,8,1670
E01005954,105,7,16,0,1371
E01005955,271,11,50,7,1371
E01005957,262,5,16,12,1164
E01005959,287,18,32,0,1368
E01005960,190,25,34,15,1373
E01005970,53,7,14,0,1390
E01005973,10,9,10,5,1392
E01005974,38,15,18,1,1491
E01005976,27,6,20,5,1465
E01005977,16,8,28,2,1443
E01005978,8,4,16,0,1349
E01005979,6,6,24,0,1576
E01005980,36,10,22,1,1416
E01005981,38,25,29,0,1437
E01005983,27,20,11,0,1558
E01005984,18,22,52,2,1423
E01006008,29,1,18,0,1407
E01006009,100,3,2,2,1257
E01006010,25,6,21,0,1329
E01006011,40,6,18,6,1564
E01006012,106,6,20,8,1699
E01006013,48,10,5,1,1217
E01006014,33,4,17,2,1246
E01006015,80,8,15,4,1312
E01006016,45,49,32,7,1621
E01006017,21,3,32,0,1360
E01006018,27,6,10,2,1321
E01006019,13,12,9,2,1473
E01006020,17,6,19,8,1513
E01006021,14,1,12,4,1334
E01006022,104,4,19,0,1492
E01006023,34,6,16,3,1486
E01006024,35,4,16,2,1752
E01006025,11,18,14,2,1373
E01006026,24,6,23,6,1510
E01006027,9,3,20,4,1373
E01006028,180,8,31,1,1542
E01006029,564,23,39,7,1204
E01006030,56,15,18,2,1745
E01006031,180,10,25,0,1281
E01006032,47,11,4,0,1268
E01006033,41,1,20,0,1298
E01006034,51,4,36,3,2049
E01006035,66,25,45,4,1836
E01006036,154,25,36,3,1735
E01006037,16,2,14,1,1465
E01006038,37,3,11,4,1583
E01006039,672,16,16,5,697
E01006040,819,23,25,1,831
E01006041,372,1,25,8,1191
E01006042,12,3,29,0,1594
E01006043,100,1,12,1,1352
E01006044,29,1,9,0,1344
E01006045,16,1,12,5,1230
E01006046,37,5,17,0,1422
E01006047,15,4,12,0,1310
E01006048,11,4,9,0,1474
E01006049,10,11,9,1,1506
E01006050,31,17,26,3,1630
E01006051,14,2,18,2,1609
E01006052,10,29,22,2,1474
E01006053,5,6,18,0,1835
E01006054,53,3,27,1,1539
E01006055,4,6,18,0,1359
E01006056,14,6,21,0,1149
E01006057,25,8,16,1,1483
E01006058,40,6,26,4,1835
E01006059,20,9,15,1,1368
E01006060,60,9,19,1,1307
E01006061,66,12,41,3,2261
E01006062,28,3,13,3,2067
E01006063,21,1,20,1,1420
E01006064,49,5,23,1,1500
E01006065,44,39,14,2,1258
E01006066,59,10,15,0,1319
E01006067,69,7,18,5,1743
E01006068,39,2,4,0,1549
E01006069,27,3,32,1,1604
E01006070,20,3,13,0,1401
E01006071,95,5,11,3,1472
E01006072,81,3,13,0,1588
E01006073,30,1,23,0,1698
E01018585,11,2,15,2,1352
E01018586,6,2,11,1,1516
E01018587,14,2,14,10,1486
E01018660,6,1,4,0,994
E01018661,4,2,2,1,1235
E01019711,17,0,14,1,1290
E01019712,3,0,12,0,1459
E01019727,19,4,18,2,1688
E01019728,22,7,15,0,1177
E01019729,4,9,19,0,1278
E01019730,15,8,20,2,1958
E01019731,10,0,15,0,1280
E01019732,10,4,28,1,1443
E01019733,18,3,17,4,1469
E01019734,5,2,21,2,2026
E01019736,6,0,8,1,1166
E01019738,13,2,30,2,1317
E01019739,30,5,17,7,1556
E01019740,11,6,27,2,1146
E01019743,17,0,14,0,1345
E01019744,27,1,18,2,1419
E01019745,1,1,10,0,1084
E01019746,8,1,18,4,1556
E01019747,21,2,12,0,1145
E01019748,8,0,10,2,1442
E01019749,10,1,10,0,1231
E01019750,4,2,12,2,1236
E01019751,16,12,17,4,2191
E01019752,14,1,29,3,1272
E01019753,6,3,44,1,1423
E01019754,8,3,22,0,1748
E01019755,9,2,25,1,1969
E01019756,22,6,20,1,1779
E01019757,6,5,9,0,1320
E01019758,8,1,9,1,1540
E01019763,7,5,28,2,2059
E01019766,3,0,12,3,1425
