geocode,female,male
E01019886,1331,1272
E01019887,749,677
E01019888,869,730
E01019889,764,718
E01019891,729,733
E01019892,785,768
E01019893,959,868
E01019899,715,620
E01019901,677,651
E01019902,1015,985
E01019903,1050,991
E01019925,641,647
E01019927,668,566
E01019928,766,684
E01019929,758,687
E01019930,742,643
E01019931,670,614
E01019932,854,758
E01019933,633,575
E01019934,991,874
E01019935,648,589
E01019936,573,548
E01019938,1087,1114
E01019942,916,867
E01019943,807,767
E01019944,820,721
E01019959,583,569
E01019960,691,671
E01019962,1238,1142
E01019966,542,528
E01019967,653,638
E01019990,707,637
E01019991,774,726
E01019993,576,598
E01019998,729,694
E01020002,805,677
E01020003,864,767
E01020004,778,702
E01020043,1066,975
E01020045,837,810
E01020046,790,781
E01020047,1132,1014
E01020048,1030,1049
E01020050,1107,998
E01020051,939,861
E01020052,929,858
E01020053,764,699
E01020054,1047,1032
E01020055,1019,901
E01020056,1032,1012
E01020057,895,821
E01020058,966,962
E01020059,1051,1045
E01020062,786,761
E01020063,1247,1201
E01020064,930,883
E01020065,984,994
E01020066,1438,1397
E01020067,1028,944
E01020071,983,892
E01020074,1079,1058
E01020075,967,935
E01020078,700,667
E01020079,703,658
E01020080,643,623
E01020081,652,629
E01020511,887,810
E01020535,871,846
E01029090,776,749
E01029091,843,784
E01029092,789,757
E01029093,802,795
E01029094,814,803
E01029095,764,817
E01029096,709,726
E01029097,741,689
E01029098,672,721
E01029099,694,654
E01029100,679,683
E01029101,602,535
E01029102,807,697
E01029103,845,728
E01029104,794,729
E01029105,772,724
E01029106,822,818
E01029107,773,729
E01029108,1047,1027
E01029109,712,693
E01029110,1112,1039
E01029111,1292,1228
E01029112,875,1001
E01029121,675,619
E01029122,721,764
E01029123,574,542
E01029124,915,810
E01029125,686,685
E01029130,1057,1073
E01029137,778,779
E01029138,725,700
E01029139,749,733
E01029142,747,739
E01029143,738,645
E01029144,626,629
E01029145,1023,945
E01029150,669,622
E01029151,647,615
E01029152,1123,992
E01029153,1187,1147
E01029163,1137,1074
E01029169,779,750
E01029170,529,581
E01029171,1071,999
E01029172,779,717
E01029173,615,632
E01029174,561,527
E01029175,1039,1063
E01029176,643,633
E01029177,599,557
E01029187,526,498
E01029188,772,731
E01029193,1018,934
E01029194,1267,1243
E01029195,843,712
E01029196,780,719
E01029197,663,610
E01029200,739,691
E01029201,751,691
E01029208,582,548
E01029209,658,640
E01029217,791,723
E01029219,726,721
E01029220,624,589
E01029222,825,798
E01029230,1166,1127
E01029256,774,672
E01029257,1170,1004
E01029258,752,712
E01029259,785,701
E01029260,1193,1116
E01029261,1040,1024
E01029262,1172,1165
E01029263,732,672
E01029264,685,609
E01029265,720,670
E01029266,710,665
E01029267,873,829
E01029268,823,747
E01029269,1130,1054
E01029270,1120,1044
E01029271,908,868
E01029273,661,582
E01029274,760,737
E01029275,675,593
E01029276,786,847
E01029277,553,485
E01029278,696,637
E01029279,739,711
E01029280,837,776
E01029281,902,781
E01029282,725,660
E01029283,931,845
E01029284,844,870
E01029285,1168,1180
E01029286,798,864
E01029287,774,734
E01029288,814,721
E01029289,978,885
E01029290,717,698
E01029291,823,757
E01029292,751,684
E01029293,910,747
E01029294,930,862
E01029295,845,783
E01029296,846,735
E01029297,664,605
E01029298,782,716
E01029299,765,736
E01029300,791,759
E01029301,1025,894
E01029302,898,797
E01029303,1023,868
E01029304,830,699
E01029305,721,668
E01029306,826,744
E01029307,774,682
E01029308,1076,996
E01029309,1032,964
E01029310,954,915
E01029311,780,704
E01029312,730,690
E01029313,677,678
E01029314,1338,1271
E01029315,789,663
E01029316,875,762
E01029317,651,612
E01029318,802,722
E01029319,770,747
E01029320,831,757
E01029321,1189,1123
E01029325,997,847
E01029326,611,547
E01029327,1013,1016
E01029334,599,512
E01029335,559,526
E01029339,775,723
E01029342,549,539
E01029343,799,734
E01032628,1053,996
E01032629,738,763
E01032630,800,796
E01032631,678,673
E01032632,626,639
E01032634,615,642
E01032635,1114,1046
E01032651,668,1218
E01032652,596,564
