geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01004775,541,3,57,13,0
E01004776,503,2,149,129,11
E01004777,410,10,128,141,16
E01004778,453,3,43,18,0
E01004779,429,3,56,100,0
E01004780,735,7,110,17,2
E01004781,582,7,154,43,6
E01004782,322,8,31,133,0
E01004783,567,7,45,13,4
E01004831,524,4,101,23,2
E01004835,515,6,30,26,0
E01004836,515,7,54,6,6
E01004837,566,4,20,7,2
E01004838,344,18,125,152,3
E01004839,216,24,109,593,2
E01004840,528,15,92,79,1
E01004841,154,21,40,450,4
E01004842,613,11,53,55,0
E01004843,550,8,55,8,0
E01004844,582,1,21,6,2
E01004845,504,12,134,42,0
E01004881,407,14,135,190,2
E01004882,430,4,66,93,1
E01004883,505,3,99,18,2
E01004884,621,5,46,12,1
E01004885,498,3,18,11,0
E01004886,316,7,61,224,2
E01004887,371,5,28,210,4
E01004888,383,9,23,138,1
E01004889,387,8,54,154,5
E01004890,487,10,143,26,7
E01004891,615,9,70,59,3
E01004892,595,11,43,23,21
E01004893,553,1,33,4,1
E01004894,568,9,143,76,1
E01004895,367,12,40,169,0
E01004897,418,6,46,4,0
E01004899,464,3,70,84,1
E01004900,509,4,87,23,1
E01004901,656,4,59,20,0
E01004919,555,6,73,12,10
E01004920,438,5,59,156,0
E01004936,674,7,204,61,4
E01004938,232,14,36,349,1
E01004939,450,10,78,148,0
E01006229,552,9,100,8,0
E01006230,502,7,27,48,0
E01006231,547,5,32,34,2
E01006232,632,5,110,13,1
E01006233,530,3,18,4,0
E01006234,403,9,37,87,0
E01006235,304,25,52,317,0
E01006236,577,5,62,15,1
E01006237,536,2,36,29,0
E01006238,365,21,94,282,0
E01006253,403,15,59,189,0
E01006254,209,8,42,373,2
E01006255,572,4,64,14,1
E01006256,452,9,104,40,1
E01006257,421,4,100,5,2
E01006258,537,3,123,52,0
E01006259,433,6,48,55,0
E01006260,332,11,37,258,0
E01006271,585,8,108,41,0
E01006305,232,19,45,409,2
E01006306,231,30,150,448,2
E01006307,325,7,69,233,1
E01006308,356,6,131,188,3
E01006311,347,14,61,228,0
E01006312,556,8,44,9,1
E01006313,238,13,30,177,0
E01006314,641,17,71,8,3
E01006315,472,11,31,4,0
E01006316,537,5,57,18,1
E01006317,483,15,54,107,3
E01006318,584,2,33,8,0
E01006319,438,3,59,23,0
E01006320,521,4,31,3,1
