geocode,female,male
E00076718,198,172
E00076720,139,122
E00076725,145,126
E00076727,135,131
E00076728,144,126
E00076730,177,125
E00076735,132,137
E00076736,113,83
E00076740,111,103
E00076741,123,122
E00076743,119,113
E00076745,125,126
E00076746,166,140
E00076748,120,100
E00076749,86,89
E00076750,140,125
E00076751,118,109
E00076753,137,131
E00076754,146,142
E00076755,148,140
E00076756,128,141
E00076757,167,168
E00076759,170,150
E00076760,168,153
E00076761,175,161
E00076762,105,92
E00076763,154,126
E00076764,146,151
E00076765,167,162
E00076766,160,128
E00076767,197,184
E00076768,228,242
E00076769,171,164
E00076770,102,95
E00076771,157,125
E00076772,172,134
E00076773,163,154
E00076774,103,97
E00076775,144,140
E00076776,111,90
E00076777,165,143
E00076778,125,120
E00076779,156,166
E00076780,136,123
E00076781,163,189
E00076782,139,127
E00076785,151,117
E00076786,154,158
E00076787,135,106
E00076788,141,148
E00076789,116,128
E00076790,138,127
E00076791,131,116
E00076792,141,114
E00076793,159,178
E00076794,115,104
E00076795,146,133
E00076796,121,122
E00076797,130,109
E00076798,150,146
E00076799,155,128
E00076800,145,115
E00076801,144,133
E00076802,143,122
E00076803,131,113
E00076804,117,100
E00076805,169,146
E00076806,148,136
E00076807,156,164
E00076808,122,100
E00076809,134,120
E00076810,130,119
E00076811,120,123
E00076812,149,138
E00076813,166,147
E00076814,147,143
E00076815,136,145
E00076816,152,133
E00076817,156,134
E00076818,133,127
E00076819,147,143
E00076820,171,153
E00076821,178,144
E00076822,153,134
E00076823,121,119
E00076824,146,117
E00076825,229,183
E00076826,172,154
E00076827,163,143
E00076828,158,163
E00076829,172,149
E00076830,163,156
E00076831,135,136
E00076832,171,171
E00076833,136,123
E00076834,160,159
E00076835,123,118
E00076836,136,138
E00076837,150,140
E00076838,173,171
E00076839,162,157
E00076840,137,141
E00076841,188,154
E00076842,62,65
E00076843,148,127
E00076844,128,139
E00076845,128,141
E00076846,164,144
E00076847,139,117
E00076848,137,121
E00076849,127,134
E00076850,178,148
E00076851,97,104
E00076852,138,127
E00076853,147,105
E00076854,122,118
E00076855,159,132
E00076856,148,130
E00076857,127,128
E00076858,138,134
E00076859,133,131
E00076860,133,130
E00076861,127,111
E00076862,105,92
E00076863,153,157
E00076864,172,126
E00076865,186,143
E00076866,135,139
E00076867,138,104
E00076868,133,126
E00076869,130,90
E00076870,174,161
E00076871,133,112
E00076872,157,158
E00076873,155,150
E00076874,119,125
E00076875,179,152
E00076876,141,142
E00076877,162,146
E00076878,128,116
E00076879,167,147
E00076880,141,131
E00076881,133,139
E00076882,149,140
E00076883,142,131
E00076884,113,127
E00076885,161,156
E00076886,146,152
E00076887,140,133
E00076888,154,141
E00076889,170,166
E00076890,137,151
E00076891,161,153
E00076892,138,145
E00076893,84,91
E00076894,81,87
E00076895,145,145
E00076896,168,156
E00076897,180,180
E00076898,163,141
E00076899,137,132
E00076900,133,97
E00076901,160,142
E00076902,124,113
E00076903,168,132
E00076904,194,198
E00076905,186,172
E00076906,169,143
E00076907,171,170
E00076908,132,123
E00076909,173,163
E00076910,159,155
E00076911,115,95
E00076912,195,171
E00076913,125,100
E00076914,176,132
E00076915,118,104
E00076916,138,127
E00076917,83,56
E00076918,144,126
E00076919,149,130
E00076920,141,136
E00076921,160,119
E00076922,194,186
E00076923,158,126
E00076924,121,98
E00076925,167,155
E00076926,132,125
E00076927,137,141
E00076928,167,133
E00076929,188,162
E00076930,177,152
E00076931,180,119
E00076932,135,154
E00076933,145,99
E00076934,146,107
E00076935,159,148
E00076936,144,132
E00076937,153,135
E00076938,152,151
E00076939,138,147
E00076940,159,154
E00076941,152,139
E00076942,138,133
E00076943,138,138
E00076944,175,129
E00076945,115,105
E00076946,145,128
E00076947,176,155
E00076948,155,142
E00076949,152,134
E00076950,140,128
E00076951,131,120
E00076952,125,122
E00076953,175,162
E00076954,171,142
E00076955,174,159
E00076956,144,142
E00076957,113,104
E00076958,152,115
E00076959,145,141
E00076960,167,169
E00076961,155,134
E00076962,62,39
E00076963,183,132
E00076964,168,159
E00076965,139,132
E00076966,173,122
E00076967,171,136
E00076968,147,104
E00076969,119,86
E00076970,128,104
E00076971,200,239
E00076972,136,138
E00076973,123,104
E00076974,121,113
E00076975,104,93
E00076976,140,142
E00076977,175,140
E00076978,113,128
E00076979,130,116
E00076980,130,126
E00076981,136,113
E00076982,157,148
E00076983,118,104
E00076984,142,142
E00076985,130,124
E00076986,132,154
E00076987,148,137
E00076988,154,116
E00076989,151,150
E00076990,122,158
E00076991,159,122
E00076992,160,160
E00076993,179,139
E00076994,164,114
E00076995,163,116
E00076996,216,163
E00076997,175,159
E00076998,170,162
E00077002,168,195
E00077003,224,152
E00077004,155,114
E00077005,156,139
E00077006,159,169
E00077007,166,171
E00077009,157,128
E00077011,153,126
E00077012,134,91
E00077016,124,136
E00077017,160,151
E00077018,172,186
E00077019,122,122
E00077020,163,146
E00077021,124,111
E00077022,145,141
E00077023,172,147
E00077024,163,146
E00077025,136,128
E00077026,168,176
E00077027,156,117
E00077028,180,177
E00077029,167,158
E00077030,114,113
E00077031,147,136
E00077033,144,147
E00077034,115,105
E00077035,161,151
E00077036,147,134
E00077037,135,124
E00077038,151,137
E00077039,133,107
E00077040,150,131
E00077042,153,140
E00077044,135,125
E00077045,151,132
E00077046,168,180
E00077048,188,137
E00077049,129,134
E00077050,135,135
E00077051,136,130
E00077052,136,129
E00077053,157,160
E00077054,154,116
E00077055,143,128
E00077056,228,244
E00077057,189,165
E00077058,144,136
E00077059,172,177
E00077061,312,290
E00077062,203,188
E00077063,229,194
E00077064,193,167
E00077065,117,94
E00077066,150,134
E00077067,150,155
E00077068,153,159
E00077069,135,128
E00077070,128,99
E00077071,154,147
E00077072,114,110
E00077073,133,117
E00077074,138,122
E00077075,162,161
E00077076,141,123
E00077077,165,175
E00077078,105,53
E00077079,176,154
E00077080,190,186
E00077081,164,164
E00077082,180,159
E00077083,90,93
E00077084,163,162
E00077085,176,126
E00077086,119,122
E00077087,105,134
E00077088,112,99
E00077089,146,141
E00077090,143,154
E00077091,126,130
E00077092,140,121
E00077093,120,110
E00077094,108,115
E00077095,186,168
E00077096,150,162
E00077097,140,152
E00077098,147,129
E00077099,110,94
E00077100,202,215
E00077101,184,193
E00077102,145,164
E00077103,139,141
E00077104,139,129
E00077105,167,151
E00077107,115,138
E00077108,159,170
E00077109,138,175
E00077110,144,114
E00077111,148,156
E00077112,148,189
E00077113,124,104
E00077114,152,183
E00077115,80,95
E00077116,95,129
E00077117,110,131
E00077118,92,152
E00077119,147,140
E00077120,112,146
E00077121,149,166
E00077122,86,136
E00077123,127,139
E00077124,128,108
E00077125,144,124
E00077126,113,136
E00077127,165,145
E00077128,113,103
E00077129,160,145
E00077130,150,145
E00077131,141,141
E00077132,170,179
E00077133,197,176
E00077134,136,132
E00077135,182,140
E00077136,180,169
E00077137,148,118
E00077138,181,156
E00077139,167,144
E00077140,180,155
E00077141,169,153
E00077142,176,170
E00077143,180,166
E00077144,172,159
E00077145,123,105
E00077146,156,121
E00077147,134,123
E00077148,116,123
E00077149,138,134
E00077157,158,147
E00077160,97,107
E00077162,107,91
E00077163,85,99
E00077165,88,113
E00077167,135,153
E00077171,133,133
E00077172,87,123
E00077174,195,139
E00101994,227,208
E00101995,153,139
E00101996,232,214
E00101997,103,93
E00101998,82,62
E00101999,161,148
E00102000,136,136
E00102001,88,83
E00102002,128,133
E00102003,127,133
E00102004,154,133
E00102005,142,134
E00102006,202,192
E00102007,177,169
E00102008,203,190
E00102024,115,123
E00102025,161,159
E00102026,152,146
E00102039,141,110
E00102040,158,118
E00102041,213,214
E00102042,186,163
E00102043,79,89
E00102044,155,127
E00102045,142,139
E00102046,105,93
E00102047,157,163
E00102048,121,101
E00102049,140,112
E00102050,90,71
E00102051,127,124
E00102052,108,108
E00102053,122,104
E00102054,92,90
E00102055,132,122
E00102056,103,95
E00102057,125,122
E00102058,147,137
E00102059,136,126
E00102060,128,111
E00102061,119,124
E00102062,94,95
E00102063,196,186
E00102064,147,144
E00102065,161,380
E00102066,126,123
E00102067,153,144
E00102068,143,136
E00102069,96,117
E00102070,170,175
E00102071,208,189
E00102072,115,111
E00102073,150,142
E00102074,147,142
E00102075,160,141
E00102076,115,110
E00102077,69,78
E00102078,107,94
E00102079,151,142
E00102080,237,221
E00102081,138,125
E00102082,220,213
E00102083,197,175
E00102084,156,145
E00102097,171,185
E00102098,174,172
E00102145,187,165
E00102151,166,168
E00102152,230,206
E00102153,154,153
E00102154,157,142
E00102155,137,140
E00102156,107,110
E00102157,126,127
E00102183,126,126
E00102184,98,84
E00102185,134,116
E00102186,118,98
E00102187,163,157
E00102188,123,110
E00102189,117,107
E00102190,128,122
E00102191,210,184
E00102192,172,149
E00102193,138,139
E00102194,131,90
E00102195,113,101
E00102196,157,104
E00102197,191,174
E00102198,141,121
E00102199,124,120
E00102207,88,85
E00102208,247,218
E00102213,152,116
E00102214,184,168
E00102215,143,119
E00102216,157,131
E00102217,147,125
E00102218,104,113
E00102219,147,134
E00102220,146,101
E00102221,158,136
E00102222,121,99
E00102223,142,156
E00102224,160,125
E00102225,161,137
E00102226,113,100
E00102227,150,123
E00102228,130,93
E00102229,167,126
E00102230,141,125
E00102231,141,126
E00102232,143,152
E00102233,108,103
E00102234,178,149
E00102235,110,79
E00102236,168,171
E00102237,156,128
E00102238,112,107
E00102239,118,95
E00102240,100,92
E00102241,147,143
E00102242,212,188
E00102257,226,205
E00102258,190,171
E00102259,200,178
E00102260,180,162
E00102261,115,111
E00102262,105,103
E00102278,168,153
E00102279,184,143
E00102280,148,145
E00102281,150,146
E00102282,171,152
E00102283,193,168
E00102284,156,155
E00102292,174,182
E00102293,122,110
E00102294,159,171
E00102295,66,68
E00102308,186,145
E00102309,142,118
E00102310,179,197
E00102311,171,142
E00102312,160,146
E00102313,126,116
E00102314,178,148
E00102315,131,117
E00102316,141,151
E00102317,125,128
E00102318,210,203
E00102319,139,166
E00102320,157,140
E00102507,162,132
E00102508,175,154
E00102509,149,139
E00102510,175,151
E00102511,158,148
E00102512,171,135
E00102513,164,127
E00102514,170,159
E00102546,119,122
E00102549,149,141
E00102550,178,152
E00102551,128,125
E00102552,167,155
E00102553,232,228
E00102554,117,95
E00102555,133,126
E00102556,169,150
E00102557,157,154
E00102558,152,149
E00102559,126,115
E00102560,129,117
E00102561,158,155
E00102562,154,121
E00102563,93,87
E00102564,134,139
E00102565,148,150
E00165878,135,119
E00165879,121,120
E00165880,108,102
E00165881,85,83
E00165882,108,110
E00165886,151,151
E00165887,100,116
E00165888,169,171
E00165889,112,111
E00165890,80,75
E00165891,260,264
E00165900,56,753
