geocode,asian,black,mixed,other,white
E01000769,55,112,52,9,1189
E01000773,56,56,62,13,1334
E01000774,84,88,73,12,1216
E01000775,144,143,110,41,1828
E01000777,58,109,64,13,1323
E01000778,96,99,69,10,1306
E01000826,91,40,27,39,1428
E01000830,108,38,54,28,1322
E01000832,109,48,45,12,1274
E01000833,84,34,53,3,1288
E01000835,82,41,52,0,1439
E01000836,45,29,68,12,1265
E01000837,84,61,56,22,1289
E01000838,53,29,53,7,1320
E01000839,50,39,41,3,1355
E01000840,33,35,26,8,1450
E01000841,63,26,39,12,1419
E01000975,384,178,129,33,889
E01000976,407,305,144,47,964
E01000977,303,315,144,34,935
E01000978,350,268,107,30,1020
E01000979,413,160,115,36,979
E01000980,183,349,105,12,758
E01000981,172,337,133,21,979
E01000982,213,290,111,22,968
E01000983,223,239,140,25,1085
E01000984,320,308,214,44,943
E01000985,174,162,69,22,1020
E01000986,252,229,136,25,1096
E01000987,178,159,90,14,990
E01000989,183,202,114,15,1193
E01000990,126,349,111,34,800
E01000991,187,175,54,15,1218
E01000992,232,579,149,29,989
E01000993,176,233,101,24,1086
E01000997,440,431,106,46,373
E01000998,351,586,129,48,437
E01000999,603,354,76,22,277
E01001000,394,463,64,37,309
E01001001,209,531,79,25,351
E01001002,382,532,89,8,332
E01001003,282,597,115,39,478
E01001004,467,823,185,53,601
E01001005,819,396,55,41,376
E01001006,402,419,133,25,579
E01001007,985,396,58,57,472
E01001008,486,359,128,49,586
E01001009,794,511,126,33,382
E01001010,306,357,107,17,727
E01001011,732,455,150,66,465
E01001012,675,548,141,62,496
E01001013,471,586,178,100,683
E01001014,602,624,293,56,1088
E01001015,75,117,97,3,1148
E01001016,136,110,82,36,1341
E01001017,101,39,42,9,1433
E01001018,39,31,48,6,1432
E01001019,71,64,64,9,1303
E01001020,90,83,83,12,1362
E01001021,41,98,106,14,1073
E01001022,83,47,49,5,1262
E01001023,196,117,82,16,903
E01001024,121,82,77,6,1142
E01001025,97,58,39,10,1092
E01001026,54,70,77,8,1520
E01001027,162,68,78,18,1256
E01001028,439,76,84,25,1006
E01001029,302,105,70,20,1096
E01001030,269,125,78,17,922
E01001031,194,67,66,22,1117
E01001032,159,39,46,14,1138
E01001033,257,177,104,29,1049
E01001034,140,156,116,17,1087
E01001035,306,240,94,31,1089
E01001036,296,87,76,21,1041
E01001037,144,210,116,27,899
E01001038,245,230,111,34,1172
E01001039,194,81,63,8,1128
E01001040,161,163,129,35,1220
E01001041,158,239,151,40,1023
E01001042,246,325,183,51,1013
E01001043,515,486,216,66,1295
E01001044,562,182,73,32,1073
E01001045,412,228,92,23,1065
E01001046,860,62,55,64,710
E01001047,234,206,103,40,1090
E01001048,567,434,157,69,715
E01001049,516,119,63,23,698
E01001050,549,162,66,35,834
E01001051,44,380,110,25,990
E01001052,50,392,100,9,896
E01001053,56,205,68,16,1168
E01001054,47,393,89,16,1165
E01001055,57,254,71,9,1204
E01001056,89,450,169,16,1127
E01001057,117,502,192,22,981
E01001058,96,105,40,8,1077
E01001059,71,93,60,19,1153
E01001060,96,138,71,6,1270
E01001061,104,157,85,22,1165
E01001062,240,140,77,15,1095
E01001063,186,132,78,8,1135
E01001064,313,92,36,10,1117
E01001065,76,82,39,11,1126
E01001066,108,324,83,31,823
E01001067,240,95,85,27,1184
E01001068,119,178,102,25,1500
E01001069,186,75,48,13,1063
E01001070,180,200,95,23,1228
E01001071,101,100,89,19,1582
E01001072,141,36,30,20,1261
E01001073,194,86,84,8,1069
E01001074,213,190,152,39,1339
E01001075,117,84,71,9,1266
E01001076,75,216,119,20,1176
E01001077,65,120,31,15,1165
E01001078,60,221,52,18,1053
E01001079,39,249,74,10,1309
E01001080,59,306,87,35,1191
E01001081,59,189,67,10,1084
E01001082,32,245,74,15,1261
E01001092,356,141,79,25,1176
E01001093,340,200,137,62,999
E01001094,413,47,57,25,1043
E01001095,200,195,74,29,970
E01001096,211,116,105,12,1090
E01001097,288,182,173,48,1412
E01001098,170,73,81,13,1115
E01001099,159,126,102,25,1065
E01001100,148,131,53,19,1122
E01001101,128,46,48,16,1185
