geocode,bad,fair,good
E00015166,21,34,355
E00015167,19,41,405
E00015168,18,41,274
E00015169,12,23,230
E00015171,16,39,179
E00015172,11,26,98
E00015173,11,26,206
E00015175,13,19,187
E00015176,2,9,334
E00015178,5,23,141
E00015179,13,28,224
E00015180,25,49,277
E00015181,7,19,220
E00015182,4,18,169
E00015183,8,9,187
E00015184,5,15,146
E00015185,16,47,221
E00015186,3,13,160
E00015187,11,23,173
E00015188,3,22,114
E00015189,10,30,232
E00015190,19,68,270
E00015191,17,34,135
E00015192,15,35,182
E00015193,3,18,90
E00015194,11,26,134
E00015195,24,52,273
E00015196,15,25,123
E00015197,17,43,183
E00015198,13,22,221
E00015199,23,43,313
E00015201,5,20,234
E00015202,9,25,123
E00015620,20,51,195
E00015622,11,39,241
E00015623,12,28,347
E00015624,11,26,240
E00015625,14,45,281
E00015627,8,26,268
E00015628,11,34,348
E00015629,17,37,238
E00015630,43,72,275
E00015631,8,20,121
E00015632,22,29,186
E00015634,32,50,371
E00015635,5,26,330
E00015636,18,33,289
E00015637,11,25,250
E00015638,9,26,252
E00015660,12,27,265
E00015661,5,15,327
E00015662,14,44,268
E00015663,17,34,248
E00015664,14,27,282
E00015665,3,21,205
E00015667,11,27,212
E00015668,9,29,179
E00015669,11,30,168
E00015670,8,25,215
E00015671,24,22,182
E00015672,10,22,351
E00015673,17,40,207
E00015674,6,13,228
E00015675,26,41,346
E00015676,27,48,276
E00015677,24,46,290
E00015678,4,22,403
E00015679,10,34,270
E00015680,12,23,230
E00015681,1,6,187
E00015682,27,39,143
E00015683,12,23,135
E00015684,9,29,303
E00015686,11,26,216
E00015687,32,50,264
E00015688,17,20,210
E00015689,19,27,195
E00015690,28,54,255
E00015691,23,49,163
E00015692,12,37,267
E00015693,19,42,262
E00015694,9,11,247
E00015695,23,49,219
E00015696,18,33,263
E00015697,24,46,270
E00015698,17,47,184
E00015699,20,37,245
E00015700,22,45,231
E00015701,17,28,215
E00015702,24,27,210
E00015703,12,30,310
E00015704,14,29,194
E00015706,30,46,382
E00015707,24,50,246
E00015708,24,51,131
E00019722,15,21,260
E00019752,16,40,364
E00019754,17,30,471
E00019766,24,46,225
E00019767,23,37,250
E00019768,11,19,261
E00019769,24,29,231
E00019770,19,26,171
E00019772,29,47,264
E00019773,22,44,128
E00019774,17,35,234
E00019777,14,31,190
E00019778,2,4,142
E00019779,5,19,402
E00019780,39,52,226
E00019781,15,33,313
E00019782,14,30,173
E00019783,9,30,255
E00019784,10,21,379
E00019785,17,30,151
E00019787,27,33,174
E00019788,24,34,220
E00019789,14,41,265
E00019790,15,41,484
E00019791,23,49,390
E00019793,8,19,246
E00019794,14,38,205
E00019796,26,35,192
E00019797,29,48,356
E00019800,9,10,185
E00019801,31,48,295
E00019802,7,27,223
E00019803,18,30,203
E00019804,16,33,223
E00019805,10,26,239
E00019806,16,32,341
E00019807,3,11,221
E00019810,4,10,312
E00019812,6,13,198
E00019813,18,38,318
E00019814,17,26,230
E00019819,7,34,254
E00019823,7,14,242
E00019824,10,22,189
E00019825,9,40,426
E00019827,11,25,214
E00019828,11,29,205
E00019829,16,26,230
E00019831,23,43,334
E00019833,26,45,252
E00019834,6,23,270
E00019836,23,41,349
E00019838,19,38,167
E00019839,6,37,496
E00019841,24,33,270
E00019842,0,5,231
E00019843,10,20,373
E00019844,17,18,204
E00019845,8,30,199
E00019847,20,43,276
E00019848,5,16,148
E00019924,24,49,172
E00019927,22,49,281
E00019929,18,36,220
E00019938,11,14,121
E00019942,11,25,219
E00019943,2,12,230
E00019944,19,21,138
E00019945,13,30,236
E00019948,13,23,225
E00019958,25,48,344
E00019960,34,46,265
E00019961,13,38,280
E00019962,26,29,219
E00019964,8,37,343
E00019967,25,50,462
E00019968,20,43,193
E00019972,8,14,153
E00019974,7,20,243
E00019975,8,17,155
E00019978,14,22,212
E00019979,11,25,200
E00019980,12,21,242
E00019983,5,12,232
E00019985,19,43,281
E00019987,16,51,192
E00019989,9,30,117
E00019991,12,44,258
E00019992,15,36,229
E00019993,35,39,489
E00019994,15,44,283
E00019996,10,36,251
E00019998,16,34,275
E00020003,15,41,235
E00020004,13,32,205
E00020005,14,28,305
E00020006,14,31,181
E00020036,19,22,235
E00020094,28,55,176
E00020095,19,42,270
E00020096,26,46,139
E00020097,11,32,224
E00020098,26,31,282
E00020099,24,42,213
E00020100,37,42,308
E00020102,19,44,165
E00020103,12,12,117
E00020104,10,15,118
E00020105,16,33,159
E00020106,35,54,333
E00020107,16,37,207
E00020108,17,18,168
E00020109,19,26,224
E00020110,13,38,213
E00020111,18,23,225
E00020112,6,10,155
E00020113,5,19,209
E00020114,36,45,268
E00020115,23,18,305
E00020116,20,22,196
E00020117,19,35,231
E00020118,9,19,227
E00020119,4,18,250
E00020120,6,31,214
E00020121,12,31,271
E00020122,18,24,224
E00020123,20,51,312
E00020124,8,20,209
E00020125,19,27,169
E00020126,19,48,246
