geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E01004896,100,140,82,95,193,185,261,111,193
E01004933,151,168,170,191,245,200,134,37,33
E01004934,221,249,196,170,287,228,119,22,26
E01004935,254,236,212,271,366,156,139,56,80
E01004937,176,233,139,197,310,226,151,42,50
E01004940,148,178,123,167,258,225,207,63,94
E01006212,144,162,161,164,195,186,242,55,86
E01006213,240,247,258,228,223,158,157,49,67
E01006214,216,145,248,180,194,151,135,37,69
E01006215,206,179,247,198,253,189,167,57,179
E01006216,349,242,314,408,298,239,230,48,63
E01006217,386,285,369,407,306,208,200,53,120
E01006218,320,268,329,372,313,168,183,48,54
E01006219,143,155,158,155,184,211,215,33,43
E01006220,247,207,240,220,258,210,205,82,176
E01006221,190,195,209,202,255,189,211,90,104
E01006222,203,199,119,212,271,162,238,90,83
E01006223,199,169,199,211,293,185,168,62,124
E01006224,260,284,163,235,351,179,76,14,15
E01006225,134,161,153,135,225,192,227,98,189
E01006226,219,166,202,249,246,226,268,84,94
E01006227,191,191,186,227,229,198,196,58,78
E01006228,281,186,268,262,261,173,174,63,63
E01006239,216,217,295,256,322,229,213,66,151
E01006240,302,248,216,249,228,145,115,41,57
E01006241,323,279,308,267,305,211,176,59,73
E01006242,155,156,215,182,239,238,230,75,153
E01006243,251,212,273,328,327,225,219,68,142
E01006244,151,133,221,185,211,204,180,75,204
E01006245,314,253,411,439,324,274,245,76,81
E01006246,163,162,190,178,253,203,206,80,131
E01006247,117,171,140,119,242,171,188,72,110
E01006248,212,160,235,199,262,159,166,62,109
E01006249,231,232,189,182,271,175,185,40,73
E01006252,127,166,156,164,226,185,246,73,121
E01006261,146,188,165,183,223,166,205,107,153
E01006262,200,204,190,189,293,170,166,49,70
E01006263,122,163,115,151,207,238,310,104,137
E01006264,115,162,130,117,234,229,257,64,48
E01006265,156,159,175,180,218,183,201,51,109
E01006266,101,129,133,115,211,194,262,110,137
E01006267,179,206,177,195,224,192,204,75,185
E01006268,201,257,215,229,315,197,181,58,109
E01006269,186,180,179,216,262,176,208,73,125
E01006270,149,173,174,152,212,163,259,100,113
E01006272,187,181,228,249,281,172,135,58,162
E01006273,198,188,182,206,213,185,204,61,96
E01006274,229,191,228,176,235,123,147,63,119
E01006275,234,202,212,176,201,162,164,62,116
E01006276,347,303,305,372,401,227,174,65,80
E01006277,278,291,162,282,400,238,96,20,35
E01006278,149,166,178,188,215,182,274,99,123
E01006279,188,198,192,242,238,210,216,60,49
E01006280,156,149,152,139,234,169,198,90,141
E01006281,198,192,222,244,312,216,228,74,78
E01006282,232,188,238,188,262,193,226,61,113
E01006283,226,207,202,239,236,170,131,38,86
E01006284,200,187,204,198,222,214,183,35,77
E01006285,177,235,164,212,297,322,259,99,73
E01006286,112,143,145,119,213,212,329,114,122
E01006287,121,147,130,125,183,212,206,43,50
E01006288,268,284,241,240,238,197,197,59,79
E01006289,231,223,253,223,301,193,152,45,125
E01006290,116,138,126,151,208,213,237,74,112
E01006291,173,168,195,183,261,165,156,61,108
E01006292,161,147,188,161,237,231,232,85,126
E01006293,175,175,201,191,276,184,160,65,152
E01006294,252,246,347,328,342,210,129,32,77
E01006295,168,187,221,245,254,201,181,54,82
E01006296,236,189,234,227,223,171,131,50,72
E01006297,242,198,245,236,238,168,130,56,118
E01006298,191,171,206,194,201,149,118,63,112
E01006299,229,200,222,323,310,180,247,79,98
E01006300,104,120,89,107,185,181,276,106,179
E01006301,134,179,108,142,227,215,211,51,95
E01006302,197,190,160,258,291,207,197,51,52
E01006303,134,152,128,153,229,207,232,78,81
E01006304,176,175,126,189,214,172,217,88,124
E01006309,231,212,259,226,252,170,127,40,85
E01006310,220,204,213,244,209,129,145,49,100
E01006322,202,202,277,191,245,163,145,42,72
E01006323,205,211,178,184,244,177,179,59,65
E01006324,160,157,168,140,219,170,170,60,81
E01006325,187,249,185,193,284,195,208,51,56
E01006326,181,169,234,190,220,188,130,40,87
E01006327,194,239,200,158,230,123,157,74,107
E01006328,181,153,241,218,227,156,120,50,86
E01006329,109,329,160,128,209,142,96,36,81
E01006330,164,169,158,169,296,226,261,77,109
E01006331,190,180,156,184,292,257,211,60,66
E01006332,240,229,234,344,347,172,192,64,255
E01006333,247,188,331,249,265,226,160,34,110
E01006334,244,189,343,249,273,165,142,48,63
E01006335,210,209,276,249,269,202,141,56,60
E01006336,262,206,225,211,214,185,148,53,126
E01006337,175,161,175,186,245,206,201,65,93
E01006338,206,165,256,253,231,157,162,46,112
E01006339,106,140,107,132,204,222,289,65,105
E01006340,204,173,161,192,249,167,162,46,103
E01006341,203,189,172,220,274,204,192,80,110
E01006342,185,204,190,201,218,194,161,71,143
E01006343,274,256,143,249,386,228,159,28,35
E01006344,200,206,182,164,222,141,169,66,137
E01006345,168,165,129,199,264,195,219,84,160
E01006346,265,229,281,323,363,232,216,80,145
E01006347,173,190,121,152,299,170,227,103,145
E01006348,153,167,112,170,285,216,249,108,147
E01006349,161,154,416,274,273,190,119,59,116
E01006351,392,253,387,282,260,200,179,56,83
E01006352,190,140,294,257,237,175,168,67,138
E01006353,153,149,194,179,260,189,220,84,115
E01006354,180,183,204,209,206,184,142,83,193
E01006355,172,139,266,185,215,179,199,87,89
E01006358,182,169,272,204,234,223,202,89,175
E01006359,209,197,207,223,219,162,172,44,81
E01006364,233,193,200,262,289,214,187,77,156
E01006365,342,288,215,352,421,222,233,54,79
E01006366,128,178,167,180,275,222,249,108,174
E01006367,153,133,167,190,231,201,254,95,153
E01006368,167,186,141,170,277,201,255,100,144
E01006376,228,234,212,193,254,195,170,65,91
E01006381,280,301,219,255,359,288,145,35,38
E01006393,157,181,182,200,240,203,211,53,63
E01006394,133,164,153,158,221,262,259,86,125
E01006395,410,359,255,456,501,289,159,30,43
E01006399,168,174,200,203,218,212,170,68,125
E01006400,185,193,154,188,248,178,154,24,21
E01006401,151,188,173,203,214,187,203,76,68
E01006402,116,138,114,141,179,177,243,38,52
E01006403,184,178,183,192,235,228,334,82,89
E01006404,222,229,260,237,259,132,127,57,137
E01006405,128,144,151,186,213,192,192,65,110
E01006406,133,130,165,153,188,204,325,88,74
E01006407,170,176,191,199,275,206,211,35,44
E01006408,199,200,231,196,232,165,161,63,97
E01006409,105,148,130,124,235,193,232,101,120
E01006410,118,193,173,112,220,252,229,45,61
E01006411,249,173,238,261,243,155,168,67,76
E01006459,174,240,223,186,264,210,167,56,92
E01006460,236,247,224,186,221,191,130,55,86
E01006461,235,249,223,197,229,194,107,51,105
E01006462,183,191,162,165,264,167,151,88,143
E01006463,220,164,324,273,284,232,152,55,164
E01006464,122,170,145,131,226,223,231,115,254
E01006466,160,158,176,192,279,188,150,60,186
E01006496,121,184,158,143,239,170,158,55,149
E01006497,90,119,136,108,165,180,122,64,89
E01006498,204,231,156,190,347,200,134,46,66
E01006499,184,169,235,212,254,176,158,80,123
E01006500,112,146,125,120,158,163,140,43,102
E01006501,255,191,188,240,215,128,117,45,52
E01006502,154,145,191,189,218,281,282,100,179
E01006503,94,124,104,71,192,194,212,89,163
E01006504,176,259,182,166,223,165,131,39,35
E01006505,246,282,212,204,255,194,175,90,92
E01006802,139,171,136,183,261,256,257,112,138
E01006803,123,149,134,139,245,207,239,84,126
E01006804,167,181,155,190,195,238,254,125,108
E01006805,187,227,173,215,232,173,186,65,81
E01006806,133,190,122,133,210,199,321,104,132
E01006807,109,128,94,102,191,192,273,120,160
E01006808,104,151,145,143,217,238,208,44,50
E01006809,123,156,142,158,185,216,308,90,90
E01006810,111,163,114,139,188,203,276,48,37
E01006811,112,144,123,152,162,215,254,79,120
E01006812,206,207,194,156,211,185,116,38,103
E01006813,158,162,223,190,207,181,165,76,128
E01006814,161,172,158,212,259,218,270,53,51
E01006815,124,185,168,134,187,154,172,65,110
E01006816,261,257,288,219,209,235,108,35,82
E01006817,175,172,206,155,183,188,109,43,99
E01006818,117,119,148,154,169,229,240,58,49
E01006819,198,182,205,186,226,223,172,51,64
E01006820,227,197,240,182,187,181,126,34,81
E01006821,200,171,203,161,175,185,136,42,144
E01006822,127,189,88,151,230,195,210,71,121
E01006823,79,124,88,96,160,152,164,114,287
E01006824,136,146,91,122,204,172,161,62,152
E01006825,135,144,111,123,182,254,261,78,175
E01006826,95,156,138,136,187,192,219,75,140
E01006827,179,264,108,194,330,234,172,41,72
E01006828,177,264,164,150,382,307,319,119,264
E01006829,104,131,137,110,182,191,173,61,157
E01006830,218,184,203,182,165,142,126,55,69
E01006831,184,152,232,219,212,176,158,47,84
E01006832,236,193,265,346,293,172,81,29,31
E01006833,168,162,268,231,246,209,158,59,114
E01006834,146,115,205,153,180,151,119,44,123
E01006835,134,163,168,142,231,201,174,77,119
E01006836,156,164,159,164,192,164,217,98,103
E01006837,181,200,168,220,250,160,191,71,110
E01006838,157,139,208,175,175,180,177,79,154
E01006839,94,184,128,155,216,202,184,59,119
E01006840,149,132,186,199,204,219,241,56,116
E01006841,191,239,146,230,329,219,192,57,78
E01006842,230,213,232,209,220,165,105,31,172
E01006843,122,134,124,132,160,128,190,96,109
E01006844,208,192,223,202,228,203,164,70,113
E01006845,174,190,229,208,240,176,133,62,96
E01006846,130,133,140,150,221,161,209,85,199
E01006847,269,281,220,264,235,206,146,51,53
E01006848,128,147,178,150,222,218,220,54,86
E01006849,189,211,178,168,191,177,163,57,110
E01006850,167,192,158,175,210,191,186,58,182
E01006851,100,132,137,118,189,175,220,68,135
E01006852,133,131,140,174,200,200,219,61,61
E01006853,119,135,150,140,219,255,191,61,72
E01006854,162,179,180,198,210,213,177,41,98
E01006855,174,149,175,165,188,206,215,76,111
E01006856,149,151,172,218,247,175,117,42,75
E01006857,134,174,145,152,217,214,188,84,116
E01006858,222,228,234,176,203,167,139,48,69
E01006859,163,200,162,197,326,208,189,76,123
E01006860,146,155,219,183,209,199,120,56,104
E01006861,275,235,242,209,208,151,121,42,112
E01006862,159,157,166,147,212,152,145,57,125
E01006863,195,185,261,203,256,194,143,63,131
E01006864,225,195,291,337,272,243,175,54,74
E01006865,232,206,234,203,227,183,163,99,191
E01006866,237,208,199,209,219,162,164,48,100
E01006867,325,254,269,382,327,220,166,51,81
E01006868,201,208,198,239,183,152,141,61,114
E01006869,183,174,201,187,255,181,157,64,72
E01006870,177,137,210,178,208,176,126,64,94
E01006871,209,223,239,184,202,178,120,43,149
E01006872,125,128,306,190,207,168,141,52,126
E01006873,201,192,158,130,132,130,125,60,165
E01006874,159,167,190,154,166,133,130,32,73
E01006875,184,187,184,152,200,141,121,43,80
