geocode,female,male
W00006099,161,125
W00006100,121,127
W00006101,129,146
W00006102,134,125
W00006103,115,119
W00006252,163,182
W00006253,140,143
W00006254,165,172
W00006255,196,163
W00006257,213,208
W00006259,147,141
W00006262,113,100
W00006264,170,176
W00006419,139,131
W00006420,143,128
W00006421,205,194
W00006422,171,141
W00006423,153,151
W00006424,148,123
W00006425,179,167
W00006426,142,126
W00006427,158,120
W00006428,202,142
W00006767,185,158
W00006768,140,159
W00006769,136,135
W00006770,155,157
W00006771,291,256
W00006772,167,159
W00006773,166,167
W00006774,246,232
W00006775,178,173
W00006776,175,180
W00006777,131,90
W00006778,284,263
W00006779,269,271
W00006780,125,107
W00006781,161,148
W00006782,156,105
W00006783,103,107
W00006784,150,145
W00006785,138,151
W00006786,177,173
W00006787,143,134
W00006788,151,158
W00006789,162,153
W00006790,159,152
W00006791,156,174
W00006792,152,134
W00006793,126,134
W00006794,132,109
W00006795,146,165
W00006796,134,144
W00006797,136,121
W00006798,153,133
W00006799,212,181
W00006800,193,223
W00006801,140,142
W00006802,161,158
W00006803,174,166
W00006804,171,167
W00006805,99,81
W00006806,162,159
W00006807,151,123
W00006808,187,172
W00006809,127,116
W00006810,143,129
W00006811,172,150
W00006812,124,122
W00006813,139,120
W00006814,180,147
W00006815,218,197
W00006816,247,199
W00006817,85,74
W00006818,147,130
W00006819,157,134
W00006820,175,153
W00006821,164,154
W00006822,177,173
W00006823,174,154
W00006824,168,141
W00006825,156,141
W00006826,166,170
W00006840,134,99
W00006841,113,131
W00006842,174,180
W00006843,144,126
W00006844,203,167
W00006845,148,123
W00006846,171,179
W00006847,163,154
W00006848,169,153
W00006849,164,154
W00006850,90,104
W00006851,114,140
W00006852,136,106
W00006853,150,147
W00006854,144,146
W00006855,156,159
W00006856,160,169
W00006857,194,152
W00006858,167,153
W00006859,184,177
W00006860,173,152
W00006861,171,141
W00006862,153,169
W00006863,154,145
W00006864,190,198
W00006865,164,141
W00006866,138,130
W00006867,137,150
W00006868,174,158
W00006869,178,157
W00006870,154,149
W00006871,136,136
W00006889,249,239
W00006890,140,190
W00006891,179,189
W00006892,149,143
W00006893,123,143
W00006894,205,192
W00006895,147,150
W00006896,150,167
W00006897,168,167
W00006898,109,99
W00006899,137,153
W00006900,211,208
W00006901,129,148
W00006902,145,159
W00006903,177,155
W00006904,150,109
W00006905,152,147
W00006906,153,150
W00006907,155,145
W00006909,166,162
W00006910,114,131
W00006931,151,142
W00006932,149,138
W00006933,122,135
W00006934,151,140
W00006935,126,110
W00006936,185,159
W00006937,165,160
W00006938,122,107
W00006940,212,180
W00006941,148,159
W00006942,172,171
W00009771,116,131
W00009912,211,209
W00009916,109,107
W00009917,140,114
W00010109,195,197
W00010110,125,125
W00010111,187,188
