geocode,bad,fair,good
E01000367,122,228,1225
E01000368,99,215,1225
E01000373,71,190,1313
E01000374,105,206,1222
E01000375,76,206,1194
E01000376,68,171,1302
E01000377,57,201,1162
E01000379,94,195,1391
E01000380,89,247,1119
E01000403,142,323,1643
E01000429,72,209,1358
E01000430,77,193,1512
E01000431,95,222,1355
E01000432,110,263,1300
E01000433,106,236,1468
E01000434,112,240,1232
E01000435,95,178,1133
E01015921,45,145,986
E01015922,128,242,1148
E01015923,82,208,1287
E01015925,73,231,1261
E01015926,83,223,1219
E01015927,105,214,1538
E01015928,116,244,1387
E01015929,121,264,1118
E01015930,106,230,1428
E01015931,106,187,1031
E01015939,32,109,1423
E01015941,26,85,1337
E01015942,37,123,1447
E01015951,67,159,1455
E01015952,58,195,1792
E01015953,65,171,1846
E01015954,127,246,1905
E01015955,41,137,1372
E01015956,85,279,1695
E01015957,116,237,1186
E01015958,63,175,1077
E01015959,71,222,1374
E01015960,73,188,1209
E01015961,60,187,1255
E01015962,70,200,1387
E01015963,52,142,995
E01015964,59,212,1284
E01015966,73,219,1288
E01015967,63,166,1293
E01015968,60,185,1122
E01015969,70,238,1429
E01015970,41,131,1157
E01015982,34,134,2398
E01015993,104,246,1252
E01015994,99,268,1189
E01015995,68,200,1403
E01015996,116,244,1271
E01016011,57,184,1272
E01016012,79,279,2155
E01016013,62,200,1940
E01016014,103,246,2188
E01016015,69,190,1454
E01024132,45,179,1062
E01024133,21,89,1255
E01024134,78,223,1342
E01024135,120,248,1058
E01024136,59,167,1324
E01024137,51,181,1279
E01024138,127,255,1428
E01024139,64,202,1497
E01024140,47,181,2464
E01024141,113,194,1290
E01024142,102,261,2361
E01024143,45,147,2054
E01024144,39,158,1313
E01024145,56,191,1383
E01024146,55,161,1271
E01024147,52,170,1500
E01024148,144,293,1237
E01024149,138,311,2523
E01024154,90,211,965
E01024155,90,224,1178
E01024156,69,192,1397
E01024157,112,201,1361
E01024161,69,198,1709
E01024162,52,219,1355
E01024163,75,250,1477
E01024164,51,207,1642
E01024165,113,261,1149
E01024166,94,231,1380
E01024167,108,239,1485
E01024168,85,171,991
E01024169,95,233,1182
E01024170,96,226,1233
E01024171,77,178,1303
E01024172,73,199,1658
E01024173,85,252,1456
E01024174,51,166,931
E01024175,22,131,1136
E01024176,95,271,1304
E01024177,99,209,1128
E01024178,84,236,1318
E01024179,89,266,2462
E01024180,38,173,1225
E01024181,38,160,1157
E01024182,64,210,1297
E01024183,62,144,1178
E01024184,60,169,1757
E01024185,82,223,1774
E01024186,50,139,1128
E01024187,44,164,905
E01024188,98,145,1068
E01024189,87,233,1256
E01024268,52,226,1324
E01024269,73,265,1497
E01024276,83,266,2193
E01024277,160,248,1480
E01024278,148,253,1462
E01024279,82,177,1251
E01024280,112,221,1340
E01024281,55,195,1207
E01024283,63,148,1109
E01024285,91,206,1094
E01024286,65,185,1376
E01024287,115,334,1015
E01024288,105,291,983
E01024434,90,231,1649
E01024445,45,139,1106
E01024446,47,177,1254
E01024447,66,187,1071
E01024479,45,188,1251
E01024480,143,312,1180
E01033610,15,75,1558
E01033611,19,61,1551
E01033612,27,84,1469
E01033613,21,94,1424
E01033614,31,111,1730
