geocode,employee,inactive,self-employed,student,unemployed
W01000506,425,384,132,18,26
W01000507,308,340,154,14,32
W01000508,350,347,104,22,33
W01000509,522,517,124,28,33
W01000510,351,336,93,16,39
W01000511,341,314,127,18,66
W01000519,467,430,279,15,34
W01000522,325,370,246,20,26
W01000524,659,464,275,27,29
W01000529,471,379,247,13,51
W01000531,513,495,225,30,46
W01000532,516,533,350,24,26
W01000533,452,386,124,26,34
W01000544,322,305,126,8,15
W01000545,549,569,345,33,38
W01000546,288,338,165,17,14
W01000547,321,303,202,16,15
W01000551,343,375,215,15,25
W01000553,340,371,183,13,28
W01000554,643,459,192,30,29
W01000555,454,344,227,25,21
W01000556,376,287,146,25,12
W01000557,582,306,155,35,29
W01000558,611,483,316,27,42
W01000559,373,349,310,16,24
W01000560,331,264,288,15,19
W01000561,410,282,189,17,21
W01000562,463,408,341,18,33
W01000563,352,312,173,24,22
W01000564,390,290,118,19,31
W01000565,540,499,158,22,62
W01000566,506,402,104,21,62
W01000567,669,486,190,29,56
W01000568,911,516,162,56,122
W01000569,538,239,58,21,40
W01000570,492,300,53,26,103
W01000571,793,526,124,40,65
W01000572,720,407,109,37,42
W01000573,1095,457,128,52,58
W01000574,616,499,218,37,48
W01000575,900,557,206,44,48
W01000576,647,642,209,25,58
W01000577,494,375,243,29,26
W01000578,541,451,171,29,43
W01000579,717,577,296,30,51
W01000580,847,558,198,54,41
W01000581,447,334,278,23,32
W01000582,505,406,294,13,16
W01000583,471,313,197,26,20
W01000584,589,594,244,27,52
W01000585,456,279,262,25,18
W01000586,837,516,118,39,72
W01000587,737,515,106,36,81
W01000588,740,493,72,42,163
W01000589,445,226,39,21,55
W01000590,355,318,57,10,44
W01000591,445,290,58,32,50
W01000592,438,303,51,24,84
W01000593,988,697,134,44,97
W01000594,726,594,105,34,135
W01000595,656,439,171,23,54
W01000596,531,341,189,21,15
W01000597,282,328,159,18,11
W01000598,825,581,110,48,63
W01000599,733,587,131,41,68
W01000600,540,439,86,35,98
W01000601,433,482,38,27,76
W01000602,442,330,80,15,56
W01000603,712,444,97,43,74
W01000604,562,383,75,27,51
W01000605,740,423,82,49,51
W01000606,451,470,65,21,112
W01000607,653,548,86,27,83
W01000608,487,376,88,24,62
W01000609,783,728,172,29,38
W01000610,516,457,181,20,30
W01000611,567,404,197,27,23
W01000612,554,452,285,19,29
W01000613,553,587,399,24,46
W01000614,475,347,168,20,39
W01000615,411,446,157,26,36
W01000616,334,289,126,13,28
W01000617,457,323,235,18,32
W01000618,719,398,255,24,35
W01000619,715,501,192,34,49
W01000620,366,237,109,7,36
W01000621,546,335,144,23,38
W01000622,514,321,212,14,38
W01000623,651,409,294,35,29
W01000624,823,497,288,40,37
W01000632,482,412,69,22,51
W01000633,419,410,79,20,62
W01000634,432,428,69,23,35
W01000637,532,330,62,30,42
W01000638,418,283,46,19,54
W01000639,526,312,73,40,34
W01000640,483,255,88,25,13
W01000641,755,485,115,69,95
W01000642,630,403,107,31,25
W01000643,633,322,75,61,60
W01000644,563,543,87,216,30
W01000645,601,371,85,75,30
W01000646,586,561,354,21,58
W01000648,490,330,255,17,22
W01000649,532,372,203,26,17
W01000670,500,488,93,23,59
W01000671,623,507,125,45,50
W01000672,489,415,249,29,37
W01000673,389,298,143,15,34
W01000674,566,509,425,33,37
W01000685,514,380,200,24,45
W01000688,510,499,216,24,60
W01000689,458,441,245,27,38
W01000693,363,291,52,22,12
W01000694,457,350,139,29,20
W01000695,550,422,106,32,30
W01000696,515,409,155,25,29
W01000700,640,530,274,29,33
W01000710,791,565,164,31,50
W01000711,613,616,97,36,79
W01000720,606,388,163,32,35
W01000721,509,256,140,19,28
W01000722,421,313,175,21,22
W01000723,464,368,149,24,17
W01000728,572,512,437,17,42
W01000729,409,402,54,23,42
W01000730,464,365,84,22,31
W01000735,841,485,222,41,50
