geocode,bad,fair,good
E00026945,32,50,371
E00026946,27,42,304
E00026948,20,31,85
E00026949,48,72,322
E00026950,32,38,205
E00026951,23,67,285
E00026952,32,43,306
E00026955,23,49,340
E00026956,45,55,157
E00026957,43,63,208
E00026958,29,62,253
E00026959,41,72,268
E00026961,6,11,92
E00026963,32,59,277
E00026964,27,50,227
E00026965,21,27,219
E00026966,26,42,195
E00026967,29,61,327
E00026968,14,39,68
E00026969,33,64,226
E00026970,68,85,211
E00026971,41,57,252
E00026972,37,65,249
E00026973,59,86,364
E00026974,37,77,468
E00026975,35,49,301
E00026976,43,95,438
E00027253,28,53,378
E00027254,37,45,214
E00027257,32,57,466
E00027259,28,38,141
E00027260,27,42,210
E00027261,4,8,108
E00027262,33,57,169
E00027263,20,33,233
E00027264,31,38,175
E00027265,36,74,306
E00027266,40,51,153
E00027267,19,47,155
E00027268,42,57,233
E00027269,30,51,185
E00027270,31,35,134
E00027271,22,32,153
E00027272,25,32,198
E00027281,17,44,232
E00027282,26,47,442
E00027283,10,34,228
E00027285,33,53,210
E00027286,10,41,184
E00027287,24,46,164
E00027288,15,52,218
E00027359,13,32,249
E00027360,17,38,333
E00027361,15,34,179
E00027375,21,43,163
E00027376,10,28,230
E00027379,10,30,272
E00027380,16,41,206
E00027381,18,36,314
E00027382,8,27,322
E00027383,9,23,279
E00027384,13,36,211
E00027385,12,36,250
E00027386,14,48,161
E00027387,13,28,369
E00027388,5,27,265
E00027389,12,43,314
E00027390,7,25,291
E00027391,7,43,267
E00027392,8,32,172
E00027393,8,30,272
E00027394,9,33,310
E00027411,11,44,252
E00027412,9,45,338
E00027414,13,29,200
E00027415,19,52,287
E00027416,15,41,289
E00027417,10,37,208
E00027418,13,30,284
E00027419,14,49,227
E00027420,2,20,359
E00027443,23,31,55
E00027444,9,24,202
E00027445,17,34,271
E00027479,37,71,399
E00027483,38,72,436
E00027486,23,65,420
E00027487,30,60,305
E00027488,25,66,366
E00027489,20,39,253
E00027490,52,54,314
E00027491,18,51,261
E00027492,68,71,448
E00027493,29,65,392
E00027494,44,65,420
E00027495,32,43,268
E00027496,38,52,316
E00027497,64,65,280
E00027498,25,71,411
E00027499,32,52,340
E00027500,13,39,294
E00027501,42,50,270
E00027502,14,39,257
E00027517,31,56,238
E00027518,7,32,258
E00027519,34,57,138
E00027520,9,30,153
E00027521,32,52,207
E00027620,16,44,262
E00027621,6,31,202
E00030046,15,39,275
E00030047,18,50,281
E00030048,39,64,173
E00030049,20,48,275
E00030050,30,46,239
E00030051,22,51,220
E00030052,14,31,313
E00030053,13,33,285
E00030054,12,44,272
E00030055,18,34,262
E00030056,17,53,275
E00030057,32,61,132
E00030058,13,51,237
E00030059,20,37,252
E00030060,21,33,249
E00030061,21,68,227
E00030062,15,54,223
E00030063,14,31,237
E00030064,10,46,195
E00030065,28,59,306
E00030066,30,50,256
E00030067,26,55,242
E00030068,37,51,248
E00030069,24,46,174
E00030070,31,54,289
E00030071,30,45,299
E00030072,12,36,236
E00030073,44,55,229
E00030074,16,38,222
E00030075,58,45,186
E00030076,21,59,221
E00030077,53,66,153
E00030078,25,47,273
E00030079,22,39,224
E00030080,36,59,277
E00030081,11,43,219
E00030082,19,36,236
E00030083,14,38,253
E00030084,48,72,288
E00030085,22,48,272
E00030086,14,31,233
E00030087,15,45,249
E00030088,40,73,230
E00030089,19,46,251
E00030090,25,50,259
E00030091,26,32,160
E00030092,40,63,184
E00030093,25,45,235
E00030095,19,55,294
E00030096,9,40,292
E00030097,19,53,240
E00030098,22,37,234
E00030099,13,27,222
E00030100,18,32,224
E00030101,26,48,255
E00030102,10,23,194
E00030103,15,29,246
E00030104,15,40,226
E00030105,18,40,215
E00030106,15,30,236
E00030107,43,103,405
E00030108,18,44,188
E00030109,37,49,295
