geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00048429,66,54,58,56,37,25,12,6,17
E00048430,94,78,67,64,50,30,10,5,15
E00048431,60,25,57,52,37,32,24,7,9
E00048434,56,48,72,53,49,26,20,7,17
E00048435,99,109,76,64,65,33,20,10,15
E00048447,113,77,80,64,55,33,18,7,7
E00048471,42,39,52,57,59,46,25,7,4
E00048472,26,35,34,35,37,63,37,16,37
E00048473,55,44,44,46,46,36,11,6,16
E00048474,43,49,65,41,78,74,57,15,17
E00048478,26,26,33,23,42,39,38,12,21
E00048479,76,70,52,45,35,24,6,4,6
E00048480,45,16,40,40,29,26,15,6,18
E00048481,54,28,35,32,27,32,18,5,23
E00048482,34,36,48,33,49,39,33,13,21
E00048483,35,26,24,33,33,32,42,13,30
E00048484,83,58,44,45,40,24,18,9,21
E00048485,54,34,33,39,31,18,15,5,13
E00048486,54,63,37,33,33,29,7,5,7
E00048487,36,35,47,34,45,45,27,19,30
E00048488,38,51,42,29,51,36,30,14,26
E00048489,24,25,23,26,30,28,22,21,47
E00048491,52,44,43,43,47,49,31,21,23
E00048492,26,25,21,20,18,25,31,10,22
E00048494,46,40,37,43,47,36,30,26,26
E00048495,62,56,32,39,26,19,4,1,2
E00048496,39,39,60,27,49,56,42,20,20
E00048497,66,55,50,47,40,28,18,10,11
E00048498,32,30,28,33,36,57,40,12,23
E00048499,48,23,73,53,39,31,30,11,49
E00048500,60,45,42,37,46,32,13,7,12
E00048501,20,19,22,26,31,20,15,9,35
E00048502,55,48,55,42,55,52,27,14,25
E00048503,23,39,30,36,44,83,54,8,29
E00048504,54,32,50,50,52,61,34,7,9
E00048505,59,57,37,39,49,25,19,7,19
E00048506,33,42,32,23,34,34,31,14,23
E00048507,38,35,47,35,47,47,41,13,14
E00048508,53,47,35,29,47,33,24,5,8
E00048509,77,59,46,50,28,37,14,9,46
E00048510,37,42,31,25,47,23,17,12,19
E00048511,52,48,58,56,66,61,27,9,13
E00048514,67,30,51,49,28,28,17,6,16
E00048517,83,23,58,45,32,17,11,3,5
E00048519,56,55,69,78,56,37,37,11,37
E00048529,37,36,45,37,36,30,35,6,15
E00048574,33,33,50,41,58,36,32,11,17
E00048575,59,44,57,54,36,44,32,11,5
E00048576,25,35,25,35,19,25,16,6,7
E00048583,69,39,49,41,32,17,26,7,10
E00048584,36,32,35,24,39,23,34,11,23
E00048585,61,33,65,41,42,36,32,14,25
E00048586,32,59,33,40,40,38,26,8,18
E00048587,62,37,59,48,54,40,24,8,29
E00048588,32,54,41,43,35,25,19,17,9
E00048589,30,62,47,36,53,33,12,7,4
E00048590,78,55,74,73,82,40,36,18,14
E00048591,19,22,44,47,41,37,15,10,12
E00048592,41,48,40,43,46,42,31,16,26
E00048593,35,56,32,41,45,42,25,4,24
E00048594,59,54,38,43,50,27,26,11,35
E00048595,48,33,35,38,42,31,17,8,24
E00048596,53,45,64,38,33,27,19,7,13
E00048597,54,45,47,43,48,29,32,7,28
E00048598,22,33,36,17,39,25,36,7,19
E00048599,46,34,26,38,33,26,25,8,28
E00048600,76,34,42,34,26,36,25,3,20
E00048601,37,31,58,37,35,23,15,12,9
E00048602,74,49,53,51,43,47,50,16,24
E00048603,71,53,51,50,53,52,38,9,13
E00048604,40,25,51,58,40,50,46,12,35
E00048606,31,36,50,49,43,29,24,10,18
E00048607,53,59,43,54,60,52,27,9,9
E00048608,32,38,56,59,47,24,22,6,3
E00048609,48,55,71,42,57,46,45,4,13
E00048610,38,22,74,68,42,53,29,9,12
E00048611,28,25,28,27,33,36,34,10,19
E00048612,24,18,31,27,23,31,26,10,47
E00048613,47,44,50,49,42,23,30,8,16
