geocode,bad,fair,good
E01015814,82,252,1089
E01015815,82,177,1339
E01015816,112,265,1108
E01015817,111,257,1205
E01015818,126,286,1300
E01015819,99,234,1095
E01015820,130,249,1106
E01015821,114,247,1204
E01015822,53,159,1011
E01015823,78,188,1393
E01015824,143,236,1166
E01015825,130,256,1214
E01015826,79,193,1126
E01015827,107,276,1278
E01015828,141,240,1251
E01015829,61,213,1288
E01015830,38,177,1359
E01015831,108,234,1656
E01015832,138,295,1185
E01015833,59,222,1262
E01015834,48,230,1186
E01015835,120,250,1289
E01015836,64,234,1217
E01015837,85,258,1340
E01015838,70,232,1198
E01015845,46,137,1440
E01015846,63,173,1520
E01015847,54,165,1514
E01015848,89,217,1340
E01015849,71,171,1427
E01015850,42,154,1460
E01015851,134,372,1189
E01015853,134,323,1363
E01015855,100,283,1641
E01015856,93,249,1419
E01015857,69,215,1259
E01015858,80,203,1441
E01015859,145,320,1458
E01015860,79,198,1263
E01015862,79,188,1280
E01015863,115,292,1964
E01015864,68,235,1057
E01015865,97,262,1066
E01015866,74,258,1200
E01015867,137,281,1016
E01015868,101,230,1273
E01015896,173,311,1482
E01015900,71,168,1215
E01015901,52,168,1241
E01015902,81,157,1444
E01015903,61,188,1349
E01015904,69,179,1400
E01015905,48,182,1198
E01015906,78,182,1321
E01015907,58,136,1255
E01015908,42,156,1413
E01015909,52,138,1361
E01015910,33,140,1334
E01015911,30,123,1153
E01015912,54,178,1265
E01015913,68,199,1415
E01015933,124,277,1150
E01015934,93,196,1207
E01015935,104,247,1253
E01015936,152,317,1228
E01015937,115,266,1252
E01015938,137,271,1476
E01015943,54,189,1243
E01015944,61,203,978
E01015945,64,158,992
E01015946,56,190,1290
E01015947,49,166,1193
E01015948,73,178,1287
E01015949,54,176,1460
E01015950,92,239,1397
E01015965,78,201,1167
E01015977,79,256,1530
E01015978,59,168,1054
E01015979,48,118,1207
E01015980,59,163,1374
E01015983,62,247,1146
E01015984,52,162,1098
E01015985,116,266,1008
E01015986,104,239,1161
E01015987,89,199,1194
E01015988,115,288,1061
E01015989,49,188,1326
E01015990,93,226,1184
E01015991,52,182,1191
E01015992,91,219,1578
E01015997,36,153,1200
E01015998,69,197,1332
E01015999,37,111,1239
E01016000,47,165,1202
E01016001,44,138,1169
E01016002,38,141,1189
E01016003,115,251,1600
E01016004,103,246,1313
E01016005,71,179,1306
E01016006,90,205,1399
E01016007,118,230,1141
E01016008,69,181,1274
E01016009,129,242,1336
E01016010,98,190,1169
E01016070,123,325,1228
E01016072,85,196,1017
E01016073,90,266,1667
E01016074,165,350,1173
E01016075,80,258,1097
E01016076,91,259,2056
E01016077,109,248,1125
E01016112,59,222,2566
E01016133,48,173,1151
E01016134,54,163,1212
E01016135,83,199,1252
E01016137,62,182,1309
E01016138,57,172,1285
E01016142,43,131,1099
E01016143,76,209,2061
E01016144,70,200,1232
E01016145,35,119,1192
E01016146,129,300,1590
E01016147,80,292,1544
E01016148,72,210,1686
E01016149,81,220,1134
E01021254,55,170,1232
E01021256,59,194,1212
E01021257,66,193,1258
E01021258,128,225,1236
E01021259,73,167,1290
E01021260,84,205,2099
E01021261,75,192,1438
E01021262,101,213,1249
E01021263,53,163,1623
E01021264,60,172,1216
E01021265,94,276,1180
E01021266,122,290,1246
E01021267,119,298,1299
E01021268,306,300,1053
E01021269,99,249,1317
E01021270,96,216,1190
E01021271,104,253,1408
E01021272,91,232,1280
E01021273,97,266,1320
E01021274,126,301,1440
E01021275,75,216,1358
E01021276,109,210,1127
E01021277,97,212,1107
E01021278,126,225,1318
E01021279,98,215,1324
E01021280,27,103,1397
E01021281,57,196,1241
E01021282,51,182,1294
E01021283,107,207,1267
E01021284,46,106,1428
E01021285,36,89,1230
E01021286,88,232,1414
E01021287,77,184,1245
E01021288,88,219,1504
E01021289,111,231,1450
E01021290,137,232,1406
E01021291,125,265,1277
E01021292,90,217,1211
E01021293,100,260,1325
E01021294,74,223,1319
E01021295,94,250,1341
E01021296,121,254,1345
E01021297,82,222,1334
E01021298,95,214,1279
E01021299,84,220,1208
E01021300,171,294,1642
E01021301,104,213,1201
E01021302,131,239,1178
E01021303,88,215,1025
E01021304,136,278,1038
E01021305,145,237,1083
E01021306,172,224,1074
E01021307,43,172,1119
E01021308,36,115,1135
E01021309,50,161,1110
E01021310,77,169,1088
E01021311,133,211,1005
E01021312,121,270,1207
E01021313,80,232,1155
E01021314,102,233,1038
E01021315,144,262,1093
E01021316,163,291,1037
E01021317,141,214,1270
E01021318,144,316,1583
E01021319,108,237,1238
E01021320,91,233,1327
E01021321,87,251,1272
E01021322,90,220,1213
E01021323,120,240,1400
E01021324,118,216,1317
E01021325,106,234,1225
E01021326,111,240,1467
E01021327,140,262,1286
E01021328,109,210,1247
E01021329,103,257,1134
E01021330,75,222,1292
E01021331,58,220,1259
E01021332,86,230,1113
E01021333,82,203,1268
E01021334,86,302,1316
E01021335,51,147,1230
E01021336,98,257,1273
E01021337,73,221,1116
E01021339,136,220,1033
E01021340,65,180,1365
E01021341,65,213,1333
E01021342,97,277,1228
E01021343,43,143,1574
E01021344,70,194,1949
E01021345,30,141,1832
E01021346,63,194,1702
E01021476,77,260,1568
E01021477,70,202,1268
E01021478,75,220,1429
E01021479,60,180,1285
E01021480,53,193,1583
E01021481,38,183,1328
E01021482,99,247,1281
E01021483,48,195,1504
E01021484,95,228,1047
E01021485,127,209,920
E01021486,94,194,986
E01021487,106,241,1028
E01021488,157,274,1037
E01021489,87,232,1097
E01021490,108,265,1120
E01021491,109,274,1280
E01021492,123,293,1327
E01021493,118,270,1161
E01021494,80,234,1176
E01021495,230,545,1236
E01021496,113,258,1061
E01021497,101,258,1136
E01021498,99,256,1133
E01021499,130,258,1281
E01021500,126,235,1335
E01021501,106,281,1027
E01021502,158,311,1756
E01021503,81,205,1128
E01021504,47,111,1356
E01021505,59,143,1211
E01021506,61,142,1117
E01021507,123,237,1240
E01021508,42,136,1204
E01021509,103,217,1046
E01021510,89,249,1112
E01021511,64,191,1073
