geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00088988,11,11,10,12,19,20,34,16,19
E00089100,32,56,23,39,69,52,48,19,17
E00089101,44,58,24,29,84,80,37,12,18
E00089333,38,21,25,62,53,38,46,13,28
E00089334,37,48,31,36,61,63,31,12,17
E00089335,19,24,24,27,38,44,36,19,32
E00089336,64,65,27,58,60,31,27,9,14
E00089337,45,56,6,34,78,49,63,23,22
E00089560,29,51,28,24,69,57,38,11,29
E00089561,31,51,25,25,73,64,39,15,23
E00089562,22,38,17,24,55,48,58,14,22
E00089643,28,54,19,15,57,52,56,10,28
E00089644,39,41,15,28,65,45,52,13,33
E00089645,32,25,12,16,35,44,55,27,46
E00089646,45,50,22,23,66,68,32,15,17
E00089647,48,34,13,22,74,54,47,18,16
E00089648,30,53,26,16,48,58,56,20,39
E00089649,39,37,22,30,66,41,65,25,27
E00118638,42,33,20,33,55,56,33,12,21
E00118639,38,38,20,50,67,50,30,15,14
E00118640,47,38,24,39,54,50,45,14,26
E00118641,28,43,9,30,53,48,35,13,11
E00118642,34,36,13,29,49,50,52,17,25
E00118643,42,29,14,37,29,26,28,3,21
E00118644,63,78,36,48,110,71,64,26,36
E00118645,0,1,3,3,3,23,59,27,28
E00118656,34,43,20,24,50,35,48,11,57
E00118657,29,20,10,9,30,24,31,9,12
E00118658,23,15,7,16,22,30,29,7,8
E00118659,16,15,11,9,33,28,24,11,20
E00118660,22,41,22,15,49,39,41,22,54
E00118662,26,28,18,20,36,33,33,7,39
E00118664,26,38,14,29,32,52,49,12,39
E00118685,35,70,15,21,66,77,66,18,24
E00118686,43,41,17,32,58,64,37,13,11
E00118687,48,10,19,71,52,41,32,5,7
E00118688,42,17,46,106,62,41,31,15,32
E00118689,26,9,33,68,41,45,27,13,31
E00118690,32,14,23,47,39,33,19,9,31
E00118691,37,13,15,64,59,19,22,3,3
E00118692,37,21,38,68,43,37,16,2,5
E00118694,58,49,24,66,65,40,15,5,11
E00118695,47,40,16,41,59,54,27,7,23
E00118696,49,34,29,41,60,40,19,10,24
E00118697,35,17,37,62,44,28,42,11,8
E00118698,38,52,25,36,60,50,29,11,19
E00118699,39,26,13,42,54,30,49,18,24
E00118700,39,41,28,21,61,45,62,25,38
E00118701,28,39,26,29,45,55,50,16,31
E00118702,22,5,62,59,33,23,28,9,32
E00118703,31,44,11,24,57,52,39,9,31
E00118704,3,42,35,42,26,25,19,9,36
E00118705,61,42,37,70,58,51,29,5,8
E00118706,34,66,16,17,72,50,60,12,28
E00118707,23,17,34,43,41,42,20,9,16
E00118708,61,46,8,41,63,56,35,18,45
E00118709,53,40,21,45,47,41,25,10,15
E00118710,71,35,21,34,63,51,51,29,88
E00118711,57,58,20,70,70,56,20,3,4
E00118712,38,21,25,48,45,34,24,10,49
E00118713,71,55,11,68,62,22,35,15,13
E00118714,68,53,22,50,79,50,30,7,19
E00118715,36,43,50,51,42,41,36,5,21
E00118716,45,42,23,62,53,50,35,12,12
E00118717,43,27,33,96,58,29,20,3,15
E00118718,17,22,29,52,41,39,32,11,35
E00118719,54,28,36,55,39,47,52,13,13
E00118720,43,27,36,54,35,33,25,7,15
E00118721,40,50,24,41,58,44,30,15,19
E00118722,68,38,11,61,78,33,28,6,6
E00118723,39,47,23,21,56,64,48,15,27
E00118724,45,29,16,40,44,42,49,14,63
E00118725,40,55,9,18,57,44,62,20,40
E00118726,46,56,13,40,60,61,43,8,31
E00118727,49,67,32,28,75,66,67,12,16
E00118728,45,47,36,35,62,65,58,15,45
E00118729,55,37,32,57,49,23,30,21,29
E00118730,51,29,58,66,60,57,33,15,27
E00118731,45,35,33,40,34,30,31,9,38
E00118732,35,21,20,29,38,16,22,10,21
E00118733,90,38,62,102,75,34,22,8,29
E00118734,69,45,51,81,84,53,34,10,47
E00118735,30,25,30,25,31,22,26,20,52
E00118736,56,71,38,46,69,59,32,5,13
E00118737,54,56,44,50,52,37,27,11,30
E00118738,78,45,23,44,71,46,38,7,16
E00118948,42,24,14,75,35,28,25,17,23
E00118949,22,28,7,16,31,41,36,17,59
E00118950,14,8,10,29,18,23,29,21,58
E00118951,45,53,45,36,76,65,48,20,26
E00118952,21,17,13,19,44,24,43,12,31
E00118953,19,8,9,18,19,18,19,10,83
E00118954,54,40,40,46,58,51,28,10,19
E00118955,32,36,15,17,57,52,59,20,31
E00118956,22,16,20,27,25,44,25,14,47
E00118957,37,36,35,43,52,31,38,13,32
E00118958,57,70,49,55,78,44,35,12,24
E00118959,35,40,19,24,54,47,34,17,48
E00118960,34,46,29,27,56,38,42,18,27
E00118961,64,71,24,35,71,49,43,12,24
E00118962,17,32,33,37,37,24,18,2,6
E00118963,49,49,60,61,68,63,29,9,13
E00118964,50,41,37,57,72,35,21,6,18
E00118965,45,45,31,51,50,30,29,4,3
E00118966,50,49,61,35,47,35,29,4,11
E00118967,36,36,35,47,46,44,39,9,7
E00118968,32,36,18,18,53,48,47,20,45
E00118969,56,56,25,50,63,66,41,5,7
E00118970,18,22,41,30,30,15,20,10,38
E00118971,36,66,27,26,66,46,31,14,30
E00118972,30,19,23,35,43,26,31,12,15
E00118973,26,31,20,20,50,41,36,15,49
E00118974,31,48,15,23,55,50,43,22,36
E00118975,28,48,12,29,48,39,17,31,40
E00118976,16,17,10,18,22,32,35,7,13
E00118977,37,41,28,63,47,43,28,5,7
E00118978,47,72,26,40,83,66,84,18,18
E00118979,43,48,12,29,58,35,72,20,24
E00118980,20,19,38,48,39,34,37,13,17
E00118981,42,31,15,25,49,44,53,16,48
E00118982,28,43,21,34,47,37,35,12,24
E00118983,29,16,23,26,53,40,21,12,55
E00118984,40,49,28,25,65,50,66,15,18
E00118985,50,43,41,34,48,55,44,16,20
E00118986,42,49,29,31,58,43,39,7,38
E00118987,45,59,21,25,64,68,41,15,26
E00118988,52,47,35,48,61,43,40,15,11
E00118989,28,36,38,45,53,36,13,13,26
E00118990,34,199,34,49,51,45,35,9,28
E00118991,13,16,18,29,33,26,23,14,44
E00118992,42,37,28,46,49,45,26,8,13
E00118993,37,19,30,64,55,23,22,4,10
