geocode,bad,fair,good
E00003377,14,45,291
E00003727,8,33,233
E00003733,27,67,301
E00003758,17,31,267
E00003760,13,47,234
E00003761,6,30,261
E00003762,9,34,303
E00003763,20,30,235
E00003764,25,62,342
E00003772,21,57,89
E00003781,9,24,292
E00003782,6,31,219
E00003783,7,26,286
E00003784,28,49,317
E00003785,9,29,294
E00003786,18,43,272
E00003787,8,30,244
E00003788,15,48,171
E00003789,16,36,217
E00003790,7,30,290
E00003791,9,35,366
E00003792,9,38,381
E00003793,10,24,261
E00003795,10,34,326
E00003796,19,39,351
E00003797,12,29,287
E00003798,26,54,206
E00003799,7,24,293
E00003800,7,36,288
E00003801,11,41,193
E00003802,9,46,302
E00003803,13,38,351
E00003804,3,32,330
E00004047,8,32,309
E00004048,10,23,246
E00004051,2,28,299
E00004054,2,29,284
E00004055,3,22,275
E00004057,4,24,275
E00004061,8,33,312
E00004063,5,40,267
E00004066,5,36,301
E00004068,7,25,295
E00004069,5,19,291
E00004075,5,38,299
E00004076,11,47,273
E00004078,16,39,373
E00004079,11,27,250
E00004080,9,49,315
E00004081,13,43,296
E00004082,11,30,239
E00004083,30,62,336
E00004084,13,44,152
E00004085,5,31,292
E00004086,8,30,267
E00004087,14,33,220
E00004088,6,39,361
E00004089,8,46,321
E00004090,6,23,241
E00004091,9,40,417
E00004092,25,49,243
E00004093,14,30,270
E00004094,20,31,202
E00004095,5,45,264
E00004096,6,22,338
E00004097,28,63,63
E00004098,18,57,311
E00004099,4,34,303
E00004100,7,31,277
E00004101,10,40,330
E00004102,3,30,276
E00004103,11,34,256
E00004104,4,22,335
E00004105,4,33,326
E00004106,6,34,285
E00004107,8,22,290
E00004109,15,44,170
E00004110,4,23,267
E00004112,12,32,257
E00004113,6,15,312
E00004115,24,45,208
E00004116,9,27,324
E00004117,7,38,330
E00004118,8,32,311
E00004119,7,36,302
E00004854,13,30,241
E00004855,15,20,251
E00004856,13,30,233
E00004857,40,44,317
E00004858,31,50,215
E00004859,40,55,369
E00004860,8,19,124
E00004861,10,32,254
E00004862,14,27,251
E00004863,5,39,261
E00004864,14,48,242
E00004865,13,32,256
E00004866,14,32,248
E00004867,10,34,196
E00004868,12,18,188
E00004869,7,26,209
E00004870,16,26,212
E00004871,7,29,285
E00004872,15,33,231
E00004873,19,34,287
E00004874,25,36,250
E00004875,5,16,246
E00004876,16,28,230
E00004877,10,24,239
E00004878,15,45,268
E00004879,6,23,209
E00004880,12,37,189
E00004882,12,31,287
E00004883,2,37,273
E00004884,14,61,391
E00004886,18,36,207
E00004887,25,42,158
E00004889,9,22,266
E00004890,14,19,156
E00004891,17,38,182
E00004893,30,45,120
E00004895,12,22,200
E00004896,14,30,253
E00004897,7,23,256
E00004898,11,27,249
E00004899,21,41,203
E00004900,19,19,264
E00004901,13,37,247
E00004902,10,38,258
E00004904,10,43,209
E00004906,4,28,209
E00004907,16,30,267
E00004908,9,34,278
E00004909,11,38,319
E00004911,8,30,258
E00004912,12,32,289
E00004913,8,38,177
E00004914,13,48,287
E00004916,24,61,273
E00004917,21,52,293
E00004918,30,42,313
E00004920,32,50,138
E00004921,19,49,329
E00004922,12,29,315
E00004923,3,38,272
E00004924,13,40,265
E00004925,19,42,272
E00004926,8,38,289
E00004927,13,31,276
E00004928,15,45,327
E00004929,14,37,200
E00004930,9,50,266
E00004931,17,44,296
E00004932,11,43,276
E00004933,12,20,325
E00004934,8,54,290
E00004935,12,27,357
E00004936,14,48,400
E00004937,11,46,339
E00004938,19,40,272
E00004939,12,37,283
E00004940,8,29,280
E00004941,8,37,302
E00004942,6,37,272
E00004943,6,41,251
E00004944,26,53,288
E00004945,23,44,276
E00004946,18,50,233
E00004947,17,43,252
E00004948,10,37,301
E00004949,13,34,269
E00004950,30,40,241
E00004951,12,30,301
E00004952,10,49,329
E00004953,29,49,273
E00004954,11,34,293
E00004955,19,56,270
E00005139,16,20,266
E00005141,5,25,241
E00005142,11,32,197
E00005143,9,19,240
E00005145,17,52,248
E00005147,12,27,245
E00005154,9,47,322
E00005156,9,25,284
E00005161,6,20,186
E00005176,15,43,257
E00005183,14,39,212
E00005185,8,14,179
E00005186,5,39,195
E00005187,9,26,194
E00005188,7,27,178
E00005190,5,35,225
E00005192,5,26,252
E00005198,11,23,206
E00005200,7,30,178
E00005203,4,17,199
E00005205,8,30,278
E00005212,18,30,258
E00005218,17,31,231
E00005219,5,20,195
E00005229,6,37,264
E00005230,8,21,207
E00005231,9,34,233
E00005232,4,15,163
E00005234,7,17,257
E00005235,30,53,132
E00005236,13,24,284
E00005237,6,23,241
E00005238,14,29,287
E00005239,38,47,78
E00005241,1,27,261
E00005242,7,29,229
E00005245,27,36,180
E00005246,28,58,269
E00005247,17,42,302
E00005248,17,52,344
E00005249,28,47,280
E00005250,37,49,257
E00005251,22,39,237
E00005252,17,41,337
E00005253,33,53,309
E00005254,24,52,324
E00005255,21,41,285
E00005256,16,42,296
E00005257,27,50,269
E00005258,16,44,318
E00005259,19,42,288
E00005260,29,49,354
E00005261,18,48,293
E00005262,16,50,315
E00005263,16,42,268
E00005264,25,38,231
E00005265,26,33,344
E00005266,21,40,291
E00005267,20,49,243
E00005268,16,52,312
E00005269,26,46,327
E00005270,26,61,294
E00005271,34,56,177
E00005272,18,48,291
E00005273,12,48,299
E00005274,20,50,184
E00005275,25,48,107
E00005276,24,66,259
E00005277,20,53,289
E00005278,13,60,235
E00005279,8,26,159
E00005281,21,42,259
E00005283,7,26,249
E00005284,9,20,219
E00005287,7,42,258
E00005288,11,39,258
E00005289,11,30,257
E00005290,10,31,254
E00005291,9,46,274
E00005292,17,29,248
E00005293,5,35,237
E00005294,15,54,275
E00005295,17,41,259
E00005296,11,37,298
E00005297,13,39,273
E00005298,18,42,311
E00005299,14,52,271
E00005300,7,47,262
E00005301,9,45,185
E00005302,11,29,202
E00005303,5,18,150
E00005304,7,53,315
E00005305,17,38,170
E00005306,23,41,284
E00005307,12,52,286
E00005308,21,49,291
E00005309,18,36,239
E00005310,16,40,151
E00005311,11,41,291
E00005312,15,35,226
E00005313,18,31,232
E00005314,13,33,207
E00005315,16,30,300
E00005316,16,41,245
E00005317,9,30,240
E00005318,17,45,213
E00005319,9,27,289
E00005320,7,38,224
E00005321,16,34,285
E00005366,23,67,320
E00005367,17,44,324
E00005389,16,62,277
E00005391,24,55,399
E00005392,12,43,273
E00005525,12,21,183
E00005535,21,42,266
