geocode,all
E02002722,1.11
E02003742,1.24
E02003743,39.34
E02003744,7.87
E02003745,0.66
E02003746,2.67
E02003748,4.87
E02003750,2.12
E02003751,0.75
E02005417,0.7
E02005425,0.5
E02005426,14.39
E02005428,1.1
E02005429,4.25
E02005431,0.44
E02005432,0.2
E02005433,1.73
E02005435,9.19
E02005436,1.1
E02005437,25.08
E02005438,10.56
E02005440,0.48
E02005466,0.52
E02005467,17.61
E02005472,1.1
E02005474,0.65
E02005503,0.66
E02005504,0.44
E02005505,4.65
E02005506,1.09
E02005507,18.83
E02005508,0.68
E02005509,2.45
E02005510,0.78
E02005511,10.0
E02005512,0.57
E02005513,4.21
E02005514,0.24
E02005520,1.45
E02005521,0.54
E02005522,1.28
E02005523,1.52
E02005524,3.71
E02005525,11.66
E02005526,9.87
E02005527,2.21
E02005528,26.25
E02005529,17.96
E02005530,25.69
E02005531,17.37
E02005532,12.68
E02005533,1.35
E02005534,25.4
E02005535,17.24
E02005536,1.55
E02005537,0.96
E02005538,2.84
E02005539,1.02
E02005540,8.46
E02005541,26.74
E02005542,9.57
E02005543,34.03
E02005544,21.38
E02005545,13.45
E02005546,52.5
E02005547,36.45
E02005548,43.05
E02005549,2.51
E02005550,6.73
E02005551,1.94
E02005552,0.29
E02005553,1.21
E02005554,0.61
E02005555,1.86
E02005556,30.04
E02005557,13.23
E02005558,0.96
E02005559,28.56
E02005560,27.99
E02005561,6.7
E02005562,0.53
E02005563,0.85
E02005564,1.07
E02005565,0.98
E02005566,0.82
E02005567,19.21
E02005568,0.46
E02005569,0.47
E02005570,19.83
E02005571,0.41
E02005572,17.67
E02005573,1.34
E02005574,1.21
E02005575,0.48
E02005576,1.41
E02005577,0.61
E02005578,0.41
E02005579,7.31
E02005580,8.43
E02005581,0.75
E02005582,1.09
E02005583,0.9
E02005584,18.68
E02005585,38.74
E02005586,73.67
E02005587,42.86
E02005588,36.07
E02005589,30.85
E02005590,40.75
E02005592,80.21
E02005593,36.04
E02005594,52.83
E02005595,17.73
E02005596,29.21
E02005597,10.06
E02005598,1.47
E02005599,5.21
E02005600,0.88
E02005601,5.8
E02005602,1.39
E02005603,2.52
E02005604,1.07
E02005605,1.35
E02005606,0.51
E02005607,1.21
E02006302,1.86
E02006303,36.73
E02006304,23.0
E02006907,24.0
E02006908,40.03
