geocode,asian,black,mixed,other,white
E01022182,10,5,9,1,1473
E01022184,2,2,1,1,1445
E01022185,6,2,12,0,1413
E01031183,22,3,18,1,1604
E01031184,11,4,15,4,1485
E01031185,9,4,13,1,1343
E01031186,12,1,6,1,1526
E01031187,19,4,18,7,1838
E01031188,12,1,20,1,2194
E01031189,15,4,8,1,1518
E01031190,6,1,6,3,1734
E01031191,7,2,16,2,1824
E01031192,12,2,23,1,1866
E01031208,22,0,13,1,2032
E01031213,39,9,20,2,1788
E01031242,18,3,25,8,1458
E01031248,5,5,25,0,2137
E01032228,4,5,26,1,1351
E01032230,15,7,7,9,1426
E01032231,24,9,20,0,1665
E01032340,4,1,11,7,1410
E01032341,10,2,11,1,1291
E01032342,36,6,16,6,1501
E01032343,83,3,21,15,2214
E01032344,32,2,3,0,1411
E01032345,5,2,10,0,1430
E01032349,8,2,10,1,1492
E01032350,1,0,12,2,1037
E01032352,7,1,10,2,1481
E01032356,3,1,9,0,1110
E01032375,1,1,1,0,1162
E01032376,35,0,9,4,1459
E01032377,23,7,28,8,1726
E01032378,33,5,18,3,1646
E01032379,15,0,14,5,1845
E01032380,31,3,6,6,1529
E01032381,12,1,25,8,1857
E01032382,7,4,12,0,1221
E01032383,2,5,17,3,1453
E01032384,10,0,8,1,1294
E01032385,13,0,3,0,1209
E01032388,3,0,6,1,1333
E01032389,21,2,11,2,1231
E01032390,18,0,6,1,1339
E01032391,5,0,7,1,1084
E01032392,15,1,11,2,1489
E01032393,5,1,15,0,1531
E01032394,7,0,9,1,1170
E01032395,4,0,14,0,1188
E01032396,20,1,18,0,1629
E01032397,13,2,26,2,1702
E01032398,6,1,22,2,1736
E01032405,8,0,2,0,1320
E01032406,8,1,4,1,1375
E01032407,5,1,5,0,1409
E01032408,2,2,7,1,1345
E01032409,15,3,3,0,1548
E01032410,1,1,6,0,1346
E01032411,11,0,13,2,1571
E01032414,13,0,7,0,1504
E01032415,46,44,34,7,1512
E01032416,2,1,6,1,1107
E01032417,3,7,14,0,1467
