geocode,bad,fair,good
E00037886,15,26,238
E00037889,15,28,179
E00037890,30,61,151
E00037891,4,38,385
E00037892,7,17,261
E00037897,28,48,307
E00037898,24,55,271
E00037900,43,65,148
E00037905,38,70,134
E00037906,19,30,187
E00037908,20,42,239
E00037909,50,96,202
E00037912,25,71,284
E00037913,18,57,260
E00037914,22,43,167
E00037915,21,46,200
E00037916,25,51,190
E00037917,27,49,278
E00037918,19,54,168
E00037919,11,45,219
E00037921,16,51,155
E00037922,21,54,113
E00038513,10,29,353
E00038518,10,27,318
E00038519,24,46,300
E00038520,11,35,245
E00038521,9,26,448
E00038522,23,49,532
E00038523,10,30,443
E00038524,8,32,218
E00038525,9,30,205
E00038526,14,33,239
E00038527,10,37,324
E00038528,25,45,359
E00038529,6,23,78
E00038530,13,45,184
E00038531,11,55,214
E00038532,4,33,300
E00038533,22,47,240
E00038534,13,43,301
E00038535,25,48,172
E00038536,35,68,484
E00038537,9,47,273
E00038538,24,63,171
E00038539,13,53,239
E00038540,14,29,281
E00038541,14,31,243
E00038542,19,31,271
E00038543,16,42,245
E00038544,14,52,184
E00038545,17,40,232
E00038546,2,28,306
E00038547,12,43,214
E00038548,16,47,198
E00038550,10,41,201
E00038551,17,45,247
E00038552,20,38,190
E00038553,16,49,215
E00038554,14,48,207
E00038555,5,46,239
E00038556,6,26,286
E00038557,17,42,204
E00038558,7,53,297
E00066821,9,48,203
E00066822,24,42,169
E00066823,17,31,327
E00066824,16,56,443
E00066825,14,69,286
E00066826,18,38,288
E00066827,17,47,259
E00066828,23,50,440
E00066829,21,32,176
E00066830,17,31,198
E00066831,17,59,266
E00066832,13,43,264
E00066833,15,30,163
E00066858,23,57,311
E00066859,21,46,223
E00066860,18,47,235
E00066861,17,56,225
E00066862,13,72,256
E00066863,16,53,227
E00066864,20,43,322
E00066865,22,43,246
E00066866,10,40,335
E00066867,24,51,244
E00066868,28,47,306
E00066869,22,36,288
E00066870,13,36,256
E00066871,30,47,159
E00066872,22,44,199
E00066873,11,74,476
E00066874,21,53,272
E00066875,10,18,128
E00066878,15,49,391
E00133985,19,59,204
E00133986,24,58,349
E00133988,22,58,215
E00133989,50,114,401
E00133990,25,79,201
E00133991,23,43,228
E00133992,18,37,218
E00133993,36,83,199
E00133994,26,45,176
E00133995,25,55,208
E00133996,21,45,178
E00133997,11,41,220
E00133998,36,62,240
E00133999,15,45,201
E00134000,20,55,215
E00134001,22,48,219
E00134002,14,48,260
E00134003,30,45,305
E00134004,12,31,259
E00134005,13,38,298
E00134006,17,44,174
E00134007,12,38,193
E00134008,20,47,280
E00134009,22,38,175
E00134010,18,44,202
E00134011,13,39,265
E00134012,19,46,235
E00134014,21,57,297
E00134015,12,52,234
E00134016,9,30,215
E00134017,17,38,197
E00134018,30,72,366
E00134019,11,42,283
E00134020,12,36,245
E00134021,13,55,216
E00134022,14,51,216
E00134023,9,45,198
E00134024,22,47,197
E00134025,20,36,211
E00134026,41,65,198
E00134027,25,70,364
E00134028,19,55,244
E00134029,22,53,107
E00134030,18,48,211
E00134031,15,57,169
E00134032,48,102,283
E00134033,10,24,168
E00134034,45,46,226
E00134035,19,60,164
E00134036,19,39,164
E00134037,30,43,280
E00134038,13,49,160
E00134039,10,36,268
E00134040,29,51,459
E00134041,15,43,237
E00134062,11,36,288
E00134063,13,27,199
E00134064,13,48,212
E00134065,9,49,211
E00134066,9,30,189
E00134137,7,31,166
E00134138,45,50,219
E00134139,18,57,335
E00134148,6,15,182
E00134167,27,56,298
E00134168,12,24,185
E00134169,20,77,403
E00134170,17,63,201
E00134171,28,73,217
E00134172,18,61,162
E00134173,25,61,382
E00134174,15,46,237
E00142652,9,31,125
E00142653,12,33,271
E00142654,19,48,191
E00142655,7,38,247
E00142656,12,36,184
E00142657,33,56,279
E00142658,17,54,299
E00142659,30,43,211
E00142664,12,42,261
E00142689,17,52,252
E00142690,17,59,267
E00142691,26,57,149
E00142692,15,51,353
E00142693,17,62,306
E00142714,27,50,179
E00142716,6,43,265
E00142728,18,46,312
E00142731,24,64,155
E00142738,39,68,82
E00142739,23,54,207
E00142740,10,32,197
E00142741,12,33,316
E00142742,20,51,180
E00142743,25,54,263
E00142745,8,29,156
E00142746,21,50,145
E00142778,8,25,215
E00142779,8,40,259
E00142780,7,42,235
E00142781,19,49,280
E00142782,13,42,296
E00142783,17,57,309
E00142784,29,57,276
E00142789,13,43,240
E00142791,21,53,245
E00142793,23,64,231
E00142799,42,74,227
E00142801,19,48,219
E00142802,19,31,237
E00142808,16,41,255
E00142809,34,74,189
E00142818,28,38,195
E00142819,14,52,174
E00142820,13,43,293
E00142821,8,44,262
E00142822,4,36,331
E00142823,14,52,261
E00142824,14,36,228
E00142825,17,59,251
E00142835,23,47,396
E00142836,27,58,241
E00142837,11,34,252
E00142838,13,46,262
E00142839,22,55,183
E00142840,17,61,406
E00142841,17,50,196
E00142846,5,26,252
E00142847,7,32,187
E00142849,16,68,402
E00142852,12,44,222
E00142853,10,37,155
E00142854,9,37,223
E00142855,24,52,229
E00142856,9,64,295
E00168556,4,20,210
E00168557,27,26,180
E00168558,13,37,224
E00168559,5,18,271
E00168566,2,23,318
E00168567,10,51,236
E00172391,4,19,284
E00173382,6,28,213
