geocode,female,male
E00014675,186,183
E00014676,192,175
E00014677,175,178
E00014678,173,163
E00014679,173,183
E00014680,168,171
E00014681,188,191
E00014682,144,161
E00014683,172,164
E00014684,153,149
E00014685,185,180
E00014686,166,163
E00014687,184,200
E00014688,195,174
E00014689,176,186
E00014690,146,132
E00014691,183,188
E00014692,171,164
E00014693,166,165
E00014694,132,146
E00014695,166,142
E00014696,179,173
E00014697,180,172
E00014698,170,173
E00014699,147,143
E00014700,186,180
E00014701,193,198
E00014702,105,118
E00014703,155,149
E00014704,104,101
E00014705,114,104
E00014706,131,142
E00014707,219,187
E00014708,161,178
E00014709,85,102
E00014710,177,153
E00014711,89,102
E00014712,108,111
E00014713,116,111
E00014714,87,86
E00014715,103,101
E00014716,106,95
E00014717,168,123
E00014718,127,128
E00014719,158,161
E00014720,154,146
E00014721,165,166
E00014722,193,185
E00014723,117,111
E00014724,126,106
E00014725,114,95
E00014726,117,175
E00014727,105,100
E00014728,110,101
E00014729,157,176
E00014730,160,186
E00014731,113,131
E00014732,166,128
E00014733,101,98
E00014734,170,180
E00014735,95,115
E00014736,156,160
E00014737,89,105
E00014743,141,142
E00014750,142,114
E00014751,221,205
E00014801,164,149
E00014802,197,193
E00014803,176,156
E00014804,186,148
E00014805,199,171
E00014806,157,135
E00014807,202,177
E00014808,171,152
E00014809,171,140
E00014810,121,131
E00014811,180,164
E00014812,144,149
E00014813,141,155
E00014814,152,157
E00014815,166,169
E00014816,193,157
E00014817,179,155
E00014818,191,202
E00014819,114,79
E00014820,173,164
E00014821,144,147
E00014822,154,139
E00014823,165,163
E00014824,150,157
E00014825,170,177
E00014826,176,170
E00014827,179,170
E00014828,193,201
E00014829,164,185
E00014830,141,128
E00014831,172,186
E00014832,169,117
E00014833,173,148
E00014834,160,157
E00014835,141,126
E00014836,136,152
E00014837,145,159
E00014838,159,144
E00014839,171,176
E00014840,182,154
E00014841,161,146
E00014842,161,166
E00014843,148,155
E00014844,156,147
E00014845,246,254
E00014846,159,138
E00014847,160,164
E00014848,149,128
E00014849,175,172
E00014850,252,237
E00014851,151,152
E00014852,172,154
E00014853,120,94
E00014854,115,105
E00014855,149,129
E00014856,150,143
E00014857,307,254
E00014941,100,105
E00014943,136,130
E00014944,135,103
E00014945,148,136
E00014946,118,123
E00014947,114,147
E00014991,190,206
E00014992,172,175
E00014997,172,140
E00015023,145,156
E00015025,167,166
E00015028,152,161
E00015030,196,172
E00015031,161,165
E00015035,116,101
E00015036,196,169
E00015039,104,110
E00015041,116,121
E00015042,130,127
E00015044,156,139
E00015045,510,403
E00015047,124,129
E00015048,123,125
E00015049,138,147
E00015050,124,132
E00015051,108,127
E00015052,113,117
E00015053,125,165
E00015054,151,156
E00015055,129,96
E00015056,82,84
E00015057,85,80
E00015058,147,105
E00015059,143,140
E00015060,121,70
E00015061,103,110
E00015062,118,132
E00015063,102,105
E00015065,70,100
E00015066,196,197
E00015067,164,289
E00015068,159,165
E00015070,198,147
E00015071,138,140
E00015072,141,123
E00015073,151,150
E00015074,147,174
E00015075,117,113
E00015076,95,92
E00015077,123,130
E00015078,84,100
E00015079,90,91
E00015080,142,153
E00015081,250,200
E00015082,109,100
E00015083,150,158
E00015084,146,133
E00015085,187,134
E00015086,136,131
E00015087,194,183
E00015088,149,149
E00015089,148,129
E00015090,135,118
E00015091,198,177
E00015092,152,154
E00015093,119,121
E00015094,165,175
E00015095,154,142
E00015096,177,125
E00015097,131,120
E00015098,180,157
E00015099,150,133
E00015100,157,138
E00015101,108,121
E00015102,114,125
E00015103,134,122
E00015104,125,144
E00015105,99,109
E00015106,103,92
E00015107,86,74
E00015108,157,143
E00015109,152,150
E00015110,172,135
E00015111,162,161
