geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E00080065,106,1,35,2,1
E00080066,5,2,8,142,0
E00080067,36,1,53,29,0
E00080068,91,0,38,1,2
E00080069,74,2,43,4,1
E00080070,48,0,53,5,1
E00080071,88,2,47,8,1
E00080072,30,4,61,81,5
E00080073,71,3,53,5,0
E00080074,7,1,7,86,0
E00080075,49,2,51,32,0
E00080076,66,1,69,7,6
E00080077,55,2,95,2,1
E00080078,74,0,33,3,0
E00080079,58,3,51,6,1
E00080080,25,0,61,54,0
E00080081,49,0,92,13,0
E00080082,96,2,96,6,0
E00080084,51,1,86,3,1
E00080085,31,1,61,2,0
E00080086,26,0,41,61,1
E00080087,3,1,9,129,2
E00080088,15,0,32,60,0
E00080089,10,3,10,226,0
E00080090,63,0,165,17,1
E00080091,33,0,47,21,5
E00080092,98,1,49,2,1
E00080093,81,0,36,4,1
E00080094,52,1,65,23,0
E00080095,54,0,46,6,0
E00080096,20,1,19,98,0
E00080097,81,0,43,5,0
E00080135,42,0,74,19,0
E00080138,87,2,73,4,2
E00080139,73,2,62,1,0
E00080143,43,1,122,16,1
E00080144,18,2,43,1,0
E00080145,71,4,113,3,1
E00080147,73,0,69,4,2
E00080151,87,3,58,1,0
E00080158,38,4,116,2,0
E00080160,57,0,64,4,2
E00080161,59,2,100,4,1
E00080164,55,0,90,2,0
E00080168,69,3,79,5,0
E00080170,79,1,24,1,0
E00080171,52,0,72,8,0
E00080202,109,0,19,5,2
E00080203,92,0,19,6,0
E00080204,80,1,33,9,0
E00080206,71,3,17,29,0
E00080217,108,0,19,2,0
E00080239,98,2,38,2,0
E00080240,88,1,39,1,0
E00080241,138,1,71,2,0
E00080242,102,0,17,4,0
E00080243,83,0,48,9,0
E00080244,79,1,32,2,0
E00080245,87,4,42,3,0
E00080246,82,0,31,7,0
E00080247,91,1,32,2,0
E00080248,95,1,40,4,2
E00080249,73,2,34,4,0
E00080250,99,0,22,1,0
E00080251,73,2,42,3,1
E00080252,79,0,34,6,1
E00080253,57,2,15,3,0
E00080254,50,1,30,2,2
E00080255,83,0,33,3,0
E00080256,104,2,40,2,0
E00080257,70,1,39,1,0
E00080258,104,0,14,12,0
E00080259,94,0,24,3,0
E00080260,100,1,16,14,0
E00080261,81,0,15,34,0
E00080262,89,1,20,26,1
E00080263,13,2,11,99,0
E00080264,72,0,11,43,5
E00080265,101,3,19,4,0
E00080266,112,0,32,1,0
E00080267,105,0,12,15,0
E00080268,103,1,67,7,11
E00080269,68,3,16,47,0
E00080270,115,2,14,0,0
E00080271,14,3,13,82,0
E00080272,87,1,31,1,0
E00080273,83,0,15,36,0
E00080274,99,0,18,2,0
E00080275,77,1,28,9,1
E00080276,73,1,42,84,4
E00080277,37,0,14,49,1
E00080278,36,0,19,89,0
E00080279,32,3,25,93,0
E00080281,151,2,61,30,4
E00080282,99,1,16,4,1
E00080283,50,2,46,5,0
E00080284,80,0,24,6,5
E00080285,33,1,11,92,0
E00080286,53,1,5,52,0
E00080287,51,0,29,29,6
E00080288,69,0,3,35,0
E00080289,74,1,20,23,0
E00080290,56,2,14,54,0
E00080291,99,2,6,7,1
E00080292,29,1,47,60,1
E00080293,107,0,29,3,0
E00080294,72,4,63,39,0
E00080295,111,1,12,3,0
E00080296,99,2,10,4,0
E00080297,99,1,9,2,1
E00080298,59,1,18,36,1
E00080299,65,0,42,39,0
E00080300,54,1,11,71,1
E00080301,59,2,18,41,1
E00080302,104,1,18,3,0
E00080303,70,2,42,30,1
E00080304,97,0,25,6,0
E00080305,134,2,25,2,0
E00080306,67,0,34,59,0
E00080307,53,1,32,25,0
E00080308,112,1,11,5,1
E00080310,17,2,7,121,3
E00080311,35,2,13,69,3
E00080312,60,0,37,55,0
E00080313,59,2,54,3,0
E00080314,113,0,2,1,0
E00080315,105,0,20,0,1
E00080316,96,1,11,23,0
E00080317,63,1,17,55,0
E00080318,45,2,12,50,1
E00080319,25,1,5,95,1
E00080320,59,0,10,45,1
E00080321,66,3,6,45,0
E00080322,32,1,9,52,0
E00080323,105,0,5,2,0
E00080324,39,2,4,58,0
E00080325,118,0,6,1,0
E00080326,118,1,3,2,0
E00080327,91,2,34,5,0
E00080328,127,3,11,3,0
E00080329,117,1,3,2,0
E00080330,93,0,13,4,0
E00080331,104,0,4,2,0
E00080332,94,3,11,11,2
E00080333,112,0,3,1,0
E00080334,110,3,1,1,0
E00080335,110,0,1,1,0
E00080336,110,1,8,1,0
E00080337,108,0,2,0,0
E00080338,82,2,49,2,2
