geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E00065861,4,6,129,11,44,1,1,0,2
E00065889,3,5,129,16,4,2,0,0,3
E00065890,7,14,157,22,6,4,1,0,2
E00065891,1,12,136,9,13,1,0,0,2
E00065892,8,9,149,12,11,1,0,0,1
E00065893,3,3,125,7,7,1,0,0,3
E00065894,3,4,100,8,16,0,1,0,1
E00065895,4,11,124,24,9,0,3,0,3
E00065896,4,5,104,9,4,1,0,0,1
E00065897,6,5,120,4,4,2,1,0,3
E00065898,4,11,71,7,3,1,0,0,1
E00065899,7,8,116,15,7,2,1,0,0
E00066198,0,1,97,10,35,0,1,0,2
E00066199,1,1,102,7,22,1,1,1,1
E00066200,0,0,37,5,6,0,1,0,0
E00066203,1,3,92,2,5,1,1,0,0
E00066204,1,2,173,15,27,0,1,0,2
E00066211,0,0,41,15,16,0,1,0,0
E00066241,2,4,90,7,11,0,0,0,0
E00066246,1,2,82,5,20,1,1,0,3
E00067381,8,7,87,6,5,1,2,1,1
E00067382,10,17,127,7,9,1,1,1,2
E00067383,10,11,91,5,8,1,0,0,0
E00067385,4,6,87,5,4,1,0,0,3
E00067386,1,6,95,11,8,1,2,1,2
E00067387,15,13,94,11,6,1,2,0,1
E00067388,10,7,105,4,9,1,0,0,4
E00067389,11,17,78,12,10,2,1,0,3
E00067390,6,6,58,5,5,1,0,1,3
E00067391,3,11,67,5,2,0,0,0,2
E00067392,1,2,61,3,10,3,0,0,1
E00067542,23,9,83,20,7,4,1,2,1
E00067549,38,3,122,24,7,1,1,0,1
E00067550,29,8,107,23,7,0,1,0,2
E00067552,24,11,87,36,5,3,0,4,4
E00067556,25,8,68,20,7,3,0,1,2
E00067558,31,6,77,14,7,1,2,0,3
E00067559,27,3,71,47,3,2,1,1,2
E00067564,35,15,96,40,2,2,0,3,2
E00067582,29,2,75,14,11,0,0,0,2
E00067584,20,5,90,11,23,1,0,0,2
E00067585,20,2,60,5,6,1,0,3,5
E00067587,37,10,108,14,5,0,0,0,3
E00067588,26,5,78,19,3,1,0,0,3
E00067589,19,12,94,6,8,3,0,0,0
E00067590,19,7,54,6,1,0,1,0,0
E00067591,28,12,94,9,4,3,1,1,1
E00067592,17,8,58,4,6,0,0,0,0
E00067593,14,11,67,14,5,0,3,1,1
E00067594,26,10,93,14,8,1,0,1,5
E00067638,12,10,41,22,3,1,0,3,0
E00067640,33,8,72,48,11,0,0,2,3
E00067656,18,17,79,35,3,2,0,1,0
E00067659,26,13,72,52,4,2,0,1,3
E00067661,24,17,70,53,8,0,0,1,2
E00067662,36,22,109,38,3,1,0,0,4
E00067667,15,15,93,9,9,0,0,0,2
E00067684,18,11,155,24,17,3,2,1,1
E00067687,8,3,70,4,6,1,0,1,1
E00067690,11,7,86,12,4,2,1,2,0
E00067749,9,10,137,8,16,2,1,1,2
E00067751,4,4,51,9,6,0,2,1,2
E00067752,18,9,69,13,11,1,1,0,4
E00067753,23,17,128,13,8,2,0,1,1
E00067754,33,15,125,19,14,2,0,3,2
E00067755,21,8,83,15,7,1,2,2,1
E00067756,20,16,70,12,5,1,0,1,4
E00067757,36,17,84,9,6,2,1,2,2
E00067835,6,18,85,18,12,1,0,0,0
E00067836,15,9,119,14,41,1,0,1,1
E00067837,16,11,91,14,14,4,3,0,0
E00067838,12,8,100,9,4,1,0,0,1
E00067839,7,12,124,10,8,6,0,0,2
E00067840,5,8,84,3,9,1,0,0,3
E00067841,6,16,148,4,6,3,0,0,3
E00067842,14,27,196,20,11,2,0,1,2
E00067843,9,13,130,6,13,4,1,0,6
E00067844,4,7,93,6,8,2,1,0,3
E00067845,7,11,141,9,7,1,1,1,2
E00067846,6,12,139,6,9,2,1,0,1
E00067847,11,12,117,8,8,4,1,2,1
E00067848,10,22,207,12,15,8,0,1,1
E00067849,2,7,109,3,8,2,0,0,3
E00067850,5,8,105,3,11,1,1,1,1
E00067851,7,19,110,6,5,4,1,2,1
E00067852,12,7,109,21,9,2,2,0,2
E00067853,23,10,181,77,11,2,5,0,5
E00067854,15,14,122,7,5,2,0,1,1
E00067855,8,13,109,8,10,0,2,0,0
E00067856,4,8,89,12,7,1,1,0,3
E00140655,2,2,84,14,31,0,0,1,1
E00141439,4,1,159,31,18,0,1,0,4
E00141440,1,3,43,5,13,0,0,0,1
E00141441,3,1,93,1,10,1,1,0,1
E00141444,0,4,92,5,7,0,2,0,2
E00141445,2,3,134,8,9,0,4,0,6
E00141451,0,2,66,9,40,1,0,0,3
E00141466,0,2,52,11,18,0,1,0,0
E00141468,0,0,66,6,20,0,2,1,0
E00141469,0,0,88,8,19,2,2,1,2
E00141470,1,0,57,12,6,0,2,0,3
E00141471,0,4,100,5,20,2,1,1,3
E00141473,0,1,162,13,24,4,1,0,3
E00141474,0,3,81,2,18,0,0,0,1
E00141475,0,3,93,12,36,0,1,0,1
E00141476,4,2,104,17,15,2,3,0,4
E00141477,0,0,91,3,11,2,1,0,1
E00141478,2,5,123,4,20,0,4,1,2
E00141479,4,0,133,12,25,1,1,0,9
E00141493,0,4,62,11,10,0,0,0,2
E00141497,1,0,115,17,33,0,2,0,2
E00141498,0,0,49,3,18,0,0,0,0
E00141511,4,2,55,24,11,0,1,2,1
E00141512,6,3,112,20,16,0,1,0,7
E00141513,7,2,109,31,3,1,1,0,6
E00141514,12,3,115,34,16,1,0,0,6
E00141515,5,1,86,32,4,2,1,0,0
E00141516,4,0,58,37,2,0,1,0,5
E00141517,8,5,52,43,5,2,0,1,1
E00141518,0,0,47,9,7,0,1,0,1
E00141519,2,1,21,11,1,1,0,0,0
E00141520,7,4,72,13,15,0,2,0,3
E00141521,6,0,70,15,9,0,0,0,1
E00141522,1,0,44,7,11,1,0,0,2
E00141523,5,4,72,15,2,0,0,0,1
E00141524,11,1,69,26,4,1,0,1,0
E00141525,11,2,71,24,6,2,1,0,0
E00141526,13,2,105,29,2,2,2,0,1
