geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E01007753,479,23,42,123,3
E01008019,496,3,47,188,1
E01008023,767,4,134,18,1
E01008024,555,10,73,105,12
E01008025,610,11,114,121,4
E01008027,405,6,40,247,1
E01013592,531,3,80,16,5
E01013593,538,3,40,10,0
E01013594,570,4,25,31,0
E01013597,363,11,45,230,1
E01013598,408,4,69,149,2
E01013599,575,9,31,2,1
E01013810,211,13,194,199,0
E01013811,80,17,237,250,4
E01013812,123,10,238,199,0
E01013813,36,3,128,590,1
E01013814,106,6,414,290,25
E01013815,76,6,305,238,2
E01013816,98,10,470,332,4
E01013817,192,11,91,348,0
E01013818,143,6,51,379,0
E01013819,291,7,88,346,3
E01013820,241,14,105,308,1
E01013821,248,12,100,266,1
E01013822,196,7,69,369,0
E01013823,322,11,88,244,1
E01013824,246,9,89,254,1
E01013825,330,11,88,259,2
E01013826,205,14,93,391,3
E01013827,287,7,89,225,0
E01013828,433,6,202,117,32
E01013829,407,10,168,209,3
E01013830,479,3,106,101,7
E01013831,538,5,61,42,26
E01013832,320,17,168,240,0
E01013833,279,5,53,224,0
E01013834,269,11,66,296,0
E01013835,311,17,89,297,1
E01013836,376,8,227,257,4
E01013837,545,8,150,33,0
E01013838,506,7,123,28,0
E01013839,269,13,253,325,2
E01013840,592,5,351,33,1
E01013841,241,8,247,179,17
E01013842,181,19,280,155,13
E01013843,229,10,376,48,0
E01013844,196,3,284,137,1
E01013845,273,13,225,89,6
E01013846,168,10,336,166,4
E01013847,204,3,166,59,1
E01013849,283,14,51,344,1
E01013850,334,13,53,312,3
E01013851,225,16,78,466,1
E01013852,379,18,53,311,2
E01013853,427,10,41,170,5
E01013854,326,9,47,256,1
E01013855,216,10,76,340,0
E01013856,358,6,68,205,1
E01013858,353,10,44,181,4
E01013859,351,21,51,305,4
E01013860,351,21,52,289,0
E01013861,221,24,34,436,7
E01013862,232,9,39,360,0
E01013863,446,4,71,99,0
E01013864,196,8,73,430,3
