geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E01001203,188,119,363,418,273,174,106,45,48
E01001229,192,180,274,257,199,177,107,47,89
E01001230,120,147,276,310,244,182,128,28,53
E01001231,169,207,365,312,228,222,179,51,133
E01001232,188,149,275,272,209,165,152,49,79
E01001233,142,120,268,314,187,155,102,49,87
E01001237,134,120,313,346,261,145,132,39,103
E01001244,322,267,647,506,324,196,119,42,116
E01001245,251,133,420,533,250,133,97,33,64
E01001248,170,176,259,247,228,178,152,51,131
E01001252,300,156,358,464,260,173,129,33,65
E01001253,243,166,232,333,288,172,107,41,67
E01001254,255,139,203,325,305,203,122,40,93
E01001255,229,165,232,312,271,167,119,41,74
E01001299,227,207,235,250,284,241,201,65,123
E01001300,277,153,236,347,314,151,96,43,75
E01001301,184,65,542,461,198,92,115,37,88
E01001302,253,111,269,323,268,158,128,40,71
E01001303,239,135,280,357,243,166,112,39,68
E01001304,213,106,297,408,248,152,103,45,55
E01001305,228,175,199,279,311,241,136,64,83
E01001306,220,108,174,337,304,189,150,26,99
E01001337,165,233,294,194,233,172,110,19,50
E01001351,224,160,416,414,260,167,122,48,183
E01001353,214,138,381,370,210,127,124,40,63
E01001354,177,158,389,326,250,198,135,46,161
E01001355,175,118,323,384,229,163,126,58,88
E01001356,383,232,268,320,290,176,145,65,90
E01001357,197,188,173,212,168,99,42,24,38
E01001358,316,268,235,255,213,151,80,33,51
E01001374,235,139,246,445,307,186,138,46,56
E01001375,260,107,176,364,309,185,162,35,67
E01001376,178,112,286,382,219,180,132,39,51
E01001377,226,205,202,273,276,240,186,55,107
E01001379,238,141,178,344,320,212,121,51,74
E01001380,215,113,324,420,250,168,141,55,73
E01001381,171,115,383,350,252,149,127,36,66
E01001382,236,190,156,208,294,208,133,45,96
E01001383,213,161,318,366,324,181,111,49,68
E01001384,204,97,299,431,245,165,101,38,65
E01001385,225,150,250,326,292,189,131,45,74
E01001386,247,159,254,349,332,178,156,47,71
E01001387,158,113,284,353,227,175,116,30,90
E01001389,181,88,350,448,222,135,111,50,82
E01001851,250,135,255,380,268,156,118,32,38
E01001852,112,71,513,538,247,131,114,20,46
E01001853,168,125,329,382,246,145,80,25,33
E01001854,157,104,424,482,233,136,100,28,68
E01001855,144,83,406,504,243,141,100,22,34
E01001856,203,200,371,344,261,150,85,25,36
E01001857,155,121,350,274,199,135,127,48,68
E01001858,154,214,416,374,228,165,112,24,106
E01001859,395,233,540,662,346,172,106,34,53
E01001860,189,180,431,398,262,141,79,40,49
E01001861,193,117,309,340,240,121,89,37,52
E01001862,185,154,393,454,248,145,97,48,44
E01001863,217,114,325,313,218,164,112,27,41
E01001864,168,105,343,366,223,149,109,44,71
E01001865,192,126,342,430,238,157,114,28,55
E01001866,124,135,387,320,216,160,119,28,90
E01001867,98,57,433,231,115,91,124,49,164
E01001868,133,178,302,206,180,168,104,23,47
E01001869,178,114,182,263,218,132,117,46,84
E01001870,115,88,698,500,251,128,92,22,38
E01001871,92,96,487,360,190,128,107,44,100
E01001872,114,117,420,458,200,140,94,44,27
E01001873,154,121,324,290,242,123,120,41,35
E01001879,122,136,442,250,200,129,104,36,56
E01001880,127,92,361,359,188,127,122,39,82
E01001881,155,101,463,389,192,126,82,36,71
E01001882,161,98,630,448,192,102,62,26,43
E01001883,98,113,440,338,142,110,113,35,96
E01001884,158,144,451,406,220,158,132,50,124
E01001885,183,190,200,197,188,149,110,46,56
E01001886,178,165,396,309,199,138,100,38,49
E01001887,109,140,452,267,166,137,123,44,81
E01001888,158,99,426,317,239,125,121,43,86
