geocode,asian,black,mixed,other,white
E01012770,10,0,6,2,1481
E01012771,23,8,13,1,1491
E01012772,36,5,10,1,1414
E01012776,11,2,7,1,1432
E01012777,19,1,13,2,1427
E01012810,117,38,31,31,1676
E01012811,159,15,40,55,1407
E01012851,168,76,101,128,1860
E01012854,190,117,101,146,1590
E01012855,148,61,60,84,1421
E01012858,25,18,29,12,1672
E01012859,80,13,26,27,1352
E01012860,34,16,17,10,1545
E01012862,34,2,16,17,1270
E01012863,60,11,28,15,1335
E01012864,62,32,33,14,1547
E01012865,76,19,16,20,1268
E01012882,2,4,5,4,1602
E01012883,28,5,10,2,1442
E01012884,22,7,20,3,1787
E01012886,31,10,18,2,1523
E01012887,16,4,13,13,1414
E01012888,37,23,18,13,1398
E01012889,23,6,34,21,1307
E01012891,175,81,71,56,1798
E01012892,31,49,50,14,1784
E01012893,48,23,25,13,1404
E01012970,22,5,12,6,1415
E01012972,15,6,5,2,1516
E01012973,75,15,17,18,2670
E01012974,31,4,5,9,1483
E01013005,30,2,9,7,1424
E01013006,15,2,14,4,1497
E01013007,35,0,14,5,1514
E01013008,7,0,11,1,1482
E01013009,15,3,6,10,1488
E01013010,11,2,21,1,1436
E01013011,21,0,6,4,1481
E01013012,84,8,11,10,1260
E01013013,17,1,12,0,1498
E01013014,17,2,19,4,1479
E01013033,8,4,2,1,1593
E01013081,6,0,8,8,1463
E01013085,8,4,9,2,1631
E01013086,6,1,12,2,1555
E01013088,42,10,21,4,1580
E01013089,40,6,16,4,1608
E01013090,19,3,11,0,1381
E01013091,46,6,19,2,1539
E01013092,47,1,15,8,1956
E01013093,53,1,9,12,1412
E01013095,6,2,8,0,1547
E01013096,11,2,10,1,1650
E01013097,3,1,7,0,1426
E01013098,9,5,15,1,2199
E01013099,1,0,6,0,1334
E01013100,1,0,5,0,1691
E01013101,5,1,5,1,1683
E01013103,3,0,3,0,1413
E01013105,11,12,12,1,1403
E01013106,11,0,11,3,1173
E01013107,8,1,16,5,1504
E01013108,31,2,16,8,1484
E01013118,32,2,10,2,1430
E01013128,65,1,10,3,1370
E01013129,90,8,18,18,1399
E01013130,10,3,6,1,1355
E01013131,23,6,12,2,1486
E01013132,11,3,8,3,1440
E01013133,29,2,14,1,1484
E01013134,10,1,4,5,1430
E01013135,5,1,7,2,1424
E01013136,25,12,22,13,1412
E01013137,45,9,21,22,1379
E01013138,24,3,11,10,1334
E01013139,5,6,9,3,1194
E01013140,15,5,19,8,1508
E01013141,7,3,16,0,1602
E01013142,30,7,13,10,1657
E01013143,10,2,2,4,1358
E01013144,7,0,12,6,1438
E01013145,5,1,11,1,1284
E01013146,11,1,22,7,1701
E01013147,7,6,13,0,1380
E01013148,3,0,1,2,1433
E01013149,8,5,4,1,1134
E01013150,11,3,5,4,1301
E01013151,5,0,4,4,1249
E01013152,6,1,11,4,1483
E01013153,12,0,8,3,1309
E01013154,3,2,3,0,1388
E01013155,9,0,11,3,1370
E01013156,6,0,3,0,1241
E01013157,8,8,9,5,1834
E01013158,8,1,12,2,1442
E01013159,19,8,14,0,1448
E01013160,9,2,6,1,1465
