geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E00067924,5,9,134,32,6,0,6,7,4
E00067925,4,5,69,20,3,0,2,2,5
E00067936,7,12,102,29,4,0,1,5,7
E00067937,5,7,128,17,7,0,1,0,3
E00067938,7,13,118,25,6,0,1,2,3
E00067939,4,7,108,23,7,0,0,9,3
E00067940,2,5,74,25,3,0,0,5,1
E00068006,5,15,85,10,0,3,0,0,1
E00068007,10,26,85,9,2,4,0,1,1
E00068008,7,15,131,5,4,3,1,0,1
E00068009,5,11,99,10,4,2,2,1,2
E00068010,7,22,164,9,3,1,1,3,1
E00068011,9,21,75,36,3,1,1,1,0
E00068012,15,27,102,22,6,0,1,4,2
E00068014,12,9,94,6,2,4,0,0,0
E00068015,3,15,111,12,0,1,1,1,5
E00068016,7,24,73,13,6,2,1,1,2
E00068017,14,23,94,16,1,0,0,0,2
E00068018,8,8,125,3,6,0,0,1,2
E00068019,10,19,95,19,5,3,0,1,2
E00068020,10,11,111,14,5,1,1,2,2
E00068021,4,15,64,19,3,3,0,0,0
E00068022,1,12,106,5,7,2,0,0,1
E00068023,6,6,101,16,6,1,0,0,1
E00068024,6,17,74,4,5,1,0,0,1
E00068025,13,6,58,14,1,4,0,3,0
E00068026,11,10,68,12,1,2,0,2,0
E00068027,11,18,71,13,4,2,0,0,0
E00068028,5,4,62,4,3,1,3,0,0
E00068029,7,7,47,6,1,1,0,1,1
E00068030,7,21,58,18,1,0,0,0,0
E00068031,4,25,53,24,2,0,0,0,0
E00068032,10,23,66,21,2,1,0,1,0
E00068033,6,19,46,4,0,5,0,1,0
E00068034,3,24,57,16,1,2,1,1,4
E00068035,8,13,91,3,2,3,0,0,0
E00068036,4,15,113,7,4,2,0,1,1
E00068037,4,32,167,11,5,2,0,0,0
E00068038,5,19,61,24,0,1,1,2,2
E00068040,6,14,85,27,3,0,0,1,3
E00068041,3,3,27,6,0,3,1,1,1
E00068042,6,18,62,10,0,0,0,0,0
E00068043,16,22,100,21,9,0,1,1,1
E00068044,10,18,111,25,3,3,2,1,5
E00068045,10,16,104,14,3,1,1,1,3
E00068046,14,18,98,22,2,2,0,2,0
E00068047,17,37,114,27,8,1,2,0,3
E00068048,19,20,174,36,6,2,0,1,1
E00068049,13,15,69,16,4,3,1,0,3
E00068050,14,17,91,14,3,2,1,1,1
E00068051,11,30,158,23,7,0,1,1,6
E00068052,11,21,111,16,3,1,0,1,2
E00068053,8,20,117,18,8,2,1,0,3
E00068054,12,23,92,21,2,2,0,3,4
E00068061,3,14,68,45,3,0,10,7,0
E00068064,3,15,90,49,3,0,3,11,2
E00068090,1,5,68,29,4,0,3,3,4
E00068091,1,9,17,12,1,1,0,0,0
E00068092,3,13,89,36,4,0,3,3,3
E00068093,2,8,72,31,1,0,10,3,0
E00068094,3,3,41,11,3,0,0,1,0
E00068095,8,18,97,36,4,0,2,3,1
E00068097,4,18,64,23,2,0,2,4,3
E00068098,1,19,69,44,1,0,1,1,1
E00068099,5,12,57,30,3,1,1,1,3
E00068100,1,16,60,21,5,0,1,2,1
E00068101,8,17,104,7,2,1,0,0,0
E00068102,2,10,77,4,2,0,0,1,0
E00068103,8,10,96,6,0,1,0,2,0
E00068104,3,15,171,11,10,0,1,2,1
E00068105,7,9,113,9,5,3,1,0,0
E00068106,1,2,112,6,13,1,3,0,5
E00068107,5,11,145,9,9,0,1,0,5
E00068108,4,14,136,16,2,6,0,0,3
E00068109,7,14,110,4,0,2,1,0,1
E00068110,5,14,101,5,2,0,4,3,0
E00068111,6,7,111,11,4,2,1,3,1
E00068112,3,5,99,10,3,0,0,0,2
E00068113,8,8,101,10,3,0,2,3,3
E00068114,2,12,92,15,5,1,0,1,1
E00068115,2,9,129,12,4,3,0,2,3
E00068116,4,5,114,15,1,1,0,1,1
E00068117,4,14,122,13,10,2,0,2,1
E00068118,4,6,131,14,5,0,0,1,0
E00068119,1,8,83,10,11,1,1,3,1
E00068120,9,15,140,27,5,2,0,4,0
E00068121,7,7,87,8,6,0,0,2,1
E00068122,5,10,69,8,2,2,0,0,1
E00068123,12,7,137,16,10,0,0,1,5
E00068124,4,13,123,12,5,0,0,0,2
E00068125,10,2,87,13,5,0,2,1,2
E00068126,2,8,110,12,5,1,3,2,1
E00068127,1,3,83,5,2,0,0,0,0
E00068128,3,13,137,10,8,0,2,1,5
E00068129,4,10,151,11,9,1,2,1,3
E00068130,4,4,90,8,3,4,0,0,1
E00068131,3,9,69,12,2,2,1,0,1
E00068132,4,15,131,8,5,2,1,0,3
E00068133,4,10,51,4,2,0,0,1,1
E00068134,4,9,134,7,3,1,0,1,2
E00068135,6,3,56,7,1,1,3,1,0
E00068136,2,12,119,13,13,0,0,2,0
E00068137,3,16,95,18,2,1,0,0,1
E00068138,3,15,117,14,3,0,0,1,2
E00068139,7,24,89,12,1,2,0,1,0
E00068140,2,12,168,9,3,0,0,1,3
E00068141,9,19,111,9,7,4,0,0,0
E00068142,7,13,119,8,1,0,1,0,1
E00068143,9,13,89,15,6,1,0,0,0
E00068144,3,1,82,8,1,1,1,0,2
E00068145,10,33,90,29,4,1,2,0,0
E00068146,6,12,75,25,1,1,0,0,0
