geocode,employee,inactive,self-employed,student,unemployed
E00049363,81,96,6,2,23
E00049365,124,58,26,6,14
E00049366,135,85,12,5,19
E00049368,152,96,6,5,9
E00049369,75,92,9,0,22
E00049370,123,65,19,12,11
E00049371,159,68,17,9,28
E00049374,89,95,8,1,22
E00049375,103,102,10,3,33
E00049376,80,86,8,2,28
E00049377,136,80,23,8,14
E00049378,125,120,16,8,29
E00049379,87,86,11,4,22
E00049380,87,130,12,3,27
E00049381,79,85,4,10,32
E00049382,78,107,11,1,16
E00049383,115,69,26,11,6
E00049384,104,79,5,8,17
E00049385,122,80,15,9,17
E00049386,109,101,10,11,21
E00049387,90,77,15,7,12
E00049388,162,107,22,8,24
E00049389,122,86,24,8,12
E00049390,117,83,11,6,11
E00049391,75,82,5,5,9
E00049392,123,74,20,8,13
E00049393,124,57,10,2,6
E00049394,114,100,7,4,8
E00049395,95,122,8,2,33
E00049396,125,91,18,8,5
E00049397,83,105,10,8,26
E00049444,128,67,22,7,7
E00049446,77,81,11,4,6
E00049447,136,65,21,11,19
E00049448,142,62,19,7,8
E00049449,113,83,17,4,13
E00049466,151,57,23,5,11
E00049468,95,52,9,6,8
E00049469,88,68,10,5,7
E00049470,98,77,17,0,11
E00049471,126,62,18,11,12
E00049473,124,87,17,9,13
E00049474,101,59,21,1,9
E00049475,104,74,9,3,7
E00049476,122,73,12,13,7
E00049482,272,44,25,9,7
E00049512,197,52,22,8,3
E00049774,123,64,17,3,99
E00049775,123,96,24,7,12
E00049776,137,56,22,11,13
E00049777,107,64,15,10,18
E00049778,97,74,16,5,14
E00049779,87,81,13,2,9
E00049780,116,84,21,4,22
E00049782,109,75,11,2,17
E00049785,100,75,22,5,17
E00049786,103,91,23,4,17
E00049787,89,109,4,1,25
E00049789,99,78,6,2,6
E00049790,100,68,13,2,17
E00049791,83,74,8,1,6
E00049793,107,61,16,4,29
E00049794,117,89,12,10,20
E00049795,174,46,16,6,12
E00049796,81,87,9,8,21
E00049797,105,112,18,4,25
E00049798,98,89,24,9,14
E00049799,72,66,9,2,21
E00049800,83,91,9,3,14
E00049801,106,81,20,7,13
E00049803,118,110,13,13,27
E00049936,102,78,8,1,23
E00049942,89,67,6,9,13
E00049943,124,73,19,2,16
E00049944,150,83,15,4,6
E00049945,132,81,14,9,15
E00049946,133,72,20,9,9
E00049947,125,80,16,10,14
E00049948,178,64,15,7,4
E00049949,132,82,9,0,15
E00049950,109,60,22,9,8
E00049951,91,86,12,5,11
E00049952,82,78,6,4,19
E00049953,113,58,15,5,22
E00049954,137,56,10,10,3
E00049967,133,74,10,6,16
E00049968,101,77,19,4,13
E00049969,128,67,14,6,14
E00049970,44,71,5,1,22
E00049971,143,77,18,4,14
E00049973,125,79,13,0,11
E00049974,107,72,10,6,19
E00049975,112,111,20,9,31
E00049977,203,84,21,5,18
E00049979,153,60,15,2,9
E00049980,142,61,10,10,8
E00049981,66,67,7,1,17
E00049982,101,85,18,13,38
E00049983,60,39,4,6,31
E00049989,65,80,8,3,38
E00049990,84,79,2,5,21
E00049992,49,72,5,5,9
E00049993,66,87,7,0,13
E00049994,118,67,6,5,7
E00049996,101,97,18,8,21
E00049997,103,63,9,2,10
E00049999,118,84,12,6,17
E00050000,69,78,8,6,7
E00050002,129,127,21,21,14
E00050005,147,48,13,7,5
E00050006,138,54,29,5,6
E00050007,140,46,19,1,8
E00050008,136,71,22,3,14
E00050009,218,93,25,10,35
E00050010,161,88,26,10,20
E00050011,129,93,16,8,21
E00050012,140,80,27,3,15
E00050013,113,86,20,6,7
E00050014,129,89,12,8,27
E00050015,146,66,9,9,6
E00050016,80,91,13,13,22
E00050017,86,119,23,8,20
E00050018,109,64,17,6,8
E00050019,88,76,10,8,10
E00050020,118,68,15,6,21
E00050021,113,82,12,7,25
E00050022,99,104,15,8,28
E00050023,134,97,9,4,21
E00050024,140,69,9,8,25
E00050025,99,105,13,7,25
E00050026,118,55,26,7,6
E00050027,134,62,28,3,7
E00050028,60,124,6,7,29
E00050029,88,81,19,7,13
E00050030,113,91,26,9,14
E00050031,159,85,29,13,9
E00050032,165,69,16,7,16
E00050033,99,89,19,8,21
E00050034,98,93,9,8,18
E00050035,107,70,7,1,20
E00050036,85,89,13,7,27
E00050037,95,84,12,12,17
E00050038,103,101,7,4,21
E00050039,71,100,12,7,27
E00050040,77,106,9,4,29
E00050041,68,100,16,16,12
E00050042,83,86,15,4,31
E00050043,85,95,19,8,21
E00050044,73,85,12,5,23
E00050045,101,96,12,12,16
E00050046,64,92,10,2,35
E00050047,97,64,9,8,33
E00050048,128,75,22,6,17
E00050049,99,62,17,5,16
E00050050,134,128,23,12,52
E00050051,110,62,12,6,11
E00050052,102,100,26,2,13
E00050053,69,56,10,0,8
E00050054,102,73,12,9,18
E00050055,152,50,33,10,8
E00050224,101,91,9,11,20
E00050225,99,85,8,9,6
E00050227,111,74,9,3,17
E00050228,110,111,4,9,30
E00050229,103,67,9,9,14
E00050230,151,87,19,7,9
E00050231,136,46,13,5,10
E00050232,152,104,21,11,16
E00050233,119,88,8,6,8
E00050234,108,71,21,4,8
E00050235,139,66,13,8,9
E00050261,112,48,14,3,6
E00050262,70,79,5,2,21
E00050263,115,81,13,1,11
E00050264,94,63,3,4,53
E00050265,77,71,5,3,10
E00050266,140,97,20,15,28
E00050464,116,90,12,6,14
E00050465,90,67,12,1,13
E00050466,166,34,15,8,18
E00050468,95,79,7,6,24
E00050469,128,93,9,8,23
E00050470,135,65,12,8,19
E00050471,64,79,11,2,24
E00050473,80,88,5,5,22
E00050474,137,84,11,6,13
E00050475,79,55,7,6,21
E00050476,80,53,10,2,11
E00050477,83,84,15,4,17
E00050478,113,75,10,7,19
E00050479,106,92,8,2,13
E00050480,129,70,17,2,17
E00050488,124,84,14,4,9
E00050493,69,70,4,1,14
E00050494,98,82,9,5,18
E00050495,181,79,20,10,26
E00050496,128,106,17,8,22
E00050497,260,50,29,7,11
E00050499,179,54,13,8,10
E00050501,155,90,4,8,28
E00050502,135,53,18,10,17
E00050503,62,82,2,3,22
E00050504,85,81,3,5,25
E00050593,86,64,10,6,13
E00050608,155,37,8,4,22
E00050609,55,52,1,1,20
E00050610,131,54,16,8,9
E00050616,110,84,8,2,12
E00050617,119,76,8,7,12
E00050657,162,102,35,13,14
E00050658,120,106,22,7,26
E00050659,111,78,19,4,18
E00050662,78,68,9,3,7
E00050664,96,57,7,2,6
E00050665,120,31,6,4,4
E00050668,134,80,10,8,5
E00050670,137,82,10,8,15
E00050686,131,82,18,12,22
E00050687,139,89,17,15,29
E00050688,125,58,20,7,11
E00050689,78,44,14,3,15
E00050690,107,93,18,11,24
E00050691,109,31,13,3,13
E00050730,102,56,7,2,20
E00050770,105,41,7,2,6
E00050771,162,59,15,7,5
E00050773,109,74,11,9,16
E00050774,126,64,19,0,3
E00050775,209,86,24,9,14
E00050776,133,78,10,5,11
E00050777,87,76,19,7,21
E00050778,113,91,9,6,12
E00050779,113,75,9,4,11
E00050780,117,77,11,5,10
E00050781,84,78,9,8,15
E00050782,95,79,13,1,7
E00050783,110,90,16,7,26
E00050784,98,81,9,10,14
E00050786,66,67,6,5,33
E00050787,141,52,14,3,10
E00050788,125,72,8,2,9
E00050789,52,86,4,0,18
E00050790,110,91,22,12,18
E00050791,102,89,6,3,6
E00050792,88,93,11,4,9
E00050793,137,88,8,5,19
E00050801,132,63,17,11,11
E00050802,144,58,8,4,4
E00050803,116,68,16,3,12
E00050804,85,72,11,4,10
E00050805,120,81,16,5,16
E00050806,70,61,9,3,3
E00050807,125,102,12,8,24
E00050808,95,85,9,4,16
E00050809,114,80,7,7,18
E00050810,83,87,6,7,19
E00050811,118,46,12,3,10
E00050903,84,92,3,2,14
E00050904,165,50,18,4,7
E00050905,93,59,13,7,18
E00050906,165,79,12,4,16
E00050907,101,71,4,1,19
E00050909,85,81,7,2,23
E00050910,155,55,19,3,12
E00050911,167,60,26,15,12
E00050912,91,72,14,2,8
E00050913,107,147,18,13,35
E00050914,177,108,25,9,18
E00050915,92,82,14,8,18
E00050916,78,91,20,8,19
E00050917,107,77,11,4,20
E00050918,95,69,7,8,21
E00050919,109,83,10,6,21
E00050920,86,65,5,1,12
E00050921,30,86,2,3,14
E00050922,125,54,12,10,17
E00050923,185,74,22,16,20
E00050924,114,53,15,3,7
E00050925,71,35,5,1,33
E00050926,92,99,6,9,25
E00050927,220,107,20,27,23
E00050928,159,57,11,8,21
E00050929,66,59,5,0,15
E00050930,224,44,20,5,18
E00050932,228,73,12,9,18
E00050933,109,64,10,7,12
E00050934,193,92,10,4,34
E00050935,125,59,17,12,17
E00050936,87,88,9,4,18
E00050937,100,88,19,14,18
E00050938,159,57,18,3,21
E00050939,111,70,9,6,20
E00050942,105,94,7,2,21
E00050943,106,98,9,2,19
E00050944,104,70,5,5,6
E00050945,72,75,8,4,9
E00050946,71,78,7,5,12
E00050947,119,73,12,4,17
E00050948,57,69,5,10,15
E00050949,197,104,22,12,29
E00050950,217,66,21,12,19
E00050951,141,80,15,5,18
E00050952,83,107,14,3,18
E00050953,82,74,15,1,16
E00050954,139,65,20,4,21
E00050955,101,86,13,6,22
E00050956,206,67,17,8,9
E00050957,98,51,7,1,20
E00050959,241,68,23,9,19
E00050960,107,58,21,7,7
E00050961,122,84,9,3,24
E00050962,138,52,17,8,10
E00050963,139,62,9,7,13
E00050964,114,69,8,7,11
E00050965,161,53,16,5,10
E00050966,222,98,30,15,19
E00050967,143,53,14,10,29
E00050968,122,71,10,3,19
E00050969,97,107,8,2,22
E00050970,180,60,15,9,19
E00050971,136,111,4,11,37
E00050972,159,61,21,20,11
E00050973,142,72,27,3,9
E00050974,123,84,19,6,3
E00050975,78,104,19,9,3
E00050976,102,86,9,5,17
E00050977,143,75,11,8,17
E00050978,133,54,14,7,6
E00050979,102,90,17,3,19
E00050980,136,85,13,8,14
E00050981,89,79,8,5,16
E00050982,69,60,5,1,21
E00050983,115,37,11,6,12
E00050984,113,64,13,7,21
E00050985,143,59,16,9,8
E00050986,82,72,9,3,26
E00050987,99,78,3,3,20
E00050988,59,68,11,5,37
E00050989,106,66,14,7,12
E00050990,141,57,13,4,16
E00050991,118,47,12,2,12
E00050992,143,74,21,18,10
E00050993,131,55,18,3,7
E00050994,160,66,14,6,8
E00051044,115,93,13,4,22
E00051049,121,72,13,9,27
E00168206,136,22,11,3,4
E00168207,139,52,12,3,8
E00168208,136,14,15,1,14
E00168209,133,43,17,10,11
E00168210,68,57,13,4,11
E00168211,111,48,9,5,9
E00168212,185,33,11,10,17
E00168213,87,11,6,6,4
E00168214,173,25,15,5,12
E00168216,207,40,28,12,11
E00168217,130,40,20,4,8
E00168218,136,51,16,11,18
E00168219,102,71,14,7,33
E00168220,175,16,10,5,10
E00168221,77,49,9,5,15
E00168222,166,41,15,7,11
E00168223,102,68,7,1,17
E00168224,205,71,19,13,14
E00168225,196,72,15,14,16
E00171359,166,35,15,7,10
E00171360,148,76,18,6,16
E00171361,60,54,12,4,15
E00171362,55,36,12,0,10
E00171363,123,27,13,7,11
E00171364,91,46,15,6,8
E00171365,48,53,6,3,2
