geocode,asian,black,mixed,other,white
E01007823,29,28,28,7,1566
E01007826,24,9,20,5,1468
E01007915,48,9,11,5,1342
E01007916,19,53,64,10,1383
E01007917,12,13,13,8,1414
E01007918,42,13,35,16,1529
E01007919,43,59,35,16,1450
E01007920,71,5,27,11,1524
E01007921,10,18,24,7,1512
E01007922,55,3,11,3,1334
E01007923,45,17,30,16,1694
E01007924,33,19,21,14,1456
E01007925,38,15,29,9,1539
E01007926,27,11,25,5,1646
E01008080,33,19,31,7,1393
E01008081,12,44,24,20,1381
E01008082,23,65,43,17,1340
E01008083,27,67,35,20,1365
E01008084,25,67,59,32,1461
E01013453,110,112,105,16,2015
E01013454,107,74,59,19,1270
E01013455,251,38,75,16,1541
E01013456,106,85,101,34,1716
E01013457,132,79,65,26,1536
E01013460,139,113,86,27,1652
E01013461,28,5,12,27,1563
E01013462,21,9,13,7,1474
E01013463,71,4,12,1,1436
E01013464,39,2,18,5,1388
E01013465,15,20,19,3,1604
E01013466,21,11,16,3,1491
E01013467,23,18,14,6,1328
E01013468,51,5,13,2,1544
E01013469,39,13,10,18,1200
E01013479,208,139,89,89,1510
E01013480,291,105,101,51,1502
E01013481,1232,125,50,23,455
E01013483,995,90,97,58,879
E01013484,1130,108,100,115,503
E01013485,1120,118,53,94,679
E01013505,12,11,26,2,1457
E01013506,8,4,31,8,1541
E01013507,19,6,28,7,1467
E01013508,33,7,14,0,1207
E01013509,12,8,36,2,1615
E01013510,22,6,35,3,1453
E01013511,36,6,20,1,1498
E01013512,32,25,28,17,1378
E01013513,7,18,16,0,1251
E01013522,80,46,69,30,1511
E01013523,49,44,38,29,1387
E01013524,137,92,78,63,2127
E01013525,60,42,52,32,1800
E01013526,23,11,22,2,1552
E01013527,18,8,17,5,1463
E01013528,65,17,42,12,1512
E01013529,69,31,50,9,2203
E01013530,26,33,40,8,1423
E01013531,19,28,40,2,1326
E01013532,12,13,33,9,1424
E01013533,25,20,41,1,1558
E01013534,24,33,27,6,1564
E01013535,37,32,50,19,1477
E01013536,28,38,40,5,1484
E01013537,28,19,27,8,1553
E01013538,38,23,25,2,1434
E01013542,312,41,53,23,1303
E01013543,304,6,38,36,1432
E01013547,64,38,45,25,1582
E01013548,26,25,44,6,1410
E01013549,14,28,29,1,1359
E01013550,35,32,24,3,1185
E01013551,94,42,53,15,1672
E01013552,26,34,41,9,1561
E01013553,19,17,22,2,1428
E01013554,78,51,50,13,1446
E01013555,18,31,20,7,1456
E01013556,60,24,33,2,1311
E01013557,30,3,9,3,1339
E01013558,159,52,30,20,1777
E01013559,50,8,22,3,1285
E01013561,27,20,26,3,1478
E01013564,87,22,37,11,1843
E01013574,35,12,14,0,1294
E01013575,61,10,15,7,1311
E01013576,55,19,26,2,1380
E01013577,46,10,26,6,1495
E01013578,42,18,28,3,1292
E01013579,47,24,30,4,1351
E01013580,31,12,22,3,1407
E01013581,22,24,51,1,1458
E01013582,22,14,28,1,1500
E01013595,41,45,76,13,2145
E01013596,11,11,8,4,1525
E01014315,13,2,9,2,1305
E01014316,38,7,26,2,1493
E01014317,39,23,35,1,1459
E01014318,14,7,12,1,1414
E01014319,22,8,17,6,1457
E01014320,54,5,22,1,1209
E01014321,17,13,16,1,1378
E01014363,7,2,7,0,1334
E01014364,30,8,9,0,1449
E01014365,5,2,17,2,1452
E01014366,21,49,44,7,1778
E01014367,28,31,29,4,1368
E01014368,27,17,18,2,1533
E01014369,13,3,17,4,1261
E01018575,7,4,7,0,1083
E01018576,26,3,8,0,1711
E01018577,12,3,20,2,2398
E01018628,7,12,11,2,1558
E01018669,8,0,16,3,2561
E01018670,7,1,20,0,2329
E01019405,17,2,6,0,1433
E01019406,3,1,9,0,1014
E01019407,42,10,34,3,2005
E01019408,10,4,16,3,1467
E01019409,12,4,22,1,1705
E01019410,5,1,18,1,1444
E01019411,18,2,14,1,1481
E01019412,8,6,18,3,1535
E01019413,7,1,11,6,1398
E01019414,6,0,4,3,1581
E01019415,15,6,50,3,1743
E01019416,2,1,4,2,1424
E01019417,30,8,17,3,1900
E01019418,5,4,13,1,1754
E01019419,22,4,30,5,1867
E01019423,0,2,3,3,1201
E01019424,0,2,9,0,1181
E01019425,29,0,25,3,1582
E01019426,28,4,25,4,1490
E01019427,29,5,37,5,1780
E01019428,3,1,13,0,1480
E01019429,7,2,8,2,1571
E01019430,6,3,12,1,1904
E01019446,7,1,14,0,1200
E01019447,26,3,11,3,1495
E01019448,11,3,9,0,1682
E01019449,3,7,15,1,1718
E01019450,10,0,9,0,1459
E01019454,4,2,12,3,1401
E01019455,15,2,1,2,1354
E01019460,7,3,9,0,1606
E01019461,1,1,11,5,1413
E01019462,1,0,2,0,1255
E01019463,12,4,15,1,1515
E01019467,4,4,15,0,1455
E01019472,52,10,35,3,2571
E01019477,3,0,3,1,2195
E01019528,6,7,16,0,1530
E01019533,5,4,9,0,1385
E01019536,24,6,16,2,1698
E01019537,23,5,21,0,1428
E01019538,76,37,36,3,1515
E01019539,16,18,16,1,1595
E01019540,11,6,8,1,1390
E01019541,49,11,14,2,1477
E01019542,45,5,25,5,1549
E01019543,20,18,20,1,1498
E01019544,28,10,18,3,1505
E01019546,32,5,11,0,1435
E01019548,42,12,15,3,2247
E01019554,56,19,23,1,1278
E01019555,31,12,27,0,1466
E01019556,71,18,21,6,1348
E01019557,21,9,23,2,1422
E01019558,13,5,5,5,1405
E01019559,10,11,5,6,1135
E01019560,11,12,13,1,1347
E01019561,13,16,21,1,1273
E01019562,16,11,12,1,1167
E01019569,38,18,21,6,1502
E01019570,8,8,14,1,1232
E01019571,30,5,29,1,1446
E01019572,1,9,19,0,1293
E01019573,8,14,24,2,1472
E01019574,15,2,8,0,1314
E01019575,26,16,25,4,1616
E01019576,55,26,21,3,1469
E01019577,18,29,11,0,1487
E01019578,28,18,25,1,1532
E01019579,101,23,17,3,1558
E01019580,5,24,9,1,1412
E01019581,36,21,27,0,1326
E01019582,15,15,15,1,1383
E01019583,26,6,7,2,1389
E01019585,109,16,26,15,2091
E01019586,15,3,16,5,1310
E01019587,20,17,12,6,1443
E01019588,10,5,12,9,1388
E01019589,13,3,9,1,1371
E01019590,5,6,18,0,1789
E01019591,11,5,22,0,1519
E01019592,15,2,12,2,1637
E01019593,12,4,3,1,1081
E01019594,17,7,12,1,1741
E01019595,24,0,9,2,2020
E01019596,8,2,7,2,1586
E01019597,4,1,7,0,1468
E01019598,11,3,7,7,1691
E01019599,4,0,11,1,1453
E01019600,4,1,10,0,1640
E01019601,3,2,4,1,1629
E01019602,4,0,12,0,1827
E01019603,4,2,5,1,1665
E01019604,14,2,13,4,1768
E01019605,1,1,13,0,1864
