geocode,female,male
E00084325,161,149
E00084326,91,184
E00084328,116,109
E00084329,162,170
E00084330,141,134
E00084331,87,82
E00084332,136,153
E00084333,150,167
E00084334,182,153
E00084335,167,181
E00084336,220,212
E00084337,144,112
E00084338,152,125
E00084339,172,182
E00084340,127,143
E00084341,179,144
E00084342,230,202
E00084343,193,195
E00084344,167,126
E00084345,148,113
E00084347,155,161
E00084348,174,141
E00084349,189,175
E00084350,170,154
E00084351,182,154
E00084352,161,149
E00084353,209,188
E00084355,144,145
E00084356,135,148
E00084357,122,136
E00084358,143,155
E00084359,146,161
E00084360,154,145
E00084361,167,153
E00084362,170,177
E00084363,169,203
E00084365,187,179
E00084366,175,149
E00084367,174,177
E00084368,148,152
E00084369,168,181
E00084370,140,151
E00084371,208,259
E00084372,126,129
E00084373,180,182
E00084374,138,167
E00084375,171,162
E00084376,154,170
E00084377,134,162
E00084378,156,180
E00084379,138,142
E00084385,110,104
E00084386,186,175
E00084387,144,150
E00084388,142,134
E00084389,153,118
E00084391,168,169
E00084392,177,196
E00084393,184,172
E00084394,139,147
E00084395,132,100
E00084396,182,186
E00084397,179,164
E00084398,140,161
E00084399,129,141
E00084400,141,176
E00084401,166,223
E00084402,208,211
E00084403,201,206
E00084404,201,233
E00084405,199,254
E00084406,205,228
E00084407,198,216
E00084408,182,183
E00084409,146,171
E00084410,173,176
E00084411,223,219
E00084412,157,191
E00084413,156,166
E00084414,203,209
E00084415,173,147
E00084416,195,220
E00084417,185,204
E00084418,207,230
E00084419,144,133
E00084420,153,144
E00084421,174,170
E00084422,146,127
E00084423,162,145
E00084424,163,161
E00084425,186,176
E00084426,169,174
E00084427,247,277
E00084428,191,183
E00084429,190,162
E00084430,228,232
E00084431,262,299
E00084432,209,265
E00084433,269,283
E00084434,226,246
E00084435,172,188
E00084436,153,171
E00084437,214,268
E00084438,190,224
E00084439,41,65
E00084442,149,190
E00084443,93,135
E00084444,64,112
E00084459,204,165
E00084460,156,120
E00084461,178,179
E00084462,201,238
E00084463,118,114
E00084464,171,142
E00084465,198,137
E00084466,269,206
E00084467,285,279
E00084468,224,192
E00084469,138,150
E00084470,146,137
E00084471,156,176
E00084472,131,129
E00084473,169,149
E00084474,151,154
E00084475,164,210
E00084476,129,133
E00084477,122,115
E00084478,126,129
E00084479,162,142
E00084480,132,120
E00084481,233,220
E00084482,195,168
E00084483,146,140
E00084484,163,127
E00084485,169,160
E00084486,172,158
E00084487,154,140
E00084488,177,172
E00084489,212,166
E00084490,152,164
E00084491,198,198
E00084492,163,161
E00084493,159,163
E00084495,176,183
E00084496,185,153
E00084497,160,151
E00084498,150,159
E00084499,163,145
E00084500,195,180
E00084501,172,148
E00084502,216,189
E00084503,157,134
E00084504,262,268
E00084505,186,164
E00084506,207,179
E00084508,236,229
E00084509,169,162
E00084510,187,186
E00084511,178,176
E00084512,314,309
E00084513,145,181
E00084515,297,305
E00084517,168,138
E00084518,154,149
E00084519,160,140
E00084520,251,257
E00084522,187,190
E00084523,145,154
E00084524,140,134
E00084525,159,148
E00084526,164,150
E00084527,144,158
E00084528,166,157
E00084529,182,155
E00084530,151,156
E00084531,149,164
E00084532,197,182
E00084533,182,169
E00084534,189,162
E00084535,220,213
E00084536,150,139
E00084537,186,186
E00084538,126,121
E00084539,203,207
E00084540,158,150
E00084541,290,296
E00084542,162,149
E00084543,205,191
E00084544,160,148
E00084546,189,147
E00084547,193,178
E00084548,282,248
E00084549,192,195
E00084550,151,161
E00084551,140,118
E00084552,166,167
E00084553,127,167
E00084554,156,135
E00084555,166,166
E00084556,137,110
E00084557,135,123
E00084558,161,153
E00084559,116,99
E00084560,171,156
E00084561,166,152
E00084562,138,120
E00084563,139,126
E00084564,161,157
E00084565,143,145
E00084566,166,163
E00084567,152,156
E00084624,175,183
E00084625,145,136
E00084636,294,306
E00084637,222,228
E00084638,146,162
E00084639,172,144
E00084640,146,140
E00084641,183,205
E00084642,132,104
E00084643,164,168
E00084644,165,191
E00084645,201,180
E00084646,220,193
E00084647,134,92
E00084648,216,179
E00084649,175,132
E00084650,180,169
E00084651,171,174
E00084652,152,162
E00084653,185,176
E00084654,192,168
E00084655,215,216
E00084656,226,212
E00084657,159,163
E00084658,167,144
E00084659,160,180
E00084660,175,167
E00084661,138,129
E00084662,167,149
E00084663,153,151
E00084664,143,140
E00084665,237,218
E00084666,186,173
E00084667,170,165
E00084668,174,164
E00084669,141,139
E00084670,198,189
E00084671,177,178
E00084678,161,174
E00084679,141,137
E00084680,156,215
E00084681,154,155
E00084682,139,110
E00084683,194,214
E00084812,160,183
E00084813,146,128
E00084814,162,131
E00084816,198,174
E00084817,146,130
E00084818,137,122
E00084819,200,192
E00084820,147,131
E00084821,110,102
E00084822,114,131
E00084823,137,134
E00084824,135,139
E00084825,151,142
E00084826,124,126
E00084827,184,167
E00084828,174,205
E00084829,167,149
E00084830,171,181
E00084834,201,189
E00084835,97,100
E00084837,146,143
E00084838,169,167
E00084840,198,186
E00084841,144,143
E00084842,117,124
E00084843,168,174
E00084844,144,155
E00084845,227,192
E00084846,174,188
E00084905,177,174
E00084906,160,153
E00084907,165,132
E00084908,183,143
E00084909,144,145
E00084910,162,163
E00084911,149,156
E00084912,138,127
E00084913,184,150
E00084914,162,148
E00084915,152,143
E00084916,164,140
E00084917,144,131
E00084918,160,143
E00084919,184,164
E00084920,182,159
E00084921,167,151
E00084922,158,153
