geocode,asian,black,mixed,other,white
E01003744,167,46,28,13,1083
E01004352,55,56,53,26,1730
E01004353,69,40,53,23,1621
E01004354,74,73,96,12,1513
E01004359,110,107,69,19,1368
E01004384,166,266,108,55,1228
E01004389,118,117,61,35,1282
E01004390,77,163,75,37,1244
E01021237,38,5,7,3,1331
E01021238,36,7,18,1,1325
E01021239,35,4,25,0,1379
E01021240,52,14,22,6,1534
E01021241,13,28,26,13,1493
E01021242,18,7,16,0,1186
E01021243,20,8,15,7,1639
E01021244,45,2,7,0,1392
E01021245,25,17,25,1,1381
E01021246,32,15,18,1,1412
E01021247,36,11,18,8,1409
E01021248,36,5,21,0,1371
E01021249,28,9,30,5,1487
E01021250,33,7,16,1,1491
E01021251,33,2,12,2,1538
E01021252,25,2,12,5,1384
E01021253,49,4,13,1,1632
E01021255,32,9,22,3,1297
E01021338,13,24,30,2,1386
E01021347,11,17,29,3,2418
E01021348,13,7,23,5,1528
E01021349,33,4,28,1,1358
E01021350,38,20,28,3,1630
E01021351,60,21,21,12,1470
E01021352,27,13,16,1,1620
E01021353,25,7,19,6,1722
E01021354,24,15,22,6,1228
E01021355,25,4,26,1,1954
E01021356,15,3,7,1,1397
E01021357,11,5,16,3,1479
E01021358,56,39,45,1,2089
E01021359,21,17,28,3,1983
E01021360,20,9,24,3,1945
E01021361,12,11,13,0,1588
E01021362,27,7,23,0,1430
E01021364,33,3,20,3,1583
E01021365,39,41,45,8,2158
E01021366,41,1,25,8,1482
E01021367,32,10,21,3,1442
E01021368,38,4,21,6,1454
E01021369,110,56,41,3,2677
E01021370,26,16,20,3,1574
E01021371,23,5,20,13,1665
E01021372,35,19,22,4,1745
E01021373,52,23,51,5,2260
E01021374,32,17,21,7,1458
E01021375,11,0,14,0,1127
E01021376,12,5,11,0,1378
E01021377,6,4,17,1,1728
E01021378,10,8,18,1,1573
E01021379,9,2,13,0,1811
E01021380,25,8,24,0,2254
E01021381,7,3,21,0,1142
E01021382,4,0,7,0,1281
E01021383,35,19,37,1,2044
E01021384,31,6,29,6,2262
E01021385,20,6,23,5,1277
E01021386,25,8,27,0,1590
E01021387,43,12,23,4,1886
E01021388,13,3,20,2,1585
E01021389,14,1,13,11,1787
E01021390,22,2,11,2,1560
E01021391,12,9,17,2,1672
E01021392,9,6,17,3,1636
E01021393,11,5,10,4,1479
E01021394,23,7,14,5,1395
E01021395,8,4,10,1,1447
E01021396,2,1,10,1,1448
E01021397,9,3,12,2,1738
E01021398,3,6,6,1,1477
E01021399,4,2,12,5,1583
E01021400,22,4,12,0,1649
E01021401,5,2,19,1,1482
E01021404,12,1,21,2,2027
E01021405,26,13,17,3,2240
E01021406,3,1,12,6,2144
E01021409,6,1,7,0,1792
E01021410,31,1,12,2,1611
E01021411,3,1,6,0,1217
E01021412,6,1,4,5,1455
E01021413,2,2,9,0,1256
E01021414,19,5,16,1,2104
