geocode,all
E00099213,46.0
E00099214,40.0
E00099215,43.0
E00099216,47.0
E00099217,46.0
E00099219,42.0
E00149527,49.0
E00149528,38.0
E00149529,35.0
E00149530,46.0
E00149531,50.0
E00149532,39.0
E00149533,58.0
E00149534,51.0
E00149535,50.0
E00149536,38.0
E00149537,30.0
E00149538,35.0
E00149539,30.0
E00149540,44.0
E00149541,43.0
E00149542,42.0
E00149543,26.0
E00149544,33.0
E00149545,34.0
E00149546,50.0
E00149547,38.0
E00149549,43.0
E00149550,51.0
E00149551,33.0
E00149552,30.0
E00149553,29.0
E00149554,51.0
E00149555,34.0
E00149556,36.0
E00149557,39.0
E00149558,38.0
E00149559,34.0
E00149560,33.0
E00149561,33.0
E00149563,44.0
E00149565,39.0
E00149568,60.0
E00149569,41.0
E00149570,47.0
E00149571,29.0
E00149572,44.0
E00149573,23.0
E00149574,34.0
E00149575,43.0
E00149576,47.0
E00149577,27.0
E00149578,41.0
E00149579,54.0
E00149580,39.0
E00149581,45.0
E00149582,38.0
E00149583,30.0
E00149584,34.0
E00149585,51.0
E00149586,32.0
E00149587,43.0
E00149588,39.0
E00149589,46.0
E00149590,36.0
E00149591,42.0
E00149592,38.0
E00149593,41.0
E00149594,37.0
E00149595,48.0
E00149623,37.0
E00149637,41.0
E00149643,46.0
E00149644,48.0
E00149645,40.0
E00149646,47.0
E00149647,62.0
E00149648,44.0
E00149649,50.0
E00149650,56.0
E00149651,53.0
E00149652,32.0
E00149653,39.0
E00149654,38.0
E00149655,40.0
E00149656,37.0
E00149657,40.0
E00149658,28.0
E00149659,29.0
E00149660,40.0
E00149661,52.0
E00149662,36.0
E00149663,52.0
E00149665,50.0
E00149667,34.0
E00149668,39.0
E00149669,38.0
E00149670,37.0
E00149671,36.0
E00149672,45.0
E00149674,31.0
E00149679,38.0
E00149694,38.0
E00149699,35.0
E00149700,40.0
E00149712,30.0
E00149713,34.0
E00149714,54.0
E00149715,54.0
E00149716,48.0
E00149717,45.0
E00149719,37.0
E00149720,37.0
E00149721,45.0
E00149722,38.0
E00149723,46.0
E00149724,32.0
E00149725,43.0
E00149726,40.0
E00149727,37.0
E00149728,38.0
E00149729,39.0
E00149730,39.0
E00149731,37.0
E00149732,38.0
E00149733,49.0
E00149734,45.0
E00149735,40.0
E00149736,40.0
E00149737,51.0
E00149738,35.0
E00149739,42.0
E00149740,27.0
E00149741,35.0
E00149742,39.0
E00149743,37.0
E00149744,35.0
E00149745,35.0
E00149746,41.0
E00149747,46.0
E00149748,53.0
E00149749,42.0
E00149750,40.0
E00149751,43.0
E00149752,48.0
E00149753,40.0
E00149754,42.0
E00149755,39.0
E00149756,32.0
E00149757,45.0
E00149758,41.0
E00149759,36.0
E00149760,46.0
E00149762,47.0
E00149763,47.0
E00149764,55.0
E00149765,48.0
E00149766,46.0
E00149788,29.0
E00149789,38.0
E00149790,38.0
E00149791,46.0
E00149792,33.0
E00149793,49.0
E00149794,39.0
E00149795,41.0
E00149796,39.0
E00149797,44.0
E00149798,40.0
E00149799,38.0
E00149800,49.0
E00149801,52.0
E00149802,49.0
E00149803,37.0
E00149804,56.0
E00149805,36.0
E00149806,42.0
E00149807,64.0
E00149808,41.0
E00149809,43.0
E00149810,48.0
E00149811,39.0
E00149812,49.0
E00149813,57.0
E00149814,37.0
E00149815,43.0
E00149816,42.0
E00149817,39.0
E00149818,33.0
E00149819,40.0
E00149820,52.0
E00149821,43.0
E00149822,40.0
E00149823,46.0
E00149824,40.0
E00149831,51.0
E00149832,40.0
E00149833,48.0
E00149852,48.0
E00149853,44.0
E00149854,50.0
E00149855,44.0
E00149856,49.0
E00149857,51.0
E00149858,44.0
E00149859,48.0
E00149918,51.0
E00149919,49.0
E00149920,50.0
E00149923,50.0
E00149924,52.0
E00149925,49.0
E00149945,43.0
E00149946,42.0
E00149947,61.0
E00149948,45.0
E00149949,39.0
E00149950,38.0
E00149951,37.0
E00149952,44.0
E00149953,24.0
E00149954,41.0
E00149955,41.0
E00149956,35.0
E00149957,36.0
E00149958,35.0
E00149959,31.0
E00149960,45.0
E00149961,43.0
E00149962,63.0
E00149963,41.0
E00149964,45.0
E00150093,45.0
E00150094,48.0
E00150095,41.0
E00150096,32.0
E00150097,52.0
E00150098,46.0
E00150100,42.0
E00150101,47.0
E00150102,39.0
E00150103,39.0
E00150104,45.0
E00150105,31.0
E00150106,37.0
E00150107,39.0
E00150108,48.0
E00150109,37.0
E00150110,43.0
E00150111,40.0
E00150112,45.0
E00150165,49.0
E00150166,46.0
E00150167,49.0
E00150168,48.0
E00150169,48.0
E00150170,47.0
E00150171,45.0
E00150172,54.0
E00150184,37.0
E00150190,45.0
E00150195,43.0
E00150196,46.0
E00150199,36.0
E00150200,43.0
E00150201,36.0
E00150202,41.0
E00150203,68.0
E00150204,49.0
E00150205,44.0
E00150206,44.0
E00150207,36.0
E00150208,56.0
E00150209,43.0
E00150210,37.0
