geocode,all
E00049242,28.88
E00049243,84.57
E00049244,15.42
E00049245,47.7
E00049246,44.9
E00049247,31.46
E00049248,63.1
E00049249,44.84
E00049250,50.67
E00049251,38.84
E00049252,78.15
E00049253,75.29
E00049254,44.13
E00049255,32.86
E00049256,53.55
E00049257,59.34
E00049258,70.45
E00049259,38.6
E00049260,47.13
E00049261,54.73
E00049262,58.15
E00049263,127.94
E00049264,72.21
E00049265,54.72
E00049266,150.32
E00049267,54.03
E00049268,52.81
E00049269,18.36
E00049270,29.41
E00049271,11.83
E00049272,48.94
E00049273,55.65
E00049274,62.25
E00049275,4.27
E00049276,64.98
E00049277,24.36
E00049278,49.15
E00049279,46.92
E00049280,24.53
E00049281,40.91
E00049282,53.03
E00049538,31.68
E00049539,59.81
E00049540,62.82
E00049542,71.04
E00049543,60.44
E00049545,5.93
E00049547,43.15
E00049548,43.92
E00049549,62.54
E00049551,31.88
E00049552,97.06
E00049553,21.78
E00049554,24.57
E00049555,13.17
E00049556,61.79
E00049558,63.25
E00049559,77.3
E00049560,26.05
E00049561,59.75
E00049562,45.58
E00049563,67.0
E00049564,74.58
E00049565,52.59
E00049566,86.05
E00049567,52.67
E00049569,50.81
E00049570,68.92
E00049572,74.17
E00049573,76.27
E00049574,22.78
E00049575,53.8
E00049577,58.45
E00049578,64.71
E00049579,42.42
E00049580,45.35
E00049581,41.02
E00049583,17.35
E00049584,65.9
E00049585,38.69
E00049586,34.64
E00049587,32.3
E00049588,29.84
E00049589,48.05
E00049590,1.28
E00049591,60.95
E00049592,36.98
E00049593,82.21
E00049594,76.07
E00049595,66.75
E00049596,49.04
E00049597,44.17
E00049598,63.39
E00049599,13.34
E00049601,10.4
E00049603,55.11
E00049604,5.12
E00049606,56.16
E00049611,16.67
E00049612,23.12
E00049616,65.84
E00049617,43.29
E00049618,58.78
E00049619,37.0
E00049620,76.26
E00049621,14.78
E00049622,70.55
E00049623,13.86
E00049624,53.35
E00049625,50.84
E00049626,15.28
E00049627,46.33
E00049628,55.33
E00049629,4.05
E00049630,54.53
E00049631,30.17
E00049632,45.98
E00049633,21.88
E00049634,68.23
E00049635,55.7
E00049636,49.38
E00049637,55.29
E00049638,38.64
E00049639,63.64
E00049640,2.7
E00049641,16.29
E00049642,52.94
E00049643,36.64
E00049644,90.37
E00049645,28.97
E00049646,13.18
E00049647,26.62
E00049648,31.49
E00049649,56.14
E00049650,60.09
E00049651,80.08
E00049652,78.46
E00049735,19.97
E00049744,51.9
E00049745,75.0
E00049746,6.77
E00049747,34.98
E00049749,61.76
E00049751,42.84
E00049763,12.59
E00049771,70.95
E00049773,76.18
E00049886,72.66
E00049887,46.72
E00049888,47.64
E00049889,59.67
E00049890,51.67
E00049891,66.54
E00049892,10.74
E00049893,69.12
E00049894,17.4
E00049895,68.74
E00049896,42.3
E00049897,30.82
E00049898,62.64
E00049899,80.91
E00049900,64.36
E00049901,87.36
E00049902,60.66
E00049903,44.36
E00049904,35.92
E00049905,46.98
E00049906,44.43
E00049907,43.54
E00049908,55.64
E00049909,31.72
E00049910,37.99
E00049911,47.26
E00049912,61.59
E00049913,41.9
E00049914,67.83
E00049915,74.45
E00049916,64.09
E00049917,56.98
E00049918,38.95
E00049919,30.97
E00049920,53.2
E00049921,73.16
E00049922,16.7
E00049923,29.23
E00049924,26.1
E00049925,56.89
E00049926,19.05
E00049927,49.3
E00049928,33.45
E00049930,45.37
E00049931,53.56
E00049932,17.01
E00049933,79.13
E00049934,57.68
E00049935,36.96
E00049937,64.57
E00049938,78.25
E00049939,64.08
E00049940,35.43
E00049941,53.64
E00049955,40.18
E00049956,67.61
E00049957,91.07
E00049958,74.03
E00049959,42.96
E00049960,35.61
E00049961,36.44
E00049962,28.19
E00049963,46.01
E00049964,19.12
E00049966,51.18
E00050226,98.71
E00050236,67.92
E00050237,64.81
E00050238,69.93
E00050239,67.49
E00050240,69.66
E00050241,39.93
E00050242,19.11
E00050243,43.22
E00050244,51.53
E00050245,50.19
E00050246,53.91
E00050248,26.17
E00050249,18.69
E00050250,65.68
E00050251,72.79
E00050252,72.9
E00050253,95.5
E00050254,38.27
E00050255,46.76
E00050256,106.91
E00050257,68.94
E00050258,36.37
E00050259,66.75
E00050260,70.59
E00050344,33.69
E00050345,53.41
E00050347,41.18
E00050348,31.94
E00050349,83.06
E00050350,9.12
E00050351,57.16
E00050352,20.53
E00050353,21.82
E00050354,19.85
E00050355,82.46
E00050356,62.37
E00050357,43.87
E00050358,24.95
E00050359,62.72
E00050360,10.18
E00050361,56.44
E00050362,16.05
E00050363,74.62
E00050364,22.43
E00050365,41.01
E00050366,45.26
E00050367,22.63
E00050368,87.14
E00050369,31.65
E00050370,67.39
E00050371,74.85
E00050372,33.79
E00050373,30.62
E00050374,22.02
E00050375,42.57
E00050376,90.68
E00050377,26.62
E00050378,11.14
E00050379,64.14
E00050380,48.9
E00050381,112.44
E00050382,24.37
E00050383,49.62
E00050384,111.31
E00050385,82.21
E00050581,81.51
E00050585,19.42
E00050587,17.87
E00050618,67.2
E00050772,59.52
E00050785,16.67
E00050794,36.05
E00050795,36.64
E00050796,21.2
E00050797,35.72
E00050798,82.89
E00050799,59.19
E00050800,87.61
E00164077,1.43
E00168215,76.67
E00168226,94.29
E00168227,94.14
E00168228,53.76
E00171358,5.84
E00171368,66.97
E00171369,51.53
