geocode,bicycle,bus,car_van,foot,home,moto,other,taxi,train_metro
E00056849,0,23,31,13,3,0,0,2,2
E00056892,0,25,40,28,2,1,0,3,0
E00056897,1,20,51,26,2,1,0,4,4
E00056993,3,33,87,30,5,1,1,0,1
E00056994,5,31,97,14,4,3,1,1,5
E00056995,1,40,73,13,2,0,1,1,0
E00056997,3,40,49,18,1,0,0,2,3
E00056998,5,46,81,26,7,0,0,3,3
E00056999,0,36,101,23,6,0,2,4,0
E00057001,3,32,109,26,2,2,1,3,4
E00057002,2,29,76,9,5,0,0,1,2
E00057003,7,21,90,12,8,1,3,4,1
E00057004,1,21,68,11,2,0,0,1,1
E00057005,0,17,31,12,3,0,0,2,2
E00057006,1,16,90,7,3,0,0,2,1
E00057007,2,24,97,10,3,0,0,2,0
E00057008,3,22,90,22,3,1,1,1,1
E00057009,2,37,53,29,2,2,0,1,4
E00057010,1,18,78,8,4,1,1,1,0
E00057011,4,29,161,26,5,2,1,1,3
E00057012,3,33,42,23,1,1,1,2,0
E00057013,2,21,23,11,1,0,0,2,4
E00057014,0,30,51,12,1,0,2,6,3
E00057015,3,28,26,20,4,1,1,2,4
E00057016,3,48,76,28,6,0,0,4,5
E00057017,3,29,73,22,3,1,0,1,3
E00057018,4,34,63,10,2,1,0,3,6
E00057019,3,31,83,16,2,1,1,4,6
E00057020,1,33,33,15,5,1,2,1,5
E00057021,6,32,84,25,4,2,0,2,2
E00057022,3,38,74,20,5,0,2,3,4
E00057023,2,29,45,12,2,0,1,1,1
E00057024,1,27,74,17,9,0,1,1,1
E00057025,0,30,90,28,3,0,1,2,5
E00057026,4,26,107,13,2,3,1,0,0
E00057027,3,46,81,19,0,0,4,6,7
E00057028,4,36,79,17,2,0,0,1,2
E00057029,3,60,75,20,4,0,0,2,4
E00057031,0,26,85,20,4,0,1,1,1
E00057032,2,32,57,22,1,0,0,1,1
E00057034,11,40,111,39,13,0,0,0,3
E00057035,2,25,89,17,2,1,0,1,2
E00057036,2,39,77,14,10,0,1,1,2
E00057037,0,36,67,10,3,2,1,0,0
E00057038,1,30,62,17,0,1,3,1,3
E00057039,1,23,46,13,2,1,0,3,1
E00057040,2,24,77,14,7,1,1,0,0
E00057041,2,22,83,16,8,1,0,2,1
E00057043,0,33,47,10,3,1,1,2,3
E00057044,3,25,90,13,5,1,1,1,1
E00057046,3,34,81,13,3,0,0,4,0
E00057047,1,17,69,12,3,1,1,3,3
E00057124,3,36,35,33,0,0,0,0,3
E00057138,0,33,33,20,0,0,3,3,1
E00057140,1,25,43,24,1,0,1,2,1
