geocode,asian,black,mixed,other,white
E02000001,940,193,289,154,5799
E02000038,1868,826,566,371,6883
E02000039,1069,433,277,214,4682
E02000040,1250,705,424,334,4484
E02000041,2155,825,360,432,5039
E02000042,2813,562,529,568,6167
E02000043,2209,201,319,319,4648
E02000044,1579,1211,432,321,4528
E02000045,1486,907,749,488,6607
E02000046,1654,282,383,310,4434
E02000047,3181,1787,610,557,5238
E02000048,1899,613,453,580,6272
E02000049,1508,2519,654,552,3270
E02000050,1891,919,592,385,6277
E02000051,1578,454,384,550,5681
E02000052,1124,599,516,336,7123
E02000053,3136,1098,441,459,3563
E02000054,1814,657,355,486,3894
E02000055,2326,775,454,688,6887
E02000056,908,200,297,467,7340
E02000057,1091,327,243,553,5270
E02000058,1102,338,404,529,7847
E02000059,3791,1172,522,560,4414
E02000060,1410,372,297,912,7929
E02000061,1478,259,400,564,5312
E02000062,1422,976,357,455,3130
E02000063,1338,777,386,826,3644
E02000064,921,652,351,522,3802
E02000093,6041,1043,338,420,3041
E02000094,3397,1176,372,524,3277
E02000095,5492,756,310,602,2761
E02000096,4370,315,190,270,2453
E02000097,3719,1041,324,638,3236
E02000098,3270,1011,352,706,2605
E02000099,3986,1216,391,502,2612
E02000100,4411,697,246,385,2649
E02000101,3038,2102,442,919,2831
E02000102,2612,1824,346,539,2466
E02000103,2024,1840,473,701,3685
E02000104,3111,898,295,440,2023
E02000105,4944,1282,362,383,2231
E02000106,2839,2242,504,787,3845
E02000107,2206,1371,590,808,5717
E02000108,3373,985,253,247,1726
E02000109,4424,2174,411,514,2341
E02000110,1668,1131,474,522,4292
E02000111,6476,1173,271,276,1586
E02000112,5040,1679,366,360,1987
E02000113,1798,4265,630,573,2389
E02000114,1854,1358,598,464,4736
E02000115,1033,974,572,580,5181
E02000116,1881,1867,599,482,3324
E02000117,1810,5025,827,612,3739
E02000118,5752,1425,345,271,1632
E02000119,1070,3708,440,446,1584
E02000120,1045,1128,633,494,5914
E02000121,6276,750,211,264,1432
E02000122,1249,937,505,684,4704
E02000123,2164,4867,1066,769,5853
E02000124,1056,1284,706,550,6626
E02000125,1666,2031,787,504,5827
E02000126,891,3057,546,706,2575
E02000130,520,1294,489,111,5500
E02000131,532,1966,721,128,5607
E02000132,598,582,363,129,6895
E02000135,570,2760,731,173,5500
E02000137,459,310,322,97,6638
E02000138,456,308,279,89,6804
E02000139,324,483,377,43,6057
E02000141,443,1152,444,69,4832
E02000147,568,201,237,129,6834
E02000150,409,519,357,86,6980
E02000156,519,308,380,76,10811
E02000166,457,454,506,217,6290
E02000167,533,148,376,149,6738
E02000168,587,464,536,193,6392
E02000169,893,187,467,295,5795
E02000170,910,382,471,378,6197
E02000171,761,335,485,211,6026
E02000172,1480,1220,707,392,6348
E02000173,1229,297,512,257,5380
E02000174,1114,879,474,331,5916
E02000175,1172,658,495,303,6220
E02000176,741,143,328,210,4951
E02000177,1237,1105,529,349,5728
E02000178,1101,1122,554,493,5587
E02000179,922,631,353,205,4218
E02000180,1195,899,487,202,5419
E02000181,988,293,344,241,5842
E02000182,1589,430,285,394,3999
E02000183,706,452,408,237,6110
E02000184,1697,1061,542,341,5241
E02000185,1179,1201,437,668,4805
E02000186,922,574,302,246,4643
E02000187,2295,1225,450,347,3838
E02000188,2565,899,378,453,4027
E02000189,1799,872,357,219,2697
E02000190,2005,597,391,246,4291
E02000191,2069,477,338,357,4256
E02000192,1703,643,391,232,4188
E02000193,1597,412,419,289,4913
E02000194,774,1808,717,141,5256
E02000195,2105,2021,581,225,4220
E02000196,2126,1967,490,184,2636
E02000197,2445,2511,667,208,3263
E02000198,1106,3130,699,123,3012
E02000199,981,3727,729,177,2816
E02000200,801,2832,722,139,3800
E02000201,722,3322,785,154,3298
E02000202,2811,2902,560,151,2124
E02000203,1538,3017,577,215,2192
E02000204,3711,2975,576,232,1913
E02000206,1320,3671,866,205,3477
E02000207,961,2926,842,134,4136
E02000208,2697,3253,768,305,2767
E02000209,3305,2093,495,188,2333
E02000210,1032,1721,691,115,4751
E02000211,874,705,356,95,5970
E02000212,3137,2078,566,206,2536
E02000213,2450,2805,800,314,3182
E02000214,780,783,396,85,4192
E02000215,2177,1534,853,224,5730
E02000216,2487,525,257,154,3315
E02000217,1533,1953,897,234,5071
E02000218,779,1420,355,104,3982
E02000219,1054,573,313,62,5684
E02000220,1750,1511,655,219,5746
E02000221,1639,1950,710,233,5288
E02000222,1040,771,495,125,5460
E02000223,347,2117,660,88,5159
E02000224,903,898,498,134,5251
E02000225,270,1045,296,73,5851
E02000226,974,476,229,61,5799
E02000227,688,1020,457,118,9128
E02000228,891,292,302,73,6051
E02000229,232,960,347,75,4760
E02000230,1559,798,659,168,6861
E02000231,1617,420,355,109,5184
E02000232,495,279,231,53,5149
E02000233,642,485,316,70,4622
E02000234,860,629,498,121,5915
E02000235,538,400,274,89,5667
E02000236,535,317,313,51,6443
E02000237,324,323,350,46,6432
