geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00025149,34,10,53,46,34,16,20,2,6
E00025150,39,21,64,93,42,31,11,8,14
E00025153,56,74,25,57,41,31,19,8,10
E00025154,36,40,37,41,33,32,22,8,16
E00025155,25,45,30,36,46,37,34,9,22
E00025158,51,48,37,48,35,33,13,2,15
E00025159,49,65,40,45,59,31,9,4,8
E00025160,28,46,39,23,51,49,34,15,27
E00025161,40,44,27,41,65,44,32,7,19
E00025162,35,43,26,40,50,39,42,8,24
E00025163,17,28,28,26,44,35,37,13,25
E00025164,39,37,47,45,60,48,51,10,14
E00025165,13,4,26,28,15,22,24,13,38
E00025166,25,26,45,57,42,33,27,15,19
E00025167,24,34,35,56,50,44,30,9,22
E00025168,46,28,47,52,40,27,29,14,18
E00025169,20,22,29,32,38,21,17,10,30
E00025170,30,24,40,37,55,37,31,9,9
E00025171,34,44,22,38,44,19,30,7,29
E00025172,47,55,38,49,48,45,24,7,16
E00025173,27,20,43,39,37,31,22,10,17
E00025460,74,35,47,50,43,28,15,6,10
E00025461,61,40,55,64,34,24,21,6,16
E00025462,18,20,23,28,40,36,43,25,222
E00025467,45,37,36,35,68,50,29,14,21
E00025469,19,43,31,37,47,52,44,14,19
E00025471,0,1,2,7,24,36,38,16,25
E00025472,9,9,27,18,32,32,20,10,35
E00025473,41,17,122,89,47,33,33,13,24
E00025476,32,54,41,36,45,78,43,21,23
E00025478,19,19,19,23,32,21,21,4,18
E00025480,31,35,36,25,71,40,23,8,40
E00025486,31,32,26,28,34,51,60,7,55
E00025487,22,34,31,33,39,63,37,19,19
E00025489,14,24,41,25,48,48,29,7,27
E00025492,36,47,31,32,52,44,24,16,30
E00025493,43,48,23,35,58,44,39,16,15
E00025498,30,29,28,47,27,37,31,16,30
E00025499,38,26,38,42,47,40,21,9,13
E00025500,40,43,49,55,53,32,22,7,21
E00025501,16,22,26,21,34,26,32,13,38
E00025502,47,30,31,41,48,37,20,5,13
E00025503,60,69,42,37,63,45,38,8,28
E00025504,52,52,31,36,57,45,30,21,74
E00025505,73,58,23,50,72,34,44,14,13
E00025506,49,93,41,31,59,70,45,15,26
E00025507,64,53,35,53,55,41,25,8,16
E00025508,75,50,43,41,31,48,32,10,14
E00025509,163,76,48,74,49,36,33,15,28
E00025510,127,63,71,48,46,61,39,13,14
E00025511,57,89,57,34,64,70,38,15,21
E00025512,127,60,54,71,35,43,19,8,7
E00025513,171,77,81,63,35,34,22,10,11
E00025514,82,64,56,47,46,45,36,7,17
E00025515,166,77,63,62,42,23,18,7,10
E00025516,178,85,55,67,46,41,20,3,8
E00025517,177,77,69,65,35,31,32,8,8
E00025518,112,46,46,48,35,25,30,10,12
E00025519,44,38,46,70,54,31,35,7,10
E00025520,20,32,41,40,48,38,17,12,23
E00025521,37,30,31,41,56,36,36,18,23
E00025522,48,37,42,58,74,35,18,18,27
E00025523,51,43,36,75,64,41,20,6,13
E00025524,18,11,24,27,27,13,37,13,33
E00025525,53,39,48,48,40,46,30,11,6
E00025526,39,51,25,45,38,46,35,11,20
E00025527,48,60,34,47,43,39,28,14,17
E00025528,57,59,48,53,51,42,38,15,17
E00025529,71,54,54,53,49,42,38,9,24
E00025530,27,23,40,28,30,37,27,7,24
E00025794,70,39,58,33,45,26,26,10,20
E00025795,50,66,37,46,51,37,24,4,18
E00025796,57,38,56,41,39,39,28,16,40
E00025797,45,56,34,37,40,31,21,10,41
E00025798,59,50,44,47,35,40,35,11,18
E00025799,91,65,53,56,56,33,35,11,28
E00025800,59,52,44,95,40,33,24,9,18
E00025801,79,57,55,42,54,32,32,7,17
E00025802,35,27,49,42,38,30,26,5,11
E00025803,23,28,34,29,42,49,34,8,9
E00025804,6,6,24,12,42,35,37,7,17
E00025805,14,20,12,11,14,17,32,16,45
E00025806,18,29,23,24,35,47,38,14,24
E00025807,39,29,52,33,44,35,44,16,26
E00025808,24,22,34,25,48,42,24,17,25
E00025809,86,56,55,54,45,29,26,9,12
E00025810,20,26,31,20,32,33,36,9,31
E00025811,59,44,45,49,37,40,17,8,23
E00025812,26,31,38,43,34,34,22,6,15
E00025813,52,62,65,40,58,38,22,8,10
E00025814,40,40,64,42,50,41,30,6,13
E00025815,24,10,33,35,24,32,30,19,29
E00025816,43,44,34,59,46,32,23,9,20
E00025817,37,32,48,39,37,47,36,15,25
E00025818,41,43,38,42,46,34,24,14,24
E00025819,49,65,38,53,56,23,41,14,41
E00025820,36,48,48,35,42,48,31,7,30
E00025821,75,37,47,39,37,29,24,7,13
E00025822,80,52,37,38,62,29,16,6,21
E00025823,62,56,41,41,58,28,22,11,28
E00025825,20,41,35,19,50,61,42,16,21
E00025826,36,52,37,35,37,33,27,12,17
E00025827,24,27,35,32,46,34,40,6,23
E00025828,41,56,27,41,36,35,30,8,22
E00025829,14,26,15,20,29,25,33,12,17
E00025830,50,47,47,46,41,34,17,14,15
E00025950,21,7,37,27,34,16,7,4,11
E00025951,28,7,37,52,18,24,9,1,1
E00025952,22,18,28,27,22,27,7,9,10
E00025953,32,17,38,28,26,20,25,14,15
E00025954,31,32,42,31,33,34,21,7,11
E00025955,52,39,40,33,46,24,21,8,12
E00025957,14,9,17,13,31,46,20,14,15
E00025958,15,26,43,36,30,18,11,1,3
E00025959,25,15,38,22,28,29,31,11,18
E00025961,14,24,31,17,31,23,16,6,7
E00025962,47,34,34,39,36,27,15,7,14
E00025963,15,8,75,61,50,25,8,2,2
E00025964,44,42,46,36,34,24,19,5,5
E00025993,25,14,30,36,37,25,13,7,2
E00025994,12,5,23,37,14,11,3,2,4
E00025995,57,68,38,38,31,22,15,2,12
E00025996,46,35,44,59,56,34,31,5,12
E00026000,52,54,52,40,43,31,25,13,19
E00026001,46,54,56,37,58,54,28,11,37
E00026002,58,34,43,33,34,15,18,8,24
E00026003,57,27,42,60,42,23,27,8,14
E00026004,37,37,41,43,41,27,30,7,9
E00026005,20,31,34,22,42,47,24,18,31
E00026007,73,64,69,66,63,47,25,15,14
E00026008,46,50,49,40,44,15,19,12,24
E00026010,39,31,35,23,34,30,14,2,12
E00026011,49,30,46,39,41,26,24,2,15
E00026014,91,67,48,45,53,26,41,10,22
E00026015,14,19,19,29,39,63,31,14,17
E00026017,53,40,69,45,47,40,26,7,11
E00026018,43,49,39,43,56,41,27,12,22
E00026021,39,19,63,28,31,13,17,3,15
E00026022,33,49,47,42,51,43,25,14,35
E00026026,25,18,36,36,37,34,18,5,8
E00026027,22,36,58,37,55,57,49,17,65
