geocode,asian,black,mixed,other,white
E00008154,39,58,24,9,257
E00008155,36,163,22,5,115
E00008156,43,75,20,3,125
E00008158,62,161,44,14,91
E00008188,28,78,23,6,165
E00008189,25,80,19,6,144
E00008302,13,28,6,5,193
E00008305,54,4,18,2,267
E00016395,31,85,15,7,146
E00016397,133,76,33,3,238
E00016398,16,85,25,0,129
E00016402,32,141,20,4,108
E00016403,46,192,29,9,90
E00016404,83,44,25,9,207
E00016405,63,37,12,7,182
E00016407,42,78,19,11,104
E00016408,14,12,14,10,98
E00016409,80,153,36,11,108
E00016410,52,20,29,6,222
E00016411,54,104,15,18,182
E00016412,67,109,17,3,151
E00016413,45,103,13,10,131
E00016414,41,137,28,9,126
E00016415,53,145,29,8,105
E00016416,45,94,21,8,95
E00016417,73,142,30,10,96
E00016419,63,171,15,10,102
E00016420,55,164,25,14,87
E00016421,73,148,13,9,56
E00016422,52,186,14,15,81
E00016423,77,164,19,16,85
E00016424,80,119,17,23,71
E00016426,42,119,27,7,118
E00016427,35,131,15,1,54
E00016431,12,60,21,19,125
E00016432,70,45,16,10,208
E00016433,33,66,13,6,179
E00016434,51,211,30,13,102
E00016436,22,87,18,5,74
E00016437,81,251,38,13,155
E00016438,50,24,7,12,150
E00016439,23,185,16,8,139
E00016440,43,192,12,4,81
E00016441,41,183,25,7,181
E00016442,47,184,32,10,81
E00016722,45,240,32,7,74
E00016724,39,79,21,10,141
E00020298,59,16,13,13,233
E00020415,85,13,6,7,214
E00020416,46,10,12,10,229
E00020417,57,30,10,1,215
E00020418,7,9,6,2,198
E00020419,34,13,13,7,259
E00020421,18,10,7,1,279
E00020422,32,8,10,2,218
E00020423,48,30,18,13,190
E00020424,49,7,8,1,169
E00020425,146,17,9,4,215
E00020426,34,8,14,6,190
E00020427,65,17,8,2,282
E00020428,53,1,13,5,194
E00020429,54,3,9,8,197
E00020431,21,75,18,8,163
E00020432,55,97,24,16,153
E00020433,11,56,24,11,155
E00020434,20,0,10,7,209
E00020435,66,9,20,8,272
E00020436,44,14,17,9,116
E00020437,46,7,12,10,234
E00020439,28,158,21,11,215
E00020440,51,17,17,13,254
E00020442,24,29,19,2,247
E00020443,68,16,22,20,321
E00020444,78,33,14,12,352
E00020445,36,44,15,11,249
E00020446,108,13,23,10,225
E00020447,14,63,18,13,192
E00020448,15,38,11,2,126
E00020449,30,7,11,4,230
E00020450,37,13,13,5,226
E00020451,57,5,14,2,247
E00020452,24,7,3,6,156
E00020453,33,6,17,5,225
E00020454,44,7,6,1,154
E00020455,13,127,22,0,150
E00021218,96,31,24,13,327
E00021219,56,7,6,1,180
E00021220,96,8,12,4,228
E00021223,87,14,15,5,267
E00021224,138,28,16,7,220
E00021225,81,9,12,4,186
E00021227,57,6,11,3,192
E00021228,120,16,5,2,216
E00021229,165,21,14,1,108
E00021230,52,1,12,4,179
E00021231,20,10,14,1,165
E00021238,131,6,12,8,241
E00021239,133,5,16,3,129
E00021240,53,8,11,7,225
E00021241,65,5,9,7,188
E00021243,155,49,16,6,172
E00021244,78,29,14,6,127
E00021245,62,15,19,1,149
E00021246,223,38,17,4,235
E00021247,209,44,18,1,130
E00021248,161,52,22,11,134
E00021249,104,34,18,1,172
E00021251,123,24,5,6,134
E00021252,76,6,11,3,171
E00021253,114,12,22,4,152
E00021254,79,9,14,10,125
E00021255,70,3,7,2,139
E00021256,63,8,15,12,144
E00021257,47,11,19,3,162
E00021258,123,17,12,5,203
E00021259,135,14,14,22,214
E00021422,115,11,6,8,69
E00021425,30,2,17,2,181
E00021426,177,49,11,5,107
E00021427,27,7,12,6,177
E00021510,60,5,9,3,163
E00021511,53,3,12,12,125
E00021516,89,16,13,8,126
E00021517,110,20,8,7,159
E00021518,144,15,9,6,163
E00021519,97,10,20,9,327
E00021520,60,2,10,5,139
E00021521,25,8,15,0,211
E00021522,293,40,16,4,115
E00021524,269,34,43,31,213
E00021525,123,8,9,3,165
E00021526,117,12,14,5,194
E00021527,105,4,9,4,195
E00021528,52,7,15,0,185
E00021529,41,60,6,1,84
E00021531,348,62,11,4,172
E00021532,94,5,13,10,196
E00021533,33,2,2,5,200
E00021534,59,4,9,6,147
E00021535,86,5,8,4,183
E00021536,44,11,13,2,212
E00021537,90,12,19,13,205
E00021538,151,7,18,15,493
E00021539,70,5,9,4,164
E00021541,90,1,7,8,123
E00021542,91,5,6,4,112
E00021543,77,3,17,4,169
E00021544,47,3,5,5,120
E00021546,63,0,8,6,119
E00021547,130,21,1,12,114
E00021549,173,28,6,6,173
E00021550,133,51,41,8,170
E00021552,107,14,17,7,96
E00021553,181,15,10,22,121
E00021554,44,25,6,10,174
E00021555,231,49,11,14,142
E00021556,97,0,14,8,166
E00021557,86,10,20,9,215
E00167079,46,7,9,9,151
E00167080,104,35,21,5,225
E00167081,44,9,14,13,199
E00167108,113,22,27,3,235
E00167109,95,28,14,15,109
E00167110,152,23,19,3,96
E00167111,97,6,10,17,152
E00167112,359,44,39,24,329
E00167113,280,52,23,11,107
E00167114,228,14,19,8,195
E00167115,283,90,21,29,304
E00167116,85,31,8,7,149
E00167117,38,7,14,5,69
E00167118,75,10,9,5,145
E00167119,138,8,8,2,149
E00167120,123,21,21,10,108
E00167121,93,5,12,18,137
