geocode,asian,black,mixed,other,white
E00032987,34,4,22,10,128
E00032988,8,15,35,0,290
E00032989,16,24,47,14,232
E00032990,31,30,27,23,219
E00032991,8,24,34,22,232
E00032992,14,44,31,12,139
E00032993,19,15,29,35,184
E00032994,0,2,10,4,95
E00032995,1,20,9,20,218
E00032996,3,4,8,8,394
E00032997,14,18,15,2,162
E00032998,22,11,20,4,280
E00032999,30,35,11,14,269
E00033000,60,6,13,0,98
E00033002,11,43,31,9,133
E00033004,12,4,12,8,216
E00033005,21,14,21,12,334
E00033006,5,4,6,2,254
E00033007,17,10,12,12,266
E00033008,5,8,14,10,308
E00033013,27,11,23,24,117
E00033015,74,3,4,48,80
E00033016,262,35,18,135,147
E00033018,11,3,7,2,247
E00033019,46,36,28,21,219
E00033020,14,3,14,1,199
E00033021,56,16,11,18,161
E00033023,17,13,18,4,381
E00033024,8,5,21,3,141
E00033066,2,9,17,7,207
E00033067,15,14,13,11,226
E00033069,3,5,17,17,206
E00033070,6,13,16,8,236
E00033132,1,3,1,7,447
E00033133,0,0,3,0,363
E00033134,11,0,3,0,176
E00033135,19,0,8,3,415
E00033136,3,0,2,0,220
E00033137,7,11,12,20,239
E00033138,2,8,3,0,158
E00033139,0,0,3,0,245
E00033140,0,0,2,0,200
E00033141,0,1,0,0,207
E00033142,4,0,0,0,269
E00033143,6,15,3,0,237
E00033144,9,3,11,1,180
E00033145,2,4,6,0,282
E00033146,10,3,5,1,285
E00033147,0,4,2,7,295
E00033148,0,0,2,0,256
E00033149,3,1,4,0,218
E00033150,9,7,1,1,298
E00033151,3,5,4,0,250
E00033152,25,10,11,14,245
E00033153,4,5,5,0,413
E00033154,2,10,1,0,143
E00033155,7,5,2,5,247
E00033156,4,11,1,16,206
E00033157,14,19,5,3,285
E00033158,3,9,1,0,289
E00033159,7,4,9,20,157
E00033160,21,27,10,14,282
E00033161,6,2,9,0,278
E00033162,15,21,12,17,215
E00033163,6,22,7,7,235
E00033164,1,0,4,1,345
E00033171,0,1,5,0,339
E00033172,5,3,3,0,231
E00033173,0,0,5,0,310
E00033174,0,0,1,0,296
E00033175,0,0,1,0,278
E00033176,0,1,6,0,257
E00033177,1,1,6,1,289
E00033178,0,3,4,0,167
E00033179,1,4,5,0,312
E00033181,29,12,23,11,350
E00033182,32,34,19,12,271
E00033183,45,2,16,9,514
E00033185,10,16,11,13,290
E00033186,19,1,19,8,271
E00033187,10,2,10,4,192
E00033188,11,12,14,14,276
E00033189,60,80,40,94,235
E00033190,53,99,66,190,166
E00033191,27,18,20,6,378
E00033192,43,30,13,3,345
E00033193,3,0,21,0,303
E00033194,34,16,22,3,270
E00033195,3,2,12,1,231
E00033196,11,17,12,22,230
E00033197,5,10,25,1,331
E00033198,16,5,16,4,352
E00033199,6,8,7,0,164
E00033200,39,25,12,0,213
E00033201,16,5,12,0,202
E00033202,14,6,15,0,280
E00033203,5,3,13,0,226
E00033204,3,3,6,4,236
E00033206,31,11,18,10,487
E00033207,28,59,13,32,161
E00033208,43,46,27,35,106
E00033209,26,58,53,38,149
E00033210,30,65,15,44,117
E00033211,48,52,35,64,158
E00033212,19,24,38,69,164
E00033213,29,10,13,6,343
E00033214,51,101,43,154,189
E00033215,39,64,32,80,134
E00033216,12,18,22,27,175
E00033217,12,12,23,8,232
E00033218,7,8,19,11,258
E00033219,9,6,16,4,343
E00033220,22,9,20,4,334
E00033221,12,36,26,10,165
E00033222,2,11,11,3,151
E00033223,9,38,13,41,147
E00033224,0,12,4,2,283
E00033225,8,10,8,16,261
E00033226,16,15,14,0,372
E00033227,2,8,15,1,236
E00033228,17,9,10,8,297
E00033229,6,0,1,0,277
E00033230,0,1,0,0,278
E00033231,9,7,7,0,180
E00033235,0,0,6,0,222
E00033237,0,13,2,3,258
E00033238,24,3,13,5,418
E00033242,5,3,5,0,220
E00033245,0,11,1,2,301
E00033246,2,6,6,0,239
E00033247,14,13,3,2,301
E00033248,3,14,2,4,271
E00033249,6,6,6,5,262
E00033250,0,0,5,4,217
E00033251,9,10,5,7,191
E00033252,9,15,17,6,303
E00033253,4,9,1,0,226
E00033254,4,7,10,1,336
E00033255,26,4,4,0,233
E00033256,0,0,3,0,222
E00033257,16,4,6,5,277
E00033258,0,0,3,0,326
E00033259,4,1,1,4,125
E00033260,6,0,6,0,233
E00033261,3,0,2,0,242
E00033262,6,0,1,0,147
E00033263,7,4,1,0,133
E00033264,0,8,7,1,263
E00033267,16,1,4,2,227
E00033268,5,4,6,0,276
E00033269,6,10,9,0,218
E00033270,10,2,4,2,327
E00033276,1,3,3,0,218
E00033278,15,2,3,1,204
E00033279,10,1,2,0,263
E00033281,10,6,2,0,289
E00033282,5,0,2,3,293
E00033283,0,0,6,0,270
E00033284,11,6,5,8,221
E00033285,20,0,7,2,271
E00033286,0,1,6,1,210
E00033287,9,4,2,2,289
E00033288,5,12,9,0,295
E00033298,1,2,4,1,322
E00033299,1,2,2,0,304
E00033300,0,1,5,0,228
E00033306,2,0,8,4,266
E00033312,0,7,5,0,264
E00033315,4,0,5,0,345
E00033318,8,5,10,10,322
E00033319,6,8,11,2,392
E00033328,8,5,3,0,248
E00033329,5,2,10,1,298
E00033330,14,0,6,0,300
E00033338,8,0,5,1,260
E00033351,0,7,0,0,293
E00033354,0,8,6,0,200
E00033356,12,4,7,0,327
E00033357,10,2,10,1,243
E00033358,29,0,4,0,188
E00033359,7,3,10,0,304
E00033360,3,2,6,9,334
E00033367,14,9,19,3,291
E00033368,23,2,3,0,241
E00033369,10,3,10,1,349
E00033370,10,2,10,0,250
E00033372,35,1,8,8,239
E00033373,17,1,25,9,422
E00033374,5,3,1,1,265
E00033378,7,0,16,0,311
E00033379,23,4,11,0,235
E00033380,6,0,3,0,237
E00033382,7,1,11,18,295
E00033386,6,2,20,1,323
E00033387,3,1,14,11,190
E00033388,6,5,6,12,259
E00033389,12,0,9,1,271
E00033391,8,2,16,9,311
E00033392,8,9,15,4,249
E00033394,8,5,13,5,253
E00033395,9,4,11,6,305
E00033396,9,0,20,0,262
E00033397,16,6,15,6,280
E00033399,14,5,13,0,298
E00033400,6,0,6,0,287
E00033401,12,4,8,0,251
E00033402,9,5,10,1,321
E00033403,16,4,6,4,318
E00033404,10,2,8,5,307
E00033405,9,1,9,1,285
E00033406,9,1,11,9,291
E00033407,4,1,6,0,317
E00033408,4,6,13,8,296
E00033409,8,0,3,0,303
E00033410,7,5,7,2,268
E00033411,2,8,10,0,310
E00033412,18,6,11,2,310
E00033413,15,8,6,2,211
E00033414,6,5,14,0,305
E00033415,11,4,3,2,254
E00033416,10,12,14,0,323
E00033417,16,2,9,3,309
E00033419,2,1,7,1,321
E00033420,4,1,14,6,363
E00033421,9,18,12,8,262
E00033423,7,4,16,1,287
E00033424,6,2,1,6,289
E00033425,1,3,15,0,226
