geocode,asian,black,mixed,other,white
E01007317,1,16,10,1,1465
E01007385,8,2,7,2,1414
E01007388,5,10,12,4,1584
E01007389,3,1,12,1,1379
E01007390,7,1,19,0,1500
E01007391,8,11,20,2,1427
E01007392,10,3,7,1,1517
E01007393,19,9,12,2,1795
E01007394,6,4,5,3,1366
E01007395,5,12,8,9,1982
E01007396,1,7,14,0,1558
E01007397,3,9,10,5,1429
E01007398,4,0,3,1,1624
E01007399,2,7,9,1,2038
E01007419,1,1,10,6,1703
E01007421,7,7,12,0,1304
E01007422,10,2,12,0,1547
E01007423,6,3,16,4,1626
E01007424,6,7,13,1,1644
E01007425,10,4,4,2,1450
E01007426,12,2,9,0,1535
E01007427,18,6,20,4,1506
E01007428,7,5,6,1,1426
E01007429,9,1,6,0,1406
E01007430,11,3,19,2,2242
E01007431,5,0,13,2,1343
E01007432,4,0,9,1,1417
E01007447,3,3,8,0,1530
E01007450,19,7,12,1,1477
E01007452,7,2,9,1,1536
E01007453,6,7,5,1,1539
E01007456,5,2,9,1,1739
E01007457,8,0,27,0,1613
E01007458,11,3,9,1,1431
E01007459,1,3,7,1,1497
E01007460,8,25,7,2,1395
E01007461,23,19,12,2,1591
E01007462,25,18,18,7,1534
E01007463,21,22,8,4,1711
E01007696,7,2,9,0,1460
E01007746,7,8,14,0,1513
E01007801,7,4,6,2,1472
E01007802,11,4,4,6,1305
E01007803,5,1,12,1,1318
E01007808,14,0,3,2,1450
E01007824,11,7,36,2,1337
E01007825,20,5,22,2,1408
E01007827,12,17,22,4,1449
E01007828,66,43,43,14,1544
E01007829,89,27,39,11,1396
E01007830,20,17,24,10,1476
E01007831,24,19,34,3,1443
E01007832,17,15,33,11,1467
E01007833,21,11,16,3,1597
E01007834,51,19,21,12,1551
E01007835,13,11,5,4,1409
E01007836,13,16,17,0,1585
E01007841,15,4,17,6,1623
E01007843,18,14,18,14,1536
E01007846,21,10,13,1,1449
E01007847,73,65,22,18,1119
E01007848,125,174,66,75,1277
E01007849,195,184,84,135,1515
E01007850,53,29,39,18,1423
E01007851,303,171,87,97,825
E01007852,52,47,30,11,1342
E01007853,35,131,48,14,1340
E01007854,239,128,148,120,1100
E01007855,314,178,110,89,1344
E01007856,29,74,37,22,1155
E01007857,44,85,57,4,1367
E01007858,64,12,47,14,1306
E01007859,172,27,43,36,1360
E01007860,153,56,39,62,1243
E01007861,44,4,23,8,1446
E01007862,387,73,150,36,3537
E01007863,111,28,37,18,1671
E01007864,74,34,37,15,1722
E01007865,31,23,40,11,1577
E01007866,122,26,52,16,1511
E01007867,166,42,57,35,1710
E01007868,74,19,23,55,1008
E01007869,731,249,69,120,545
E01007870,411,242,86,146,958
E01007871,203,198,78,121,1183
E01007872,689,158,42,103,761
E01007873,624,295,55,213,573
E01007874,269,484,98,412,599
E01007875,470,403,121,362,482
E01007877,575,147,92,97,535
E01007878,132,229,61,116,1178
E01007879,289,98,54,48,1157
E01007881,94,114,71,30,1300
E01007882,352,148,56,29,1052
E01007883,723,75,38,84,402
E01007885,99,214,111,56,1077
E01007886,43,87,65,23,1405
E01007887,22,5,10,4,1321
E01007888,8,4,19,1,1347
E01007889,35,14,25,12,2591
E01007890,1,11,13,3,1414
E01007891,24,11,7,4,1505
E01007892,6,10,16,2,1432
E01007893,7,1,6,5,1472
E01007894,17,20,23,2,1396
E01007895,9,8,19,8,1412
E01007896,18,10,3,4,1245
E01007897,16,3,10,3,1354
E01007898,16,5,17,2,1430
E01007899,9,6,12,1,1435
E01007900,29,17,24,7,1617
E01007901,7,17,22,1,1434
E01007902,462,138,27,76,1049
E01007904,513,135,59,110,884
E01007905,1103,198,60,123,286
E01007906,1076,170,38,109,688
E01007927,94,5,34,8,1531
E01007928,101,17,49,11,1573
E01007929,55,35,35,18,1485
E01007930,124,9,39,24,1280
E01007931,94,21,39,1,1449
E01007932,44,25,28,9,1309
E01007933,68,10,34,9,1542
E01007934,45,14,31,13,1365
E01007935,33,12,53,14,1307
E01007936,59,25,56,10,1440
E01007937,55,22,23,5,1290
E01007938,40,12,34,11,1412
E01007939,51,7,24,6,1446
E01007940,418,184,132,338,621
E01007941,124,83,60,23,1333
E01007942,1150,165,46,124,377
E01007943,79,79,67,38,1485
E01007944,1005,194,69,267,523
E01007945,66,88,70,27,1529
E01007946,35,44,57,31,1418
E01007947,155,106,50,133,1182
E01007948,349,207,106,281,814
E01007949,692,85,55,47,713
E01007950,33,48,56,18,1374
E01007951,71,22,30,14,1448
E01007952,85,6,20,16,1442
E01007953,93,19,18,14,1421
E01007954,77,10,27,18,1518
E01007955,102,4,10,15,1240
E01007956,190,31,27,8,1941
E01007957,163,19,35,27,1385
E01007958,58,10,20,11,1366
E01007959,43,9,26,24,1389
E01007960,77,17,23,24,1439
E01007961,77,8,38,35,1350
E01007962,91,24,30,25,1295
E01007975,174,120,65,34,1243
E01007976,81,98,52,22,1232
E01007977,52,103,63,64,1214
E01007978,152,66,68,19,1359
E01007979,104,206,58,38,1228
E01007980,128,38,68,12,1298
E01007981,126,84,55,39,1144
E01007982,64,131,56,29,1541
E01007983,78,38,43,7,1317
E01007984,19,12,21,2,1381
E01007985,34,28,36,10,1447
E01007986,49,31,25,1,1263
E01007987,16,14,23,6,1409
E01007988,6,12,22,7,1473
E01007989,10,6,31,17,1355
E01007990,10,11,21,18,1425
E01007991,12,5,25,20,1441
E01007992,29,17,21,8,1549
E01007993,14,13,30,22,1603
E01007994,9,17,19,11,1379
E01007995,13,18,17,3,1421
E01007996,28,7,24,26,1467
E01007997,9,5,21,4,1440
E01007998,33,10,24,9,1516
E01007999,16,26,17,6,1284
E01008000,18,13,35,4,1433
E01008001,23,22,40,16,1434
E01008002,23,40,20,4,1478
E01008003,30,27,21,6,1326
E01008004,22,31,14,5,1534
E01008005,19,12,10,1,1504
E01008006,10,17,15,8,1312
E01008007,26,51,63,17,1541
E01008009,14,84,53,10,1386
E01008010,28,57,43,3,1323
E01008011,59,94,81,40,1359
E01008012,90,157,108,61,1728
E01008013,40,26,46,23,1033
E01008014,296,46,28,40,1169
E01008015,59,57,36,32,1424
E01008016,81,61,23,23,1304
E01008017,66,81,50,26,1365
E01008018,31,41,43,26,1146
E01008042,520,60,43,31,980
E01008043,268,33,40,19,1370
E01008044,349,39,38,27,1162
E01008045,405,40,31,6,911
E01008046,289,37,56,19,1258
E01008047,72,29,35,9,1364
E01008048,66,29,45,39,1355
E01008049,103,19,42,6,1419
E01008050,35,19,47,14,1296
E01008051,569,80,59,21,1033
E01008052,218,72,60,10,1434
E01008053,3,14,19,4,1205
E01008054,47,93,39,19,1126
E01008055,46,51,59,17,1312
E01008056,7,21,21,7,1441
E01008057,39,76,44,24,1306
E01008058,2,3,5,2,1453
E01008059,74,48,58,14,1318
E01008060,51,61,45,4,1225
E01008061,106,82,55,43,1310
E01008062,260,150,65,225,993
E01008063,89,37,36,22,1357
E01008064,80,20,47,25,1515
E01008065,234,255,118,305,1010
E01008066,130,58,41,27,1342
E01008067,105,74,60,45,1400
E01008068,724,359,143,319,1315
E01008069,97,23,50,28,1419
E01008072,99,169,74,226,1022
E01008073,66,71,64,67,1434
E01008074,48,20,36,19,1337
E01008075,44,123,75,68,1131
E01008076,13,71,53,9,1206
E01008077,11,39,28,15,1368
E01008078,16,13,4,6,1296
E01008079,16,17,15,5,1182
E01008085,23,9,24,5,1307
E01008086,4,35,17,12,1281
E01008087,15,10,25,9,1496
E01008088,4,15,33,12,1365
E01008089,88,132,83,39,1337
E01008090,28,32,34,21,1509
E01008091,25,25,26,6,1382
E01008092,29,34,39,9,1316
E01008093,23,34,14,11,1373
E01008094,44,42,44,12,973
E01008095,152,94,57,33,1253
E01008096,171,130,94,87,1694
E01008097,45,122,95,32,1327
E01008098,51,85,71,12,1371
E01008099,113,72,54,10,1349
E01008100,32,65,48,26,1094
E01008101,114,119,89,29,1412
E01008102,19,46,37,17,996
E01008103,28,80,37,20,1245
E01008104,109,122,36,107,1213
E01008105,828,171,110,125,2095
E01008107,297,213,65,100,852
E01008108,595,164,48,46,1128
E01008109,642,135,63,93,1102
E01008111,150,69,38,35,1396
E01008112,1023,96,41,48,542
E01008113,584,65,70,47,966
E01008114,510,482,89,286,1248
E01008115,367,201,62,97,1090
E01008116,15,20,16,10,1266
E01008117,16,20,26,8,1151
E01008118,45,31,33,19,1269
E01008119,14,31,20,15,1199
E01008122,13,34,36,11,1256
E01008123,69,49,41,7,1147
E01008124,40,60,58,16,1325
E01008125,15,10,13,7,1436
E01008126,8,2,6,0,1536
E01008128,15,11,13,10,1665
E01008129,22,6,11,12,1358
E01008130,9,3,15,1,1466
E01008131,7,4,21,0,1544
E01008132,8,0,7,0,1401
E01008133,8,3,15,6,1498
E01008134,14,5,13,2,1297
E01008135,32,24,18,14,1682
E01008136,4,7,9,10,1325
E01008137,13,2,17,5,1404
E01008138,21,11,13,13,1244
E01008139,3,13,14,4,1548
E01008140,18,9,15,9,1755
E01008141,45,7,24,0,1515
E01008142,25,7,20,3,1423
E01008143,7,14,7,1,1591
E01008144,7,10,1,4,1644
E01008145,3,10,4,2,1453
E01008146,4,2,8,0,1320
E01008147,4,6,6,2,1408
E01008148,3,16,7,1,1482
E01008149,5,5,11,2,1473
E01008150,7,14,11,0,1422
E01008151,79,20,51,32,1357
E01008152,17,4,17,6,1382
E01008153,48,23,36,39,1507
E01008154,70,27,29,18,1484
E01008155,57,39,47,30,1373
E01008156,13,8,25,7,1396
E01008157,38,69,40,48,1362
E01008158,10,27,34,8,1456
E01008159,57,7,39,15,1409
E01008160,18,14,33,5,1329
E01008161,62,29,32,24,1521
E01019735,5,0,5,1,1520
E01019737,9,3,14,1,1141
E01033261,596,140,33,141,857
E01033262,639,103,36,59,912
E01033263,185,97,23,206,819
E01033264,290,130,24,123,920
E01033265,203,52,34,68,947
E01033266,407,100,30,160,914
E01033267,325,75,31,96,860
E01033268,353,143,88,187,1602
E01033269,345,614,179,379,402
E01033270,242,304,59,134,745
E01033271,258,311,55,167,612
E01033272,145,184,52,66,712
E01033273,525,111,55,55,1676
E01033274,268,37,51,25,2029
E01033275,67,60,32,21,1431
E01033276,1316,195,67,138,1207
E01033277,52,103,58,57,2064
E01033280,18,18,17,15,1569
