geocode,all
E00148159,93.96
E00148160,88.7
E00148161,63.94
E00148162,83.86
E00148163,84.36
E00148164,94.3
E00148165,82.12
E00148166,49.27
E00148167,67.53
E00148168,84.84
E00148169,83.98
E00148170,97.66
E00148171,82.54
E00148172,75.54
E00148173,53.02
E00148174,56.63
E00148175,50.12
E00148176,71.86
E00148177,43.79
E00148178,73.05
E00148179,71.05
E00148180,1.71
E00148181,0.4
E00148182,74.85
E00148183,21.92
E00148184,59.51
E00148185,117.79
E00148186,36.41
E00148187,57.36
E00148188,63.57
E00148189,5.95
E00148190,45.07
E00148191,22.46
E00148192,4.71
E00148193,68.95
E00148194,16.58
E00148195,12.56
E00148196,94.5
E00148197,23.18
E00148198,83.15
E00148199,65.11
E00148200,60.08
E00148201,87.2
E00148202,66.58
E00148203,45.0
E00148204,88.24
E00148205,59.15
E00148206,37.44
E00148207,52.29
E00148208,84.29
E00148209,6.86
E00148210,35.84
E00148211,49.77
E00148212,63.11
E00148213,70.54
E00148214,44.09
E00148215,63.26
E00148216,75.63
E00148217,66.67
E00148218,72.65
E00148219,25.74
E00148220,35.93
E00148221,31.41
E00148222,63.35
E00148223,15.06
E00148224,76.2
E00148225,60.53
E00148226,37.53
E00148227,42.33
E00148228,115.74
E00148229,41.94
E00148230,34.37
E00148231,27.54
E00148232,43.19
E00148233,20.31
E00148234,30.79
E00148235,48.53
E00148236,18.32
E00148237,9.47
E00148238,20.37
E00148239,0.69
E00148240,69.98
E00148241,48.28
E00148242,72.01
E00148243,65.75
E00148244,9.59
E00148245,83.73
E00148246,21.18
E00148247,27.93
E00148248,88.08
E00148249,19.09
E00148250,66.83
E00148251,95.66
E00148252,58.08
E00148253,25.2
E00148254,58.06
E00148255,63.17
E00148256,79.02
E00148257,66.13
E00148258,50.51
E00148259,57.89
E00148260,38.21
E00148261,40.7
E00148262,55.7
E00148263,49.45
E00148264,28.46
E00148265,55.6
E00148266,32.82
E00148267,36.95
E00148269,65.19
E00148270,83.14
E00148272,84.84
E00148273,76.65
E00148274,65.55
E00148275,69.2
E00148276,69.37
E00148277,107.04
E00148322,0.14
E00148323,1.2
E00148324,9.9
E00148325,0.23
E00148326,20.72
E00148327,29.08
E00148328,2.69
E00148329,12.93
E00148330,18.19
E00148331,0.42
E00148332,0.51
E00148333,0.3
E00148334,19.71
E00148335,7.25
E00148336,1.26
E00148337,28.59
E00148338,6.03
E00148339,18.23
E00148340,3.13
E00148341,0.15
E00148342,14.6
E00148344,5.5
E00148345,0.43
E00148346,0.25
E00148370,0.59
E00148373,0.35
E00148374,0.42
E00148410,0.68
E00148411,0.66
E00148412,0.71
E00148413,1.1
E00148414,5.49
E00148415,0.68
E00148416,0.41
E00148417,1.21
E00148418,0.13
E00148419,34.01
E00148420,4.78
E00148421,38.72
E00148422,24.86
E00148423,1.46
E00148431,0.57
E00148432,46.05
E00148433,6.27
E00148434,0.35
E00148435,7.53
E00148436,11.0
E00148437,19.16
E00148438,66.75
E00148439,4.37
E00148440,0.9
E00148441,8.2
E00148442,28.48
E00148443,30.58
E00148444,30.46
E00148446,1.22
E00148447,0.35
E00148449,0.67
E00148450,1.49
E00148451,2.06
E00148452,1.61
E00148453,8.54
E00148454,2.52
E00148455,38.95
E00148456,37.0
E00148457,0.8
E00148458,11.57
E00148459,19.0
E00148461,16.71
E00148462,29.03
E00148463,0.23
E00148464,4.77
E00148480,2.69
E00148481,0.84
E00148482,3.24
E00148483,0.97
E00148484,8.92
E00148485,0.63
E00148486,0.99
E00148487,50.36
E00148488,3.81
E00148489,58.64
E00148490,71.33
E00148491,10.75
E00148492,0.82
E00148493,1.32
E00148550,0.96
E00148552,1.08
E00148554,0.56
E00148555,0.3
E00148556,0.37
E00148678,25.97
E00148679,0.72
E00148680,14.39
E00148681,10.59
E00148682,6.65
E00148683,0.17
E00148686,1.95
E00148687,35.71
E00148688,0.46
E00148726,0.43
E00148727,0.5
E00148728,0.87
E00148729,0.14
E00148730,12.23
E00148735,0.43
E00148736,0.27
E00148737,0.85
E00148738,0.69
E00148750,6.47
E00148751,22.29
E00148752,22.98
E00148753,43.18
E00148754,1.09
E00148756,14.1
E00148757,9.66
E00148758,18.57
E00148759,34.05
E00148856,0.28
E00148857,0.28
E00148859,0.89
E00149034,75.31
E00149035,47.73
E00149036,10.91
E00149037,3.64
E00149038,2.2
E00149039,30.87
E00149040,50.24
E00149041,1.63
E00149042,30.09
E00149043,44.96
E00149044,32.68
E00149045,12.81
E00149060,0.19
E00149065,2.45
E00149066,0.22
E00149067,0.6
E00149068,0.52
E00149076,27.1
E00149077,21.01
E00149078,46.92
E00149079,67.72
E00149080,51.69
E00149081,68.51
E00149082,71.65
E00149083,42.9
E00149084,58.42
E00149085,42.74
E00149086,21.98
E00149087,44.35
E00149088,32.75
E00149089,34.63
E00149090,41.37
E00149091,38.25
E00149092,27.38
E00149093,58.9
E00149094,81.35
E00149095,41.54
E00149114,0.54
E00149116,0.78
E00149117,1.7
E00149118,0.22
E00149119,0.16
E00149120,0.71
E00149121,0.47
E00149122,0.33
E00149123,0.27
E00149124,2.44
E00149125,3.65
E00149126,17.52
E00149127,0.75
E00149128,0.29
E00149129,1.35
E00149130,10.72
E00149131,49.29
E00149132,27.49
E00149134,26.69
E00149136,3.5
E00149137,1.08
E00149138,0.77
E00149139,11.75
E00149140,9.41
E00149141,13.84
E00149142,13.68
E00149143,5.48
E00149144,7.92
E00149145,6.14
E00149146,1.77
E00149147,3.64
E00149148,8.12
E00149149,0.36
E00149150,47.6
E00149151,29.12
E00149152,22.36
E00149154,0.93
E00149155,7.92
E00149156,0.61
E00149157,12.79
E00149158,17.55
E00149160,5.41
E00149161,21.25
E00149162,13.0
E00149163,15.5
E00149164,0.47
E00149165,0.41
E00149166,1.14
E00149167,1.11
E00149168,0.76
E00149169,15.43
E00149170,60.9
E00149171,82.85
E00149172,40.79
E00149173,50.08
E00149174,33.52
E00149175,23.12
E00149176,51.43
E00149177,38.54
E00149178,34.92
E00149179,74.94
E00149180,78.5
E00149181,65.47
E00149182,70.05
E00149183,65.91
E00149184,57.68
E00149185,38.12
E00149186,39.06
E00149187,64.85
E00149188,58.6
E00149189,30.46
E00149190,57.82
E00149191,56.14
E00149193,61.54
E00149194,63.43
E00149195,88.64
E00149196,42.57
E00149197,98.63
E00149198,56.48
E00149199,49.03
E00149200,73.41
E00149202,143.44
E00149203,93.33
E00149204,113.08
E00149205,134.85
E00149206,83.63
E00149207,82.38
E00149208,66.08
E00149209,44.98
E00149210,19.19
E00149211,81.98
E00149212,96.27
E00149213,110.33
E00149214,90.94
E00149215,83.97
E00149216,124.87
E00149217,87.32
E00149218,91.12
E00149219,99.71
E00149220,66.51
E00149221,44.1
E00149222,16.54
E00149223,25.81
E00149224,30.23
E00149225,127.03
E00149226,52.2
E00149227,41.89
E00149228,44.04
E00149229,71.1
