geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E02002910,2313,112,563,405,27
E02002924,1931,69,355,198,20
E02003069,1979,22,345,39,5
E02003071,2335,44,560,553,29
E02003074,2749,15,527,136,21
E02003076,2989,46,379,314,33
E02003078,2183,30,342,194,7
E02003079,3037,42,592,194,40
E02003080,2921,48,503,421,24
E02003081,3441,42,427,206,10
E02003082,2580,41,1647,179,6
E02003084,2179,58,1905,504,19
E02003085,1114,78,461,1626,28
E02003086,1736,26,828,214,6
E02003087,3381,35,391,212,10
E02003088,2744,47,413,232,15
E02003089,1800,38,290,392,12
E02003931,2966,55,793,584,86
E02003932,2170,85,352,236,10
E02004129,1916,53,275,102,17
E02004130,1828,49,491,498,7
E02004131,1930,17,291,172,11
E02004132,2653,64,414,204,14
E02004133,2646,58,490,493,24
E02004134,2021,56,434,283,16
E02004135,2865,65,344,319,11
E02004136,2704,37,383,250,24
E02004149,2083,25,388,150,35
E02004150,1512,23,536,755,9
E02004151,2400,35,267,549,33
E02004164,2094,64,407,169,13
E02004165,2667,37,624,78,27
E02004166,1920,64,333,356,42
E02004167,1445,73,527,891,79
E02004168,1359,60,623,682,10
E02004169,2193,52,327,268,18
E02004170,2202,42,478,470,31
E02004171,2324,61,443,306,10
E02004172,1999,47,315,195,15
E02004173,2195,60,413,238,16
E02004174,2228,41,601,482,44
E02004175,1307,38,870,266,10
E02004176,1797,62,427,129,6
E02004177,1675,35,555,267,9
E02004178,1796,54,332,71,7
E02004179,2580,57,702,347,31
E02004180,1818,45,308,90,12
E02004181,1690,34,408,405,34
E02004182,1306,36,751,793,10
E02004183,1904,39,465,238,8
E02004184,2166,28,673,650,15
E02004185,2070,23,255,138,24
E02004186,2568,42,522,256,38
E02004187,2610,129,763,412,52
E02004188,2096,68,310,254,15
E02004220,2118,48,495,336,30
E02004221,2207,29,456,63,12
E02004222,1650,55,775,277,5
E02004223,3089,62,688,876,78
E02004224,1905,77,502,142,14
E02004225,1621,29,477,306,5
E02004226,2410,71,403,142,21
E02004227,2738,79,585,261,19
E02004228,2260,71,365,121,13
E02004229,2484,54,490,219,25
E02004230,2152,36,618,413,23
E02006044,2019,87,429,195,20
E02006062,3660,52,466,213,32
E02006063,2364,40,223,111,10
E02006064,2618,47,774,295,6
E02006065,2334,38,571,756,44
E02006066,2654,37,230,346,42
E02006067,2289,77,317,273,16
E02006068,1504,44,542,1000,2
E02006069,2295,64,1355,706,15
E02006070,2259,17,546,114,19
E02006071,2734,28,484,160,2
E02006072,3131,57,331,219,20
E02006073,1423,53,435,1043,6
E02006074,2622,56,367,387,35
E02006078,1813,40,294,242,21
E02006081,1749,57,202,232,13
E02006084,2374,61,325,382,23
E02006093,2685,50,496,494,22
E02006096,2089,28,280,411,41
E02006097,1743,31,393,736,30
E02006098,2498,80,323,246,11
E02006099,1998,43,423,257,15
E02006100,2104,43,465,337,6
E02006101,1735,46,324,294,21
E02006102,1521,56,230,1264,12
E02006103,2503,35,288,222,31
E02006104,2289,37,554,375,9
E02006105,2719,64,1568,300,29
E02006106,2004,24,345,607,11
E02006107,1490,61,289,1603,15
E02006108,2320,78,1017,585,29
E02006109,2857,46,361,78,13
E02006110,1982,52,491,904,12
E02006111,3423,77,479,310,33
E02006112,2448,53,393,185,15
E02006113,2285,52,728,256,19
E02006114,1831,47,410,583,16
E02006115,2010,52,413,762,17
E02006116,2542,90,592,281,14
E02006117,1753,91,367,406,6
E02006845,2275,28,753,254,42
E02006846,1635,18,986,226,22
W02000106,2091,70,472,313,8
W02000107,3172,125,649,491,12
W02000108,2331,62,455,354,8
W02000109,1528,36,607,406,6
W02000110,2207,60,512,288,5
W02000111,2587,99,605,449,11
W02000113,2115,91,612,804,13
W02000114,2217,68,380,292,13
W02000116,2484,56,549,191,11
W02000117,1064,61,1759,425,12
W02000118,1535,53,594,644,14
W02000120,2439,73,562,173,10
W02000122,2299,85,351,176,10
W02000123,2364,67,627,356,18
W02000124,2739,71,669,670,16
W02000125,2522,64,384,332,6
W02000126,2801,87,427,206,16
W02000127,3187,83,594,586,12
W02000128,2283,77,315,439,16
W02000129,2233,81,331,157,5
W02000130,1479,34,764,828,13
W02000131,2055,37,415,508,5
W02000132,2023,67,401,207,4
W02000133,2572,57,362,322,9
W02000134,2759,44,305,518,7
W02000135,1863,32,391,808,3
W02000136,2842,72,512,268,14
W02000137,1759,33,333,915,7
W02000138,2459,36,768,899,9
W02000139,2639,48,306,314,11
W02000140,1720,48,393,883,2
W02000141,1884,88,571,454,7
W02000142,1722,52,276,347,9
W02000143,1850,74,333,254,5
W02000144,2430,63,407,360,14
W02000145,2420,60,407,228,9
W02000146,2269,47,264,145,7
W02000147,2305,67,445,393,11
W02000148,1397,35,283,550,2
W02000149,1860,54,586,436,9
W02000151,2234,50,288,632,5
W02000152,2570,37,250,524,6
W02000153,2667,64,271,340,9
W02000154,2287,50,409,594,4
W02000156,2638,45,334,356,8
W02000157,2976,53,272,537,7
W02000158,1926,29,247,201,6
W02000159,1810,43,245,474,3
W02000160,2621,52,198,319,3
W02000161,1437,43,288,550,2
W02000162,2835,58,423,460,5
W02000163,1595,46,366,360,4
W02000164,2274,61,383,310,7
W02000165,1842,51,363,559,12
W02000166,2316,60,295,933,12
W02000167,2191,67,1037,1250,6
W02000168,1917,49,275,414,6
W02000169,2863,76,410,678,7
W02000170,2840,68,342,607,11
W02000171,2671,43,347,219,8
W02000172,2922,66,435,762,16
W02000173,2278,34,337,338,0
W02000174,3142,42,276,399,8
W02000175,2030,50,630,697,9
W02000176,2569,50,273,1113,6
W02000177,2102,27,391,442,20
W02000178,1117,112,226,2295,3
W02000179,2256,38,295,213,5
W02000180,1860,72,366,1109,9
W02000181,1715,83,315,865,2
W02000182,2419,54,550,420,3
W02000183,2244,83,926,1016,10
W02000184,2053,57,289,766,11
W02000185,1803,34,158,175,5
W02000186,1163,124,256,2301,6
W02000187,1990,21,182,170,10
W02000188,1806,75,830,567,43
W02000189,2342,65,349,916,6
W02000190,1741,22,180,81,3
W02000191,2171,64,1354,308,19
W02000192,1366,76,1991,1620,26
W02000193,1322,53,1739,476,19
W02000194,1943,40,369,90,6
W02000195,2340,40,216,64,12
W02000196,2154,62,245,595,6
W02000197,2296,55,188,90,8
W02000198,2824,57,520,72,5
W02000200,1578,33,158,462,1
W02000201,1610,36,267,419,4
W02000202,3539,85,429,846,5
W02000203,2021,38,233,513,8
W02000204,2528,30,206,172,4
W02000205,1816,49,190,534,6
W02000206,1918,73,569,800,7
W02000207,1889,25,116,107,2
W02000208,2775,51,431,505,11
W02000209,1364,47,172,680,1
W02000210,1626,51,226,750,10
W02000211,2064,57,575,884,8
W02000212,2330,55,222,731,4
W02000213,2448,39,190,240,7
W02000214,2371,117,274,1382,7
W02000215,2375,113,729,1004,13
W02000216,2264,54,509,186,6
W02000217,1962,46,281,423,4
W02000218,2037,44,506,372,7
W02000219,2325,38,397,456,7
W02000220,2474,35,488,444,8
W02000221,2165,36,417,607,5
W02000222,2029,34,219,301,2
W02000223,1662,29,271,367,8
W02000224,1764,31,275,483,3
W02000225,2552,55,402,772,2
W02000226,3318,41,416,385,3
W02000227,1888,47,338,746,4
W02000228,1921,38,262,123,6
W02000229,1816,38,225,531,6
W02000230,1935,25,178,32,1
W02000231,2175,51,674,861,9
W02000232,1932,22,357,109,7
W02000233,1615,25,365,589,8
W02000234,3142,42,393,516,19
W02000235,3284,54,577,133,25
W02000236,2314,52,428,272,13
W02000237,1888,36,181,53,0
W02000238,2284,41,281,101,8
W02000239,2338,46,224,79,1
W02000240,2758,33,370,459,8
W02000241,3152,68,1192,134,8
W02000242,2718,27,233,348,7
W02000243,1959,33,293,1494,5
W02000244,3461,38,405,406,8
W02000245,2357,25,507,672,25
W02000246,2138,15,125,63,6
W02000247,2834,35,423,338,7
W02000248,2831,42,1226,511,14
W02000249,2348,52,692,836,6
W02000250,3077,40,873,310,7
W02000251,2504,35,788,550,15
W02000252,2403,80,323,936,0
W02000253,1941,41,501,237,2
W02000254,2505,39,466,342,4
W02000255,1909,34,246,522,7
W02000256,2897,57,721,647,7
W02000257,2193,57,484,544,4
W02000258,1735,54,413,368,3
W02000259,1546,29,406,444,2
W02000260,1726,47,360,505,2
W02000261,2567,50,495,245,5
W02000262,1740,25,371,181,5
W02000263,1869,41,431,349,4
W02000264,1683,32,548,390,4
W02000265,2740,66,576,558,4
W02000266,2220,37,296,623,7
W02000267,2061,37,529,173,4
W02000268,3044,53,653,278,2
W02000269,2524,69,558,444,3
W02000270,2253,42,407,181,5
W02000271,1537,46,328,573,3
W02000272,3234,66,676,312,6
W02000273,1730,87,931,975,9
W02000274,2776,64,342,728,11
W02000275,1722,45,237,494,3
W02000276,2026,32,144,314,2
W02000277,2124,49,307,602,16
W02000278,3200,19,372,29,3
W02000279,2384,47,328,405,2
W02000280,2483,41,364,368,10
W02000281,2487,45,354,403,4
W02000282,3501,45,437,503,7
W02000284,2537,72,541,892,6
W02000285,2630,43,404,304,4
W02000286,1432,80,438,1010,6
W02000287,2643,54,385,292,6
W02000288,2410,62,456,581,3
W02000289,2493,45,342,429,7
W02000290,2232,41,309,1272,3
W02000291,2069,28,402,645,7
W02000292,1538,24,281,587,2
W02000293,1729,17,373,523,3
W02000294,1763,25,202,365,8
W02000295,2895,33,324,529,9
W02000296,2017,33,311,847,6
W02000297,2314,33,358,502,7
W02000298,2193,24,310,406,7
W02000299,1884,29,299,525,6
W02000300,2424,30,355,721,5
W02000301,2124,23,284,599,9
W02000302,3131,45,490,447,1
W02000303,2105,34,369,422,18
W02000304,1627,23,317,467,2
W02000305,1938,18,233,531,23
W02000306,1599,28,331,404,2
W02000307,1828,19,417,508,6
W02000308,2612,22,393,727,6
W02000309,2031,34,269,498,5
W02000310,1522,21,162,504,6
W02000311,2422,37,446,1111,61
