geocode,all
E01010139,35.48
E01010141,33.91
E01010145,42.66
E01010146,54.5
E01010147,67.45
E01010148,59.91
E01010149,24.64
E01010234,36.25
E01010235,95.83
E01010236,84.66
E01010237,36.18
E01010238,48.64
E01010239,70.85
E01010240,90.93
E01025817,2.43
E01025818,0.36
E01025837,0.72
E01025881,0.87
E01025882,0.41
E01025913,0.64
E01025941,2.86
E01029502,14.89
E01029503,3.88
E01029504,9.95
E01029517,0.84
E01029820,10.61
E01029821,6.42
E01029822,53.84
E01029823,51.28
E01029824,50.19
E01029825,52.91
E01029826,40.04
E01029827,53.68
E01029828,57.32
E01029829,25.73
E01029830,63.16
E01029831,44.97
E01029832,48.3
E01029833,48.21
E01029834,41.85
E01029835,20.07
E01029836,6.57
E01029837,10.06
E01029838,25.0
E01029839,54.17
E01029840,47.64
E01029841,50.65
E01029842,70.48
E01029843,55.06
E01029844,38.96
E01029845,62.32
E01029846,35.4
E01029847,26.82
E01029848,14.47
E01029849,56.93
E01029850,21.33
E01029851,37.49
E01029852,38.04
E01029853,48.8
E01029854,4.47
E01029855,34.68
E01029856,33.46
E01029857,27.87
E01029858,52.35
E01029859,61.43
E01029860,56.29
E01029861,19.09
E01029862,12.18
E01029863,47.75
E01029864,30.29
E01029865,21.8
E01029867,45.53
E01029868,34.16
E01029869,35.67
E01031005,2.57
E01031006,10.12
E01031007,0.93
E01031008,2.0
E01031009,29.55
E01031010,51.88
E01031011,13.55
E01031012,12.51
E01031013,28.31
E01031014,4.05
E01031015,2.61
E01031016,3.71
E01031017,1.41
E01031018,0.72
E01031019,3.78
E01031020,7.81
E01031021,13.56
E01031022,2.34
E01031023,0.91
E01031024,0.55
E01031025,1.99
E01031026,23.84
E01031028,0.38
E01031029,10.58
E01031030,2.86
E01031031,1.47
E01031032,4.34
E01031033,20.2
E01031034,7.63
E01031035,1.44
E01031036,0.86
E01031037,4.28
E01031038,10.75
E01031039,47.65
E01031040,6.47
E01031041,14.94
E01031042,12.61
E01031043,23.88
E01031044,32.9
E01031045,44.32
E01031046,75.62
E01031047,113.3
E01031048,64.25
E01031049,27.35
E01031050,1.72
E01031051,66.07
E01031052,61.44
E01031053,44.48
E01031054,40.87
E01031055,61.97
E01031056,20.84
E01031057,29.68
E01031058,43.96
E01031059,33.69
E01031060,61.1
E01031061,60.6
E01031065,32.63
E01031066,52.71
E01031069,4.86
E01031073,23.47
E01031074,52.85
E01031075,14.84
E01031081,42.55
E01031082,38.43
E01031083,5.18
E01031084,38.93
E01031085,54.91
E01031090,13.47
E01031091,41.08
E01031092,56.84
E01031093,69.7
E01031094,77.47
E01031100,25.81
E01031101,41.09
E01031102,20.39
E01031103,5.56
E01031104,24.49
E01031107,97.39
E01031108,4.39
E01031109,50.0
E01031110,10.87
E01031111,15.76
E01031112,30.93
E01031113,5.0
E01031114,27.71
E01031115,79.41
E01031116,19.65
E01031117,24.12
E01031118,7.29
E01031119,46.89
E01031120,14.45
E01031121,19.78
E01031122,49.61
E01031123,4.35
E01031124,20.43
E01032890,34.71
E01032901,15.85
E01032902,22.68
