geocode,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80plus
E00155231,27,41,39,27,54,39,32,11,42
E00155232,33,31,55,63,52,31,10,5,10
E00155233,47,52,49,50,66,35,17,6,14
E00155234,32,17,56,50,40,14,14,4,6
E00155235,36,9,60,67,29,16,7,6,2
E00155236,56,27,26,77,54,28,10,1,5
E00155237,48,38,28,41,57,43,33,7,19
E00155238,54,33,26,54,46,43,33,11,43
E00155239,58,46,46,69,59,43,23,3,14
E00155240,73,67,40,73,94,59,31,10,28
E00155241,33,14,32,57,53,26,22,3,11
E00155242,46,49,30,39,62,54,40,16,14
E00155243,33,42,19,25,52,46,39,15,42
E00155244,59,57,28,49,57,43,32,19,27
E00155245,31,56,18,10,61,44,33,12,21
E00155246,23,24,17,24,23,35,40,11,53
E00155247,35,34,69,78,42,40,16,6,20
E00155248,60,48,15,34,67,43,27,16,45
E00155249,21,12,44,47,34,22,15,9,13
E00155250,28,26,40,49,40,35,36,7,19
E00155251,52,41,23,25,56,41,38,28,42
E00155252,42,51,21,36,52,33,28,12,40
E00155253,48,42,22,45,48,39,40,16,31
E00155254,22,35,44,31,44,44,31,8,43
E00155255,35,43,22,26,52,54,39,17,27
E00155256,41,41,34,43,50,55,28,11,24
E00155257,25,43,31,51,35,23,29,10,40
E00155258,44,65,24,38,70,41,57,22,30
E00155259,21,16,44,43,35,15,13,1,13
E00155260,41,53,22,29,61,55,44,20,51
E00155261,30,40,35,43,39,39,36,9,32
E00155262,36,37,59,60,40,41,29,14,67
E00155263,38,68,29,33,72,60,72,15,30
E00155264,35,46,36,35,44,39,40,15,20
E00155303,15,27,105,57,21,9,19,12,47
E00155304,28,24,32,42,39,37,24,10,46
E00155305,27,29,108,64,42,17,7,2,5
E00155306,18,14,93,55,21,25,15,2,9
E00155307,19,20,60,46,27,23,18,7,13
E00155308,26,37,158,78,39,22,21,4,4
E00155309,30,9,81,68,22,14,15,4,3
E00155310,38,27,169,117,71,37,16,3,15
E00155311,49,34,116,89,43,18,11,2,13
E00155312,33,11,56,54,28,22,15,3,17
E00155313,4,13,101,53,31,20,9,1,1
E00155314,28,13,100,77,26,24,10,6,8
E00155315,10,25,156,55,33,18,15,3,15
E00155316,64,26,52,89,49,30,27,4,8
E00155317,26,51,111,62,42,38,15,7,11
E00155318,8,25,59,48,22,20,21,10,50
E00155319,37,19,90,59,40,28,17,3,13
E00155320,46,28,66,68,40,33,13,5,11
E00155321,47,33,32,38,55,62,51,14,19
E00155322,27,16,30,43,39,29,33,12,14
E00155323,18,9,37,26,23,15,39,11,46
E00155324,22,25,11,23,41,42,68,18,50
E00155325,13,13,42,37,36,30,21,4,22
E00155326,26,29,30,42,47,39,27,26,19
E00155327,34,15,96,81,43,24,15,6,10
E00155328,57,32,71,92,40,29,20,6,5
E00155329,42,30,64,50,53,27,22,6,19
E00155330,41,39,173,123,65,26,10,6,9
E00155331,33,23,97,86,41,25,7,3,5
E00155332,21,20,47,60,31,31,24,10,13
E00155333,51,33,33,67,56,29,12,2,14
E00155334,9,12,63,45,36,29,23,17,18
E00155335,68,53,52,71,78,67,33,13,16
E00155336,42,38,32,23,43,72,54,19,34
E00155337,33,32,32,40,45,36,22,9,22
E00155338,19,28,89,58,41,22,22,6,6
E00155339,61,51,19,35,58,54,48,20,37
E00155340,22,6,37,43,32,17,32,4,28
E00155341,10,14,28,29,19,32,39,17,46
E00155342,30,42,24,12,47,75,60,16,31
E00155343,52,53,15,29,63,52,51,15,38
E00155344,27,20,97,75,32,19,20,4,10
E00155345,36,15,101,76,31,20,11,9,15
E00155346,43,21,66,73,37,23,18,3,5
E00155347,17,22,78,76,34,21,7,3,4
E00155348,31,18,62,53,37,20,20,7,3
E00155349,23,24,47,59,37,25,11,4,19
