geocode,owned,rent_free,rented_private,rented_social,shared_ownership
E00112739,53,6,19,28,8
E00112740,103,4,15,11,0
E00145218,95,4,11,4,1
E00145244,114,3,13,5,0
E00145245,135,6,27,6,0
E00145246,161,5,15,9,2
E00145248,85,3,15,1,1
E00158975,40,0,5,2,0
E00158981,108,1,11,6,0
E00159009,91,3,5,8,0
E00159011,28,4,21,0,0
E00159015,73,4,29,7,1
E00159017,77,0,9,32,0
E00159018,96,1,12,9,1
E00159020,67,7,18,17,0
E00159021,99,14,19,13,0
E00159024,79,3,9,63,1
E00159025,127,0,10,3,0
E00159030,59,0,4,1,0
E00159032,74,1,16,12,0
E00159033,82,1,20,3,0
E00159034,31,0,17,1,1
E00159035,171,1,16,11,0
E00159036,97,0,16,2,0
E00159037,80,1,6,13,0
E00159038,111,1,14,25,1
E00159039,118,4,14,14,0
E00159050,114,2,14,5,1
E00159051,94,1,16,25,0
E00159052,37,1,13,1,0
E00159053,132,0,9,6,0
E00159054,90,3,6,51,0
E00159055,94,0,16,3,0
E00159056,100,0,16,4,0
E00159057,30,3,13,0,0
E00159058,107,0,10,4,4
E00159059,92,1,7,21,2
E00159060,68,3,9,41,1
E00159061,87,2,10,6,0
E00159062,123,1,11,6,0
E00159063,113,0,7,10,3
E00159064,125,1,4,3,0
E00159065,129,1,8,1,0
E00159083,53,1,7,2,0
E00159084,36,1,15,0,1
E00159085,129,4,21,29,0
E00159086,100,2,12,25,1
E00159087,98,6,32,7,0
E00159088,112,6,9,11,0
E00159089,86,1,11,44,1
E00159090,105,2,17,7,0
E00159091,32,1,4,85,1
E00159092,133,2,10,3,1
E00159093,141,5,12,10,2
E00159094,73,1,12,65,4
E00159095,84,1,9,15,0
E00159096,74,0,17,14,1
E00159125,27,2,81,3,0
E00159126,72,1,6,41,0
E00159128,71,1,7,39,1
E00159129,161,0,40,24,11
E00159130,92,3,16,44,2
E00159139,100,1,6,28,0
E00159140,83,1,38,5,0
E00159141,92,2,7,18,7
E00159142,112,3,4,4,1
E00159143,102,1,5,13,0
E00159144,151,4,22,53,11
E00159145,90,2,18,19,1
E00159146,61,1,23,37,1
E00159147,78,1,30,7,2
E00159148,64,4,12,44,0
E00159149,65,7,5,62,0
E00159150,82,5,32,24,0
E00159151,86,1,9,38,2
E00159152,112,2,6,2,0
E00159153,106,1,8,0,1
E00159155,57,1,10,1,7
E00159156,43,6,29,0,1
E00159157,88,4,13,8,0
E00159158,74,2,9,21,0
E00159159,124,2,7,11,1
E00159160,126,3,7,5,0
E00159161,65,4,6,3,0
E00159162,85,2,10,32,4
E00159163,87,2,2,2,1
E00159193,52,3,16,36,0
E00159194,121,0,22,1,9
E00159195,117,3,17,10,0
E00159196,90,2,30,5,0
E00159197,75,1,17,23,0
E00159198,117,1,9,5,0
E00159199,98,3,12,9,0
E00159200,145,4,6,7,2
E00159201,114,1,59,8,2
E00159202,113,2,3,2,1
E00159204,131,0,3,1,0
E00159205,131,0,8,1,0
E00159206,119,1,4,1,1
E00159207,117,3,12,0,0
E00159208,111,2,4,4,0
E00159210,127,0,4,0,0
E00159211,106,0,11,0,0
E00159212,77,1,28,15,0
E00159213,86,1,46,3,0
E00159214,112,1,20,9,1
E00159215,81,0,35,17,0
E00159216,119,1,10,0,0
E00159217,62,2,35,114,2
E00159218,112,2,58,28,1
E00159219,78,0,47,4,0
E00159220,88,2,35,3,0
E00159221,92,2,55,1,1
E00159222,68,1,58,2,2
E00159223,85,1,69,19,0
E00159224,29,2,73,51,1
E00159225,33,0,23,3,1
E00159227,105,1,9,3,1
E00159228,113,0,9,0,0
E00159229,76,1,8,42,0
E00159230,107,1,5,4,2
E00159231,45,3,8,63,1
E00159232,120,1,15,2,1
E00159233,52,2,34,70,5
E00159234,49,4,47,79,8
E00159235,105,4,32,0,0
E00159236,105,2,40,22,5
E00159237,99,0,21,2,0
E00159238,94,2,30,6,0
E00159239,111,3,6,24,0
E00159240,105,1,5,1,0
E00159241,91,1,12,2,0
E00159242,64,0,31,28,1
E00159243,103,1,17,1,0
E00159244,89,0,37,5,0
E00159245,97,2,23,1,1
E00159246,128,1,71,22,5
E00159247,96,0,20,8,0
E00159248,85,1,32,20,0
E00159249,96,2,18,44,0
E00159250,64,1,35,46,1
E00159252,97,3,35,49,17
E00159253,77,1,60,10,0
E00159254,21,11,68,45,2
E00159255,63,1,43,2,0
E00159256,113,1,11,0,2
E00159257,115,1,22,6,0
E00159258,93,2,28,9,1
E00159259,71,0,47,1,1
E00159260,112,2,6,5,0
E00159261,60,0,17,47,1
E00159262,65,2,11,48,1
E00159263,104,0,12,1,1
E00159264,119,0,7,3,0
