geocode,owned,rent_free,rented_private,rented_social,shared_ownership
W00000001,81,4,63,10,0
W00000002,69,9,7,55,0
W00000003,95,8,24,26,0
W00000004,160,2,15,1,0
W00000022,98,2,13,24,2
W00000023,110,7,10,3,0
W00000024,111,3,22,13,1
W00000025,90,3,13,4,1
W00000026,80,3,16,24,1
W00000027,117,3,19,1,0
W00000028,70,6,46,17,0
W00000029,80,1,11,27,1
W00000030,131,5,19,8,1
W00000031,123,2,20,9,0
W00000037,152,5,22,14,0
W00000038,99,2,34,44,1
W00000039,117,1,30,7,0
W00000040,111,3,12,3,1
W00000041,54,3,4,59,0
W00000042,109,0,24,1,0
W00000043,126,3,16,0,1
W00000044,189,3,24,3,0
W00000045,113,1,21,4,0
W00000046,75,8,23,22,0
W00000047,110,1,21,1,0
W00000052,88,3,4,22,1
W00000053,145,5,13,13,0
W00000054,115,0,5,2,0
W00000055,107,0,7,13,0
W00000056,72,6,13,31,0
W00000064,79,2,15,5,0
W00000065,53,5,28,47,0
W00000066,66,0,12,52,0
W00000067,178,4,14,10,1
W00000068,132,1,32,7,0
W00000069,84,5,4,55,0
W00000075,63,5,22,36,0
W00000076,50,4,94,9,0
W00000077,88,8,71,14,0
W00000078,62,2,41,10,0
W00000079,77,3,29,23,0
W00000080,36,1,6,67,0
W00000081,107,1,25,6,0
W00000082,81,4,19,14,0
W00000083,126,0,11,6,0
W00000091,105,2,17,10,0
W00000092,87,2,6,16,0
W00000093,103,0,8,3,2
W00000095,107,1,5,1,0
W00000096,66,1,27,1,1
W00000097,135,3,16,0,1
W00000098,97,7,16,9,3
W00000099,110,6,20,8,0
W00000109,62,7,15,18,1
W00000110,113,5,11,1,1
W00000113,55,6,16,65,1
W00000114,89,8,24,7,1
W00000115,140,0,23,8,0
W00000116,82,1,46,10,0
W00000117,19,0,114,15,0
W00000118,82,2,33,21,0
W00000119,68,1,11,3,0
W00000120,107,6,16,27,0
W00000121,92,0,20,14,0
W00000122,115,0,9,6,0
W00000123,115,3,14,0,0
W00000124,137,3,22,6,0
W00000125,74,5,9,35,0
W00000126,138,6,17,19,0
W00000132,74,9,31,26,1
W00000133,156,4,20,7,0
W00000134,97,4,35,18,0
W00000135,119,5,20,2,1
W00000136,60,5,23,53,3
W00000137,64,2,7,10,0
W00000139,105,0,24,42,1
W00000140,133,7,20,12,0
W00000143,85,1,16,32,1
W00000144,61,7,10,62,0
W00000145,97,5,13,38,0
W00000146,68,3,52,25,1
W00000147,51,3,35,52,0
W00000148,22,2,15,54,0
W00000149,92,3,29,2,0
W00000150,95,2,15,42,0
W00000151,79,4,31,16,0
W00000152,78,1,32,17,0
W00000153,30,2,24,71,1
W00000154,31,4,4,82,0
W00000155,65,2,24,25,1
W00000165,79,2,7,46,0
W00000166,46,6,15,70,0
W00000167,99,0,13,25,1
W00000168,39,3,4,107,0
W00000169,30,3,8,94,0
W00000170,77,1,4,38,0
W00000171,121,2,18,15,0
W00000172,99,0,18,0,0
W00000173,89,3,5,29,1
W00000180,42,2,16,71,0
W00000181,48,4,17,62,0
W00000182,65,1,26,33,0
W00000183,96,1,8,20,0
W00000184,110,4,29,0,0
W00000185,98,1,18,2,0
W00000186,77,6,28,18,0
W00000187,71,0,25,41,0
W00000188,71,1,28,6,0
W00000189,83,1,23,15,0
W00000190,97,3,13,1,1
W00000191,81,15,25,24,1
W00000192,87,4,22,29,0
W00000193,52,7,19,46,0
W00000194,134,6,15,8,0
W00000195,123,2,20,11,0
W00000196,112,1,14,7,0
W00000197,83,6,23,28,0
W00000198,109,3,13,2,0
W00000199,68,2,11,3,0
W00000200,124,4,13,10,3
W00000201,54,1,9,0,0
W00000202,138,2,19,0,0
W00000203,122,0,17,0,0
W00000204,66,6,20,2,0
W00000205,67,0,13,0,1
W00000206,103,4,17,1,0
W00000207,96,2,10,1,0
