geocode,employee,inactive,self-employed,student,unemployed
E02002805,2344,1424,299,105,94
E02002809,2714,1452,310,112,219
E02002827,2698,1287,274,203,280
E02002828,3182,1640,428,186,279
E02002829,3475,2548,384,245,632
E02002830,3746,2238,421,255,582
E02002831,2485,1686,354,183,282
E02002832,2863,2342,294,264,381
E02002833,2958,2139,269,307,413
E02002834,4284,2009,508,246,309
E02002835,5168,2409,699,263,432
E02002836,3256,2728,279,328,454
E02002837,2276,1965,214,211,465
E02002838,2213,2023,238,194,424
E02002839,2734,1701,461,162,284
E02002842,3482,1436,294,295,417
E02002843,3848,3835,443,396,662
E02002844,2875,3718,318,370,701
E02002845,3495,2493,410,302,562
E02002846,3235,1362,520,148,193
E02002847,3213,2686,441,404,449
E02002848,2725,3633,359,564,649
E02002849,4836,3390,501,1225,539
E02002851,2862,1755,524,201,253
E02002852,1995,1811,164,184,441
E02002853,3792,3770,651,691,607
E02002854,2875,1970,271,251,394
E02002855,3024,1473,359,264,250
E02002856,4310,3488,647,824,277
E02002857,2876,1208,321,163,266
E02002858,2977,1466,611,182,142
E02002860,3225,1555,470,157,281
E02002861,2185,2012,213,208,455
E02002862,2958,1894,260,144,384
E02002863,3295,1831,713,119,128
E02002864,2337,1212,464,95,107
E02002865,3013,1750,553,127,157
E02002866,2761,1481,737,126,128
E02002867,2755,2020,881,139,123
E02002868,2250,1457,287,125,217
E02002869,2373,1858,238,139,481
E02002871,3236,1765,313,171,368
E02002872,3177,2071,283,200,586
E02002873,3458,1889,303,205,588
E02002874,2877,2038,392,172,357
E02002875,3189,1734,331,153,487
E02002876,3084,1879,400,245,398
E02002877,3488,1402,515,154,257
E02002878,2410,2204,231,206,653
E02002879,3887,1777,566,291,391
E02002880,2624,1991,260,203,622
E02002881,1960,1553,207,111,365
E02002882,3378,1714,664,313,392
E02002883,3040,1744,361,163,418
E02002884,2115,1485,378,274,350
E02002885,2180,2435,383,512,530
E02002886,2647,2282,591,215,342
E02002887,1812,1955,285,147,250
E02002888,2180,1678,191,196,503
E02002889,1547,4271,188,1529,414
E02002890,2521,4961,297,1361,535
E02002891,2952,1977,497,206,351
E02002892,1932,1545,220,149,300
E02002893,2538,6445,384,1550,578
E02002894,2676,1393,482,163,163
E02002895,2408,3443,438,890,206
E02002896,3520,2457,449,299,692
E02002897,2815,1826,484,157,191
E02002898,1741,6355,247,1405,289
E02002899,1401,5911,200,1024,207
E02002901,2408,1125,324,114,172
E02002902,2955,2170,323,369,353
E02002903,2270,1445,260,129,294
E02002904,2357,1185,244,127,272
E02003237,2568,1251,511,127,114
E02003238,2820,953,299,146,202
E02003239,3597,1411,581,163,173
E02003240,3174,1074,474,87,137
E02003241,2562,1217,442,106,144
E02003242,3226,1710,461,160,221
E02003243,3525,2244,357,148,489
E02003244,3091,2093,376,142,370
E02003245,2868,1662,237,167,486
E02003246,3264,2132,440,184,444
E02003247,3230,1631,319,171,391
E02003248,3686,2147,660,241,310
E02003249,4128,2284,461,201,423
E02003250,4155,1949,523,222,495
E02003251,2609,1727,525,148,142
E02003252,4584,1739,580,213,394
E02003253,3853,1553,457,140,305
E02003254,3801,1673,662,156,196
E02003255,3722,1781,455,179,282
E02003257,3299,1869,266,182,491
E02003747,4533,2318,727,195,318
E02003749,2567,1188,509,110,144
E02003753,4914,1996,731,186,293
E02003754,2390,1122,557,136,108
E02004029,2633,1561,292,90,256
E02004031,2571,1917,321,90,374
E02004032,3635,1797,535,139,199
E02004033,3894,1826,561,142,280
E02004036,3903,2432,538,162,370
E02004040,3827,1827,541,140,314
E02004041,3061,1477,432,114,216
E02004045,3761,1969,611,191,216
E02004046,2413,1597,338,115,153
E02004047,2004,1619,225,81,236
E02004048,2370,1774,384,120,306
E02004049,3036,1984,391,123,199
E02004050,2537,1889,255,96,263
E02004051,3330,2394,452,137,378
E02004052,3157,1727,481,151,253
E02004053,3170,1716,367,110,326
E02004054,3750,1834,546,128,282
E02004056,2741,1971,337,142,336
E02004057,3223,1637,398,135,304
E02004059,3001,1649,379,124,180
E02004060,2783,2056,344,122,239
E02004078,2476,1819,313,107,411
E02004080,3932,1935,536,143,464
E02004082,2615,1296,466,134,113
E02004083,3391,1589,423,151,262
E02004084,2232,1549,220,89,222
E02004085,3469,1798,582,164,280
E02004086,2975,1568,491,114,169
E02004087,3297,1550,426,138,280
E02004088,3384,1536,505,171,157
E02004089,2962,1301,322,115,365
E02004090,2483,1339,408,107,188
E02004091,4045,1737,549,176,248
E02004092,3998,2086,458,165,286
E02004105,4277,1880,618,181,268
E02004111,2109,1430,385,98,118
E02004113,3303,2395,404,135,414
E02004115,3819,2019,564,157,275
E02004117,2719,1853,550,113,200
E02004121,2873,1295,551,112,111
E02005334,2503,956,393,132,86
E02005335,2513,1394,690,132,117
E02005336,3483,1012,433,135,208
E02005337,4123,1842,541,246,277
E02005338,4278,1783,676,241,198
E02005339,3849,1428,623,201,159
E02005340,3500,2115,578,182,229
E02005341,3095,1065,513,138,124
E02005342,2848,1333,503,142,118
E02005343,2761,1406,511,149,92
E02005344,3122,1520,609,113,151
E02005345,2868,1223,345,126,145
E02005346,4336,2756,488,396,549
E02005347,2280,4459,317,1088,224
E02005348,2486,1397,298,166,121
E02005349,3032,1458,423,122,134
E02005350,2955,1295,398,126,139
E02005351,1917,5623,238,1250,168
E02005352,2391,1166,690,89,93
E02005353,3543,2330,470,299,299
E02005354,3448,2086,616,223,134
E02005355,2785,1284,464,126,140
E02005356,2698,1288,550,94,109
E02005357,3362,1274,447,130,203
E02005358,4477,1751,750,205,227
E02005359,2446,1119,526,124,111
E02005360,2229,1617,669,126,78
E02005361,2877,1211,473,129,166
E02005362,2736,1217,418,136,126
E02005363,2876,1495,502,134,136
E02005364,2296,914,348,135,111
E02005365,4015,2057,568,172,311
E02005366,2748,1338,437,113,140
E02005368,2106,1286,946,83,93
E02005369,3696,1954,1001,191,155
E02005370,4157,1326,670,203,151
E02005371,4126,1777,1154,184,169
E02005372,3759,1749,1196,131,133
E02005377,3368,1632,687,162,129
E02005378,2367,981,353,104,93
E02005379,2591,1182,438,115,107
E02005380,3315,1759,843,142,126
E02005381,3210,1794,711,128,140
E02005382,4230,2049,532,169,363
E02005383,3951,1734,609,167,277
E02005385,2615,1235,422,122,111
E02005386,3702,1533,592,136,297
E02005387,4362,1661,471,137,245
E02005388,2461,1160,334,106,152
E02005389,2056,1312,388,73,146
E02005390,3797,1777,687,163,141
E02005391,3698,1850,1081,152,149
E02005392,4022,1565,524,226,139
E02005393,2979,1258,728,121,145
E02005394,4139,1753,412,194,301
E02005395,3834,1799,529,190,234
E02005396,2445,1308,967,114,99
E02005397,3601,1653,664,126,182
E02005398,2342,1478,519,151,112
E02005400,2251,1363,416,82,158
E02005403,2894,1488,438,112,161
E02005405,2313,1781,357,106,330
E02005406,3332,1317,358,136,274
E02005407,4017,1490,535,175,168
E02005409,4447,2086,678,167,246
E02005412,2970,1870,490,174,205
E02005414,3001,1568,388,152,226
E02005415,3174,1527,397,134,235
E02005416,3922,1873,568,175,146
E02005418,4164,2111,337,170,428
E02005419,3986,1364,418,148,386
E02005420,3363,1847,290,122,246
E02005422,2181,1489,555,66,194
E02005423,3564,2213,679,157,273
E02005430,2141,1902,810,100,137
E02005434,2492,1753,479,109,161
E02005439,4238,2598,692,173,282
E02005441,2889,2188,818,115,194
E02005442,1934,1480,220,114,333
E02005443,2853,1396,334,134,239
E02005444,4799,2888,743,589,328
E02005445,4631,2613,476,471,620
E02005446,2262,3067,360,1743,187
E02005447,2838,1440,274,487,389
E02005448,2821,1560,315,134,324
E02005449,2977,1913,391,752,239
E02005450,3803,1661,495,177,180
E02005451,2791,1817,307,159,430
E02005452,4721,2219,636,249,264
E02005453,4536,2271,648,197,166
E02005455,5161,2344,1150,237,182
E02005456,4212,1867,514,182,212
E02005457,3193,1905,591,135,187
E02005458,2394,1548,614,71,83
E02005459,2776,2073,630,104,223
E02005460,2903,1196,282,85,120
E02005461,2132,1684,521,107,127
E02005462,3786,1823,499,153,338
E02005463,3816,1669,494,155,207
E02005464,2901,2070,703,127,191
E02005465,3104,1993,749,98,224
E02005468,2654,1801,650,126,208
E02005469,2942,1556,667,103,192
E02005470,4639,1888,537,148,310
E02005471,3687,1937,501,123,282
E02005473,4155,1664,536,146,239
E02005475,2396,1297,501,115,171
E02005476,2727,1502,721,136,136
E02005477,3090,2162,806,154,131
E02005478,3665,2313,555,186,291
E02005479,3676,1560,487,209,154
E02005480,2772,1576,285,124,372
E02005481,4932,2066,587,223,381
E02005482,4187,1840,860,159,177
E02005483,2960,1737,703,148,155
E02005484,2690,1447,716,124,151
E02005485,2477,1228,352,127,127
E02005486,3477,1518,562,192,196
E02005487,3656,1759,920,153,167
E02005488,2580,1334,422,128,178
E02005489,3262,1310,505,120,161
E02005490,3857,1756,559,164,248
E02005491,4622,1938,829,179,223
E02005498,2561,1917,672,110,138
E02005499,3250,1734,571,160,134
E02005500,2776,1403,542,123,152
E02005501,2713,1769,557,201,90
E02005502,3205,2043,679,126,186
E02005612,2877,1251,445,131,172
E02005613,3981,1726,284,169,322
E02005614,2954,1299,398,108,218
E02005615,3648,1887,301,151,295
E02005616,2208,1144,175,121,242
E02005629,2071,1238,673,85,95
E02005630,3470,2302,955,156,145
E02005819,2190,1660,391,106,223
E02005820,2442,1407,294,76,151
E02005821,2473,1638,259,79,236
E02005822,3945,2037,438,140,412
E02005823,2350,2018,268,100,384
E02005824,4243,2134,495,166,261
E02005825,3056,2009,372,136,295
E02005826,2188,1575,209,70,268
E02005827,3524,1773,467,150,217
E02005828,2931,1823,391,114,177
E02005829,2649,1599,428,94,199
E02005830,2387,1479,465,115,175
E02005831,3691,1798,458,148,289
E02005832,3771,1821,443,135,366
E02005833,3249,1552,475,133,171
E02005834,2682,1744,307,137,316
E02005839,2397,1444,266,102,171
