geocode,all
E00072272,26.0
E00072273,43.0
E00072274,54.0
E00072276,57.0
E00072277,34.0
E00072278,40.0
E00072280,55.0
E00072281,45.0
E00072282,47.0
E00072283,43.0
E00072284,37.0
E00072285,39.0
E00072286,37.0
E00072287,52.0
E00072288,34.0
E00072289,45.0
E00072290,41.0
E00072291,40.0
E00072292,45.0
E00072293,37.0
E00072294,34.0
E00072298,59.0
E00072299,30.0
E00072300,31.0
E00072302,30.0
E00072303,30.0
E00072304,42.0
E00072306,50.0
E00072307,33.0
E00072308,27.0
E00072311,45.0
E00072312,41.0
E00072313,41.0
E00072522,31.0
E00072523,24.0
E00072524,38.0
E00072527,28.0
E00072528,46.0
E00072529,34.0
E00072530,31.0
E00072531,30.0
E00072532,29.0
E00072533,47.0
E00072534,40.0
E00072535,35.0
E00072536,30.0
E00072537,37.0
E00072538,28.0
E00072539,49.0
E00072540,46.0
E00072541,53.0
E00072542,32.0
E00072543,49.0
E00072544,45.0
E00072545,43.0
E00072546,46.0
E00072547,64.0
E00072549,52.0
E00072550,61.0
E00072551,43.0
E00072552,54.0
E00072553,56.0
E00072555,51.0
E00072556,56.0
E00072557,45.0
E00072558,57.0
E00072559,41.0
E00072560,39.0
E00072561,31.0
E00072562,35.0
E00099182,44.0
E00099205,36.0
E00099211,49.0
E00099312,43.0
E00099313,45.0
E00149825,44.0
E00149826,46.0
E00149827,44.0
E00149828,50.0
E00149829,47.0
E00149830,48.0
E00149909,47.0
E00149910,38.0
E00149911,46.0
E00149912,43.0
E00149913,38.0
E00149914,37.0
E00149915,45.0
E00149916,38.0
E00149917,37.0
E00150131,48.0
E00150132,50.0
E00150133,40.0
E00150134,41.0
E00150135,48.0
E00150136,42.0
E00150137,47.0
E00150138,53.0
E00151341,58.0
E00151342,45.0
E00151343,41.0
E00151345,59.0
E00151346,50.0
E00151347,57.0
E00151349,48.0
E00151350,48.0
E00151351,44.0
E00151352,40.0
E00151353,57.0
E00151354,47.0
E00151355,55.0
E00151356,49.0
E00151357,44.0
E00151358,51.0
E00151359,50.0
E00151501,44.0
E00151642,52.0
E00151643,57.0
E00151644,45.0
E00151645,48.0
E00151646,44.0
E00151648,53.0
E00151650,51.0
E00151730,50.0
E00151733,49.0
E00151734,46.0
E00151735,52.0
E00151736,47.0
E00151737,50.0
E00151738,48.0
E00151739,50.0
E00151740,51.0
E00151741,59.0
E00151742,46.0
E00151743,56.0
E00151744,53.0
E00151745,37.0
E00151746,43.0
E00151747,45.0
E00151748,39.0
E00151749,58.0
E00151750,34.0
E00151751,39.0
E00151752,41.0
E00151753,46.0
E00151754,49.0
E00151755,42.0
E00151756,35.0
E00151757,39.0
E00151758,42.0
E00151759,58.0
E00151760,34.0
E00151761,49.0
E00151762,42.0
E00151763,39.0
E00151764,35.0
E00151765,46.0
E00151766,46.0
E00151767,59.0
E00151768,48.0
E00151769,45.0
E00151770,37.0
E00151771,45.0
E00151772,39.0
E00151773,40.0
E00151774,46.0
E00151775,60.0
E00151776,47.0
E00151777,56.0
E00151778,39.0
E00151779,45.0
E00151780,51.0
E00151781,36.0
E00151782,56.0
E00151783,47.0
E00151784,45.0
E00151785,45.0
E00151786,38.0
E00151787,34.0
E00151788,47.0
E00151789,44.0
E00151790,44.0
E00151791,47.0
E00151792,49.0
E00151793,33.0
E00151794,50.0
E00151795,47.0
E00151796,43.0
E00151797,46.0
E00151798,44.0
E00151799,39.0
E00151800,37.0
E00151801,46.0
E00151802,43.0
E00151803,49.0
E00151804,49.0
E00151805,43.0
E00151806,49.0
E00151807,52.0
E00151808,46.0
E00151809,45.0
E00151810,41.0
E00151811,40.0
E00151812,50.0
E00151813,41.0
E00151814,47.0
E00151815,50.0
E00151816,52.0
E00151817,47.0
E00151819,48.0
E00151820,43.0
E00151821,46.0
E00151822,42.0
E00151823,47.0
E00151824,48.0
E00151825,47.0
E00151826,46.0
E00151827,44.0
E00151828,47.0
E00151829,50.0
E00151836,48.0
E00151837,44.0
E00151838,47.0
E00151839,50.0
E00151840,47.0
E00151841,54.0
E00151842,43.0
E00151843,49.0
E00151844,46.0
E00151845,45.0
E00151846,41.0
E00151847,36.0
E00151848,40.0
E00151849,53.0
E00151850,56.0
E00151851,50.0
E00151852,50.0
E00151853,46.0
E00151854,44.0
E00151855,52.0
E00151858,50.0
E00151859,43.0
E00151860,47.0
E00151862,51.0
E00151863,45.0
E00151864,53.0
E00151865,49.0
E00151867,44.0
E00151868,49.0
E00151869,51.0
E00151870,49.0
E00151871,48.0
E00151872,47.0
E00151873,60.0
E00151874,42.0
E00151875,35.0
E00151876,53.0
E00151877,41.0
E00151878,41.0
E00151879,40.0
E00151880,42.0
E00151881,33.0
E00151882,51.0
E00151883,40.0
E00151884,34.0
E00151885,51.0
E00151886,42.0
E00151887,40.0
E00151888,50.0
E00151889,53.0
E00151890,40.0
E00151891,45.0
E00151892,43.0
E00151893,40.0
E00151894,40.0
E00151895,51.0
E00151896,34.0
E00151897,46.0
E00151898,50.0
E00151899,34.0
E00151900,38.0
E00151901,36.0
E00151902,32.0
E00151903,38.0
E00151904,48.0
E00151905,44.0
E00151906,43.0
E00151907,62.0
E00151908,41.0
E00151909,40.0
E00151910,48.0
E00151912,35.0
E00151913,33.0
E00151914,35.0
E00151915,37.0
E00151916,43.0
E00151917,39.0
E00151918,34.0
E00151919,45.0
E00151920,47.0
E00151921,38.0
E00151922,42.0
E00151923,52.0
E00151924,52.0
E00151925,53.0
E00151926,56.0
E00151927,48.0
E00151928,41.0
E00151929,47.0
E00151930,41.0
E00151931,51.0
E00151932,52.0
E00151933,47.0
E00151934,47.0
E00151935,54.0
E00151936,41.0
E00151937,46.0
E00151938,44.0
E00151939,34.0
E00151940,37.0
E00151941,35.0
E00151942,50.0
E00151944,53.0
E00151946,44.0
E00151949,50.0
E00151950,46.0
E00151951,44.0
E00151952,47.0
E00151953,46.0
E00151954,50.0
E00151955,42.0
E00151959,57.0
E00151960,44.0
E00166317,44.0
E00166318,36.0
E00166319,56.0
E00172337,45.0
E00172338,46.0
E00172339,31.0
E00172340,52.0
E00172341,43.0
E00172342,44.0
E00172343,34.0
E00172344,36.0
E00172345,31.0
