geocode,bad,fair,good
E01008899,114,198,925
E01008901,153,266,1267
E01008905,101,248,1352
E01008906,109,231,1440
E01008907,144,258,1273
E01008909,83,199,1351
E01008910,119,241,1452
E01008911,98,223,1288
E01008913,123,205,1153
E01008914,115,275,2325
E01008915,72,176,1126
E01008916,100,195,1236
E01008998,111,272,1444
E01008999,115,235,1230
E01009000,158,271,1281
E01009001,99,200,1230
E01009002,121,218,1131
E01009003,127,298,1255
E01009005,116,204,1016
E01009006,77,199,1246
E01009007,96,244,1264
E01009008,73,208,1203
E01009009,92,194,1186
E01009011,137,285,1338
E01009012,90,192,1175
E01009013,121,289,1492
E01009047,157,244,1403
E01009048,158,287,1317
E01009049,86,246,1299
E01009050,128,268,1430
E01009051,107,177,1337
E01009053,94,196,1191
E01009054,111,245,1298
E01009056,121,268,1637
E01009057,150,296,1618
E01009058,106,200,1362
E01009059,132,257,1411
E01009060,99,217,1281
E01009061,118,241,1457
E01009062,128,238,1363
E01009079,142,250,1237
E01009080,66,145,902
E01009081,104,217,980
E01009082,116,205,1090
E01009083,104,210,1174
E01009084,92,239,1411
E01009085,86,229,1662
E01009086,129,268,1484
E01009087,92,228,1194
E01009088,143,297,1170
E01009089,89,212,1226
E01009090,144,288,1425
E01009091,147,251,1156
E01009092,116,259,1300
E01009093,147,235,1221
E01009094,97,232,1105
E01009095,103,223,1374
E01009096,189,293,1169
E01009097,241,331,1468
E01009098,189,330,1572
E01009099,182,263,1332
E01009100,162,285,1617
E01009101,194,270,1152
E01009102,120,243,1128
E01009103,167,281,1088
E01009104,159,261,1165
E01009105,105,252,1256
E01009106,144,230,977
E01009121,202,313,1791
E01009122,180,268,1178
E01009123,113,223,1101
E01009124,102,196,1309
E01009125,143,273,1341
E01009126,84,181,1147
E01009127,134,238,1199
E01009128,149,219,1006
E01009129,160,216,1252
E01009130,164,209,1132
E01009131,107,189,1152
E01009132,158,244,1158
E01009133,148,271,1073
E01009134,175,309,1105
E01009135,92,222,1136
E01009136,228,368,1055
E01009137,123,234,1249
E01009151,127,275,1605
E01009152,138,325,1700
E01009153,167,272,1708
E01009192,198,380,2171
E01009194,172,389,2285
E01009195,181,325,2094
E01009201,145,323,1252
E01009202,108,213,1182
E01009203,188,364,2285
E01009204,144,240,1409
E01009220,110,195,1255
E01009221,102,195,1186
E01009222,141,217,1218
E01009223,98,243,1186
E01009224,108,249,1112
E01009225,152,326,1162
E01009226,103,221,1162
E01009227,77,213,1328
E01009228,98,224,1335
E01009229,90,226,1262
E01009230,82,222,1208
E01009231,102,281,1496
E01009232,140,238,1193
E01009233,129,238,1167
E01009234,54,181,1285
E01009235,80,217,1310
E01009236,97,207,1247
E01009237,104,243,1121
E01009238,112,271,1249
E01009239,93,180,1602
E01009240,75,205,1300
E01009241,82,206,1419
E01009242,88,245,1453
E01009243,119,223,1176
E01009244,68,195,1173
E01009245,61,231,1161
E01009246,87,241,1253
E01009247,70,161,1273
E01009248,90,188,1489
E01009262,94,204,1458
E01009263,97,235,1297
E01009264,70,177,1168
E01009265,146,252,1354
E01009266,92,227,1392
E01009267,126,299,1331
E01009268,99,236,1182
E01009269,73,207,1255
E01009270,146,306,1514
E01009271,115,192,1215
E01009272,106,188,1107
E01009273,156,245,1202
E01009274,168,303,1672
E01009275,125,194,1257
E01009276,113,258,1247
E01009278,76,231,1422
E01009279,84,198,1246
E01009297,169,303,1134
E01009298,121,206,1251
E01009300,122,293,1388
E01009304,186,352,1269
E01009305,143,263,1204
E01009306,155,323,1072
E01009307,174,280,1075
E01009308,168,304,1471
E01009309,180,260,978
E01009310,187,330,1344
E01009311,104,215,1339
E01009345,227,444,1706
E01009346,106,239,1337
E01009347,148,277,1341
E01009348,139,264,1566
E01009349,131,256,1292
E01009350,107,232,1223
E01009351,122,244,1327
E01009352,139,293,1283
E01009353,127,242,1246
E01009354,124,218,1129
E01009355,127,223,1225
E01009358,141,313,1599
E01009359,148,276,1544
E01009360,153,318,1964
E01009361,179,330,1600
E01009400,97,237,1118
E01009401,118,220,1330
E01009403,137,234,1135
E01009404,149,230,1173
E01009405,131,228,1047
E01009406,144,286,1218
E01009407,136,281,1300
E01009408,145,257,1309
E01009409,112,253,1276
E01009410,145,308,1327
E01009411,94,239,1485
E01009412,163,219,1371
E01009413,112,220,1323
E01009414,111,258,1543
E01009415,56,195,1387
E01009416,58,180,2431
E01009417,73,190,1230
E01009418,65,223,1183
E01009419,81,180,1061
E01009420,60,176,1301
E01009421,37,167,1431
E01009422,78,226,1608
E01009423,135,267,1275
E01009424,61,197,1262
E01009425,94,262,1337
E01009426,67,189,1193
E01009427,55,182,1257
E01009428,56,162,1426
E01009429,43,147,1307
E01009430,52,178,1401
E01009431,50,165,1368
E01009432,77,181,1250
E01009433,67,218,1474
E01009434,34,145,1388
E01009435,37,127,1662
E01009436,47,157,1237
